Result of replaying M3.tpn on Process 1 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Traversed Arcs","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Num. States","Move-Model Fitness","Trace Fitness","Max Fitness Cost","Move-Log Fitness","Trace Length","Queued States",Match
56,"instance_275",1,Yes,"5,265.00","18.00","850.00","84.00","1,583.00","0.85","0.82","98.00","0.95","84.00","2,588.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]CF|[L/M]CM|[L/M]CH|[L/M]CR|[L/M]CK|[L/M]CS|[L/M]CO|[L/M]CI|[L/M]CQ|[L/M]CP|[L/M]CN|[L/M]CT|[L/M]CR|[L/M]CS|[M-REAL]t96t84|[L/M]CG|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L]BQ|[L]DD|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[M-REAL]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CM|[L/M]CO|[L/M]CQ|[L/M]CH|[L/M]CR|[L/M]CP|[L/M]CK|[L/M]CS|[M-REAL]t96t84|[L/M]CI|[L/M]CN|[L/M]CG|[M-REAL]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[L/M]BX|[L/M]BZ|[L/M]BY|[M-REAL]CB|[L]BS|[L/M]BX|[L/M]CA|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]BZ|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]CA|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]BZ|[L/M]BY|[M-REAL]t76t70|[M-REAL]BS|[L]CB|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
57,"instance_380",1,Yes,"4,345.00","22.00","819.00","82.00","1,558.00","0.83","0.77","96.00","0.93","82.00","2,537.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[L/M]BX|[L/M]BZ|[L/M]BY|[M-REAL]t76t70|[L/M]BS|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[M-REAL]DC|[L]CI|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[L/M]BT|[L/M]BV|[L/M]BW|[L]CT|[L/M]BU|[L/M]BS|[L/M]BQ|[L/M]CU|[L/M]CY|[L/M]DB|[L/M]DA|[L/M]CZ|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CH|[L/M]CM|[L/M]CK|[L]CS|[L/M]CI|[L/M]CR|[L/M]CO|[L/M]CQ|[L/M]CP|[L/M]CN|[M-REAL]CS|[M-REAL]t96t84|[L/M]CG|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[L]BQ|[L/M]DE|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L]CN|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CR|[L/M]CM|[L/M]CH|[L/M]CP|[L/M]CS|[M-REAL]CT|[L/M]CQ|[L/M]CJ|[M-REAL]CI|[L/M]CO|[L]DC|[L/M]CR|[M-REAL]CN|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[M-REAL]t96t84|[L/M]CG|[M-REAL]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
58,"instance_18",1,Yes,"4,400.00","24.00","772.00","80.00","1,462.00","0.80","0.74","94.00","0.93","80.00","2,542.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[L/M]BX|[L/M]BZ|[L/M]BY|[L]CM|[L/M]CB|[L/M]BX|[L/M]CA|[L/M]BY|[M-REAL]CB|[L]BQ|[L/M]BX|[L/M]CA|[L/M]BY|[M-REAL]t76t70|[L/M]BS|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CR|[L/M]CM|[L/M]CH|[L/M]CO|[L]CR|[L/M]CQ|[L/M]CP|[L/M]CJ|[L/M]CS|[M-REAL]t96t84|[L/M]CI|[L/M]CN|[L/M]CG|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[M-REAL]t69t80|[L/M]CC|[L/M]CD|[L/M]CE|[L/M]CC|[L/M]CD|[M-REAL]t81t70|[L/M]BS|[M-REAL]BQ|[L]CB|[L/M]CU|[L/M]CW|[L/M]CX|[L/M]CV|[L/M]BP|[L/M]CF|[M-REAL]CM|[L/M]CR|[L/M]CH|[L/M]CS|[L]CS|[L/M]CP|[L/M]CQ|[M-REAL]CJ|[L/M]CI|[L/M]CT|[L/M]CO|[L/M]CN|[M-REAL]CR|[L/M]CS|[L/M]CT|[L/M]CR|[M-REAL]CS|[M-REAL]t96t84|[L]CJ|[L/M]CG|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
59,"instance_328",1,Yes,"10,860.00","18.00","1,614.00","85.00","3,320.00","0.87","0.82","99.00","0.93","85.00","4,815.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]BR|[L/M]BT|[L/M]BV|[L/M]BW|[L/M]BU|[L/M]BS|[L/M]BQ|[L/M]CU|[L/M]CY|[L/M]DB|[L/M]DA|[L/M]CZ|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CR|[L/M]CH|[L/M]CK|[L/M]CM|[L/M]CS|[M-REAL]t96t84|[L/M]CP|[L/M]CQ|[L]BW|[L/M]CI|[L/M]CO|[L]BW|[L/M]CN|[L/M]CG|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CM|[L/M]CR|[L/M]CH|[L/M]CQ|[L/M]CP|[L]CV|[L/M]CK|[L/M]CS|[L/M]CI|[M-REAL]CO|[L/M]CN|[L/M]CT|[L/M]CR|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[M-REAL]t96t84|[L/M]CG|[L/M]BQ|[L/M]CU|[M-REAL]CW|[L/M]CX|[M-REAL]CV|[L]CO|[L/M]BP|[L/M]BR|[L/M]BT|[M-REAL]BW|[L/M]BV|[L/M]BU|[L/M]BS|[L/M]BQ|[L/M]CU|[L/M]CY|[L]B|[L/M]DB|[L/M]DA|[L/M]CZ|[L/M]CV|[L/M]BP|[L/M]BR|[L/M]BT|[M-REAL]BW|[L/M]BV|[L/M]BU|[L/M]BS|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[M-REAL]B|[L]CW
60,"instance_460",1,Yes,"1,324.00","11.00","309.00","90.00","463.00","0.92","0.89","104.00","0.96","90.00","951.00",[L/M]A|[L/M]C|[M-REAL]t2t31|[L/M]AF|[L/M]AU|[L/M]BA|[L/M]AW|[L/M]BB|[L]AM|[L/M]AY|[L/M]AX|[L/M]AV|[L/M]AG|[L/M]BC|[L/M]BL|[L/M]BN|[L/M]BO|[L/M]BM|[L/M]BD|[M-REAL]AF|[L/M]AH|[L/M]AN|[L/M]AQ|[L/M]AO|[M-REAL]t40t34|[L/M]AT|[L/M]AJ|[M-REAL]AM|[L/M]AR|[L/M]AL|[L/M]AK|[L/M]AI|[L/M]AG|[L/M]BC|[L/M]BL|[L/M]BO|[L/M]BN|[L/M]BM|[L/M]BD|[L/M]AF|[L/M]AU|[L/M]BA|[L/M]AW|[L/M]BB|[L/M]AZ|[L/M]AX|[L/M]AV|[L/M]AG|[L/M]BC|[L/M]BJ|[L/M]BK|[L/M]BD|[L/M]AF|[L]BL|[L/M]AU|[L/M]AW|[L/M]BA|[L/M]BB|[L/M]AY|[L/M]AX|[L/M]AV|[L/M]AG|[L/M]BC|[M-REAL]BL|[L/M]BN|[L/M]BO|[L/M]BM|[L/M]BD|[L/M]AF|[L/M]AU|[L/M]AW|[L/M]BA|[L/M]AY|[L/M]BB|[L]BB|[L/M]AX|[L/M]AV|[L/M]AG|[L/M]BC|[L/M]BL|[L/M]BO|[L/M]BN|[L/M]BM|[L/M]BD|[L/M]AF|[L/M]AU|[L/M]BA|[M-REAL]BB|[L/M]AW|[L/M]AY|[L]AF|[L/M]AX|[L/M]AV|[L/M]AG|[M-REAL]t32t3|[L/M]D|[L/M]B
61,"instance_82",1,Yes,"471.00","16.00","134.00","82.00","131.00","0.85","0.83","96.00","0.98","82.00","446.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[M-REAL]BP|[L]BR|[L/M]CF|[L/M]CR|[L/M]CM|[L/M]CO|[L/M]CH|[L/M]CS|[L/M]CQ|[L/M]CJ|[L/M]CP|[L/M]CI|[L/M]CT|[L/M]CR|[L/M]CN|[L/M]CS|[M-REAL]t96t84|[L/M]CG|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[L/M]BT|[L/M]BW|[L/M]BV|[L/M]BU|[L/M]BS|[L/M]BQ|[L/M]CU|[L/M]CW|[L/M]CX|[L/M]CV|[L]BP|[L/M]BP|[M-REAL]BR|[M-REAL]t69t80|[L/M]CC|[L/M]CD|[M-REAL]t81t70|[L/M]BS|[L/M]BQ|[L/M]CU|[L/M]CY|[L/M]DB|[L/M]DA|[L/M]CZ|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CH|[L/M]CM|[L/M]CR|[L/M]CJ|[L/M]CS|[L/M]CI|[L/M]CO|[L/M]CT|[L/M]CP|[L/M]CQ|[L/M]CN|[L/M]CR|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[M-REAL]t96t84|[L/M]CG|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[M-REAL]t69t80|[L/M]CC|[L/M]CD|[L/M]CE|[L/M]CC|[L/M]CD|[M-REAL]t81t70|[L/M]BS|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
62,"instance_190",1,Yes,"4,980.00","15.00","778.00","86.00","1,629.00","0.89","0.85","100.00","0.94","86.00","2,406.00",[L/M]A|[L/M]C|[M-REAL]t2t31|[L/M]AF|[L/M]AH|[L/M]AN|[L/M]AQ|[L/M]AO|[L/M]AJ|[L/M]AS|[L/M]AM|[L/M]AL|[L/M]AK|[L/M]AR|[L/M]AP|[L/M]AN|[L/M]AO|[L/M]AP|[L/M]AN|[L/M]AO|[L/M]AP|[L/M]AN|[L]AM|[L/M]AO|[L/M]AP|[M-REAL]AN|[L]AR|[L/M]AO|[M-REAL]t40t34|[L/M]AI|[L/M]AG|[L/M]BC|[L/M]BL|[L/M]BN|[M-REAL]BO|[L]AL|[L/M]BM|[L/M]BD|[L/M]AF|[L/M]AH|[L/M]AQ|[L/M]AN|[L/M]AS|[L/M]AJ|[M-REAL]AL|[L/M]AO|[L/M]AM|[L/M]AP|[L/M]AR|[L]BO|[L/M]AN|[L/M]AK|[L/M]AO|[M-REAL]t40t34|[L/M]AI|[L/M]AG|[L/M]BC|[L/M]BJ|[L/M]BK|[L/M]BD|[L/M]AF|[L/M]AH|[L/M]AQ|[L/M]AJ|[M-REAL]AM|[L/M]AN|[L/M]AS|[M-REAL]AR|[L/M]AL|[L/M]AO|[L]AN|[L/M]AP|[L/M]AK|[L/M]AN|[L/M]AO|[M-REAL]t40t34|[L/M]AI|[L/M]AG|[L/M]BC|[L/M]BL|[L/M]BO|[L/M]BN|[L/M]BM|[L/M]BD|[L/M]AF|[L/M]AU|[L/M]BA|[L/M]AW|[L/M]BB|[L/M]AY|[L/M]AX|[L/M]AV|[L/M]AG|[M-REAL]t32t3|[L/M]D|[L/M]B
63,"instance_473",1,Yes,"1,243.00","22.00","276.00","79.00","502.00","0.81","0.76","93.00","0.94","79.00","895.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]BR|[L/M]BT|[L/M]BW|[M-REAL]BV|[M-REAL]BU|[L/M]BS|[L]BU|[L]BV|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[M-REAL]DD|[L]CD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CH|[L/M]CR|[L/M]CM|[L/M]CP|[L/M]CQ|[L/M]CJ|[L/M]CS|[M-REAL]t96t84|[L/M]CO|[L/M]CI|[L/M]CN|[L/M]CG|[L]CG|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[M-REAL]t69t80|[L/M]CC|[M-REAL]CD|[M-REAL]t81t70|[L]DD|[L/M]BS|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CM|[L/M]CH|[L/M]CR|[L/M]CO|[L/M]CQ|[L/M]CP|[L/M]CK|[L/M]CS|[M-REAL]t96t84|[L/M]CI|[L/M]CN|[M-REAL]CG|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
64,"instance_276",1,Yes,"362.00","17.00","105.00","77.00","106.00","0.82","0.81","91.00","1.00","77.00","353.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]BR|[M-REAL]t69t80|[L/M]CC|[L/M]CD|[M-REAL]t81t70|[L/M]BS|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CM|[L/M]CQ|[L/M]CH|[L/M]CO|[L/M]CP|[L/M]CR|[L/M]CK|[L/M]CI|[L/M]CS|[L/M]CT|[L/M]CN|[L/M]CR|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[M-REAL]t96t84|[L/M]CG|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[L/M]BT|[L/M]BW|[L/M]BV|[L/M]BU|[L/M]BS|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[L/M]BX|[L/M]CA|[L/M]BY|[M-REAL]t76t70|[L/M]BS|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[L/M]BX|[L/M]BZ|[L/M]BY|[M-REAL]t76t70|[L/M]BS|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
65,"instance_45",1,Yes,"9,005.00","22.00","1,525.00","77.00","3,049.00","0.82","0.76","91.00","0.92","77.00","4,138.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]CF|[L/M]CR|[L/M]CM|[L/M]CH|[L/M]CO|[L/M]CQ|[L/M]CS|[M-REAL]t96t84|[L/M]CJ|[L/M]CP|[L/M]CI|[L/M]CN|[L]BV|[L/M]CG|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[M-REAL]t69t80|[L/M]CC|[L/M]CD|[L/M]CE|[L/M]CC|[L/M]CD|[M-REAL]t81t70|[L/M]BS|[L/M]BQ|[L/M]CU|[L/M]CY|[L/M]DB|[L/M]DA|[L/M]CZ|[L/M]CV|[L]B|[L/M]BP|[L/M]BR|[M-REAL]BT|[M-REAL]BV|[L]CJ|[L/M]BW|[L/M]BU|[L/M]BS|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CM|[L/M]CQ|[L/M]CH|[M-REAL]CJ|[L/M]CP|[L/M]CR|[L/M]CS|[L]BT|[L/M]CO|[M-REAL]t96t84|[L/M]CI|[M-REAL]CN|[L]DA|[L/M]CG|[L/M]BQ|[L/M]CU|[L/M]CY|[M-REAL]DA|[L/M]DB|[L]CN|[L/M]CZ|[L/M]CV|[L/M]BP|[L/M]BR|[L/M]BT|[L/M]BW|[L/M]BV|[L/M]BU|[L/M]BS|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[M-REAL]B
66,"instance_308",1,Yes,"1,734.00","24.00","352.00","75.00","999.00","0.79","0.73","89.00","0.92","75.00","1,275.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[L/M]BX|[L/M]CA|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]BZ|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]BZ|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]BZ|[L/M]BY|[M-REAL]t76t70|[M-REAL]BS|[L]CZ|[L/M]BQ|[L/M]CU|[L]BQ|[L/M]CY|[L/M]DB|[L/M]DA|[M-REAL]CZ|[L]BS|[L/M]CV|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[L/M]BX|[L/M]CA|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]BZ|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]BZ|[L/M]BY|[M-REAL]t76t70|[L/M]BS|[M-REAL]BQ|[L]BY|[L/M]CU|[M-REAL]t98t106|[L]CU|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[L]BW|[L/M]BX|[L/M]BZ|[M-REAL]BY|[L/M]CB|[L/M]BX|[L/M]BZ|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]BZ|[L/M]BY|[M-REAL]t76t70|[L/M]BS|[L/M]BQ|[M-REAL]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[L/M]BT|[M-REAL]BW|[L/M]BV|[L/M]BU|[L/M]BS|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
67,"instance_191",1,Yes,"999.00","23.00","231.00","75.00","430.00","0.80","0.74","89.00","0.92","75.00","788.00",[L/M]A|[M-REAL]C|[M-REAL]t2t67|[L]BR|[L/M]BP|[L/M]BR|[L/M]BT|[L/M]BV|[M-REAL]BW|[L]CI|[L/M]BU|[L/M]BS|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[M-REAL]BR|[L]C|[L]CJ|[L/M]BT|[L/M]BW|[L/M]BV|[L/M]BU|[L/M]BS|[L/M]BQ|[L/M]CU|[L/M]CY|[L/M]DA|[L/M]DB|[L/M]CZ|[L/M]CV|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[L/M]BX|[L]CF|[L/M]CA|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]CA|[L/M]BY|[M-REAL]t76t70|[L/M]BS|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[M-REAL]CF|[L/M]CM|[L/M]CH|[M-REAL]CJ|[M-REAL]CI|[L/M]CR|[L/M]CO|[L/M]CQ|[L/M]CP|[L/M]CS|[L]BW|[L/M]CN|[L/M]CT|[L/M]CR|[L/M]CS|[M-REAL]t96t84|[L/M]CG|[L/M]BQ|[L/M]CU|[L/M]CW|[L/M]CX|[L/M]CV|[L/M]BP|[L/M]BR|[M-REAL]t69t80|[L/M]CC|[L/M]CD|[M-REAL]t81t70|[L/M]BS|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
68,"instance_404",1,Yes,"8,999.00","18.00","1,255.00","79.00","2,656.00","0.86","0.81","93.00","0.92","79.00","3,931.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L/M]BP|[L/M]CF|[L/M]CH|[L/M]CM|[L/M]CR|[L/M]CO|[L]BS|[L/M]CK|[L/M]CP|[L/M]CI|[L/M]CQ|[L/M]CS|[M-REAL]t96t84|[M-REAL]CN|[L]CX|[L/M]CG|[L/M]BQ|[L/M]CU|[L/M]CW|[L/M]CX|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CH|[L/M]CM|[L/M]CR|[L/M]CS|[L/M]CJ|[L/M]CQ|[L/M]CP|[L/M]CO|[L/M]CI|[L/M]CT|[L/M]CN|[L/M]CR|[L/M]CS|[L/M]CT|[L/M]CR|[M-REAL]CS|[L]CB|[L/M]CT|[L]CA|[L/M]CR|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[M-REAL]t96t84|[L/M]CG|[L/M]BQ|[L/M]CU|[L/M]CW|[M-REAL]CX|[L]CN|[L/M]CV|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[L/M]BX|[L/M]CA|[L/M]BY|[M-REAL]CB|[L]CS|[L/M]BX|[L/M]BZ|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]CA|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]BZ|[L/M]BY|[L/M]CB|[L/M]BX|[M-REAL]BZ|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]BZ|[L/M]BY|[M-REAL]t76t70|[M-REAL]BS|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
69,"instance_264",1,Yes,"7,228.00","14.00","1,239.00","81.00","2,356.00","0.89","0.85","95.00","0.94","81.00","3,461.00",[L/M]A|[L/M]C|[M-REAL]t2t31|[L/M]AF|[L/M]AH|[L/M]AN|[L/M]AQ|[L]D|[L/M]AJ|[L/M]AT|[L/M]AO|[L/M]AL|[L/M]AP|[L/M]AM|[L/M]AN|[L/M]AR|[L/M]AK|[L/M]AO|[M-REAL]t40t34|[L/M]AI|[L/M]AG|[L/M]BC|[L/M]BJ|[L/M]BK|[L/M]BD|[L/M]AF|[L/M]AH|[L/M]AQ|[L/M]AN|[L/M]AJ|[L/M]AS|[L/M]AM|[L/M]AO|[L/M]AL|[L/M]AP|[L/M]AR|[L/M]AK|[L/M]AN|[L/M]AO|[L/M]AP|[L/M]AN|[L/M]AO|[L/M]AP|[L/M]AN|[L/M]AO|[L/M]AP|[L/M]AN|[L/M]AO|[L/M]AP|[L/M]AN|[L/M]AO|[M-REAL]t40t34|[L/M]AI|[L/M]AG|[L/M]BC|[L/M]BL|[L/M]BN|[M-REAL]BO|[L]AU|[L/M]BM|[M-REAL]BD|[L]AV|[L/M]AF|[L/M]AU|[L/M]BA|[L/M]AW|[L/M]BB|[L/M]AZ|[L/M]AX|[L/M]AV|[L/M]AG|[L/M]BC|[L/M]BE|[L/M]BG|[L/M]BF|[L/M]BD|[L/M]AF|[M-REAL]AU|[L]BO|[L/M]BA|[L/M]AW|[L/M]BB|[L/M]AZ|[L/M]AX|[M-REAL]AV|[L]BD|[L/M]AG|[M-REAL]t32t3|[M-REAL]D|[L/M]B
70,"instance_262",1,Yes,"19,653.00","37.00","3,094.00","66.00","9,548.00","0.70","0.54","80.00","0.77","66.00","10,200.00",[L/M]A|[M-REAL]C|[M-REAL]t2t67|[L]CC|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[L/M]BX|[L/M]CA|[L]BS|[L/M]BY|[M-REAL]t76t70|[L/M]BS|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CH|[L/M]CM|[L/M]CK|[L/M]CO|[L]BQ|[L/M]CR|[L/M]CS|[M-REAL]t96t84|[L/M]CI|[L/M]CP|[L/M]CQ|[M-REAL]CN|[L]DE|[L/M]CG|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[L]DD|[L]DC|[L/M]DE|[L]DE|[L]BQ|[L]DD|[L]BP|[L]CN|[L/M]DC|[M-REAL]DD|[M-REAL]t107t99|[L]BR|[L/M]CV|[L/M]BP|[M-REAL]BR|[L]DD|[L/M]BT|[L/M]BW|[L/M]BV|[L/M]BU|[M-REAL]BS|[M-REAL]BQ|[L/M]CU|[M-REAL]t98t106|[L]DC|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[M-REAL]BP|[L/M]BR|[M-REAL]t69t80|[M-REAL]CC|[L]C|[L/M]CD|[M-REAL]t81t70|[L/M]BS|[M-REAL]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
71,"instance_393",1,Yes,"929.00","19.00","183.00","75.00","500.00","0.84","0.79","89.00","0.92","75.00","686.00",[L/M]A|[L/M]C|[M-REAL]t2t67|[L]DD|[L/M]BP|[L/M]BR|[M-REAL]t69t80|[L/M]CC|[L/M]CD|[M-REAL]t81t70|[L/M]BS|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L]DE|[L/M]DC|[L/M]DD|[M-REAL]DE|[L]BX|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[M-REAL]DC|[L]DE|[L/M]DD|[L/M]DE|[L]DC|[L]DC|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[L/M]BT|[L/M]BV|[L/M]BW|[L/M]BU|[L/M]BS|[L/M]BQ|[L/M]CU|[M-REAL]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-REAL]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[M-REAL]t69t75|[M-REAL]BX|[L/M]BZ|[L/M]BY|[M-REAL]t76t70|[L/M]BS|[L/M]BQ|[M-REAL]t68t3|[L/M]D|[L/M]B
