Case_id;Replayed;Model_Fitness_Initial;Alignment_Fitness_Initial;Model_Fitness_Final;Alignment_Fitness_Final;Time;|Alignment| Initial;|Alignment| Final;|Trace|;|Parikh_Trace|;|Model's Move|;Alignment
90094,88834,93457,87917,89275,87054,92942,88610,95870,94194,87407,96089,92971,87411,88770,96171,96175,96311,93117,93444,94570|;1;0,285714285714286;0,142857142857143;0,285714285714286;0,142857142857143;0,034984827041626;8;8;3;7;7;[M]tau*from*tree|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[M]Request*Payment|[L]Declaration*REJECTED*by*MISSING|[M]Payment*Handled|
88072,88726,94110,89041,88810,88818,95727,95966,91831,92799,90685,87443,91278,91442,91446,90538,87693,87705|;1;0,142857142857143;0,058823529411765;0,142857142857143;0,058823529411765;0,034029006958008;9;9;3;7;7;[M]tau*from*tree|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L]Declaration*REJECTED*by*SUPERVISOR|[M]Request*Payment|[L]Declaration*REJECTED*by*EMPLOYEE|[M]Payment*Handled|
89524,93992|;1;0,571428571428571;0,222222222222222;0,571428571428571;0,222222222222222;0,03847599029541;11;11;8;7;7;[L]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*REJECTED*by*SUPERVISOR|[M]tau*from*tree|[L]Declaration*REJECTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
88473|;1;0,571428571428571;0,2;0,571428571428571;0,2;0,03928279876709;12;12;9;7;7;[L]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*REJECTED*by*PRE*APPROVER|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Declaration*REJECTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
100197|;1;0,75;0,333333333333333;0,75;0,333333333333333;0,03751802444458;12;12;10;8;8;[L]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*APPROVED*by*PRE*APPROVER|[L]Declaration*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Declaration*REJECTED*by*MISSING|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[L/M]Declaration*APPROVED*by*ADMINISTRATION|[L/M]Declaration*APPROVED*by*BUDGET*OWNER|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
86901,88034,90029,96111,96379|;1;0,571428571428571;0,166666666666667;0,571428571428571;0,166666666666667;0,037719011306763;14;14;11;7;7;[L]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*REJECTED*by*PRE*APPROVER|[L]Declaration*REJECTED*by*EMPLOYEE|[L]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*REJECTED*by*PRE*APPROVER|[M]tau*from*tree|[L]Declaration*REJECTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
89112|;1;0,571428571428571;0,181818181818182;0,571428571428571;0,181818181818182;0,041464805603027;13;13;10;7;7;[L]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*REJECTED*by*SUPERVISOR|[M]tau*from*tree|[L]Declaration*REJECTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L]Declaration*REJECTED*by*MISSING|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
89830,89973,90671|;1;0,142857142857143;0,052631578947369;0,142857142857143;0,052631578947369;0,03499698638916;10;10;4;7;7;[M]tau*from*tree|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L]Declaration*REJECTED*by*SUPERVISOR|[M]Request*Payment|[L]Declaration*REJECTED*by*EMPLOYEE|[M]Payment*Handled|
88595,96098|;1;0,285714285714286;0,125;0,285714285714286;0,125;0,034198999404907;9;9;4;7;7;[M]tau*from*tree|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[M]Request*Payment|[L]Declaration*REJECTED*by*MISSING|[M]Payment*Handled|
89887|;1;0,142857142857143;0,058823529411765;0,142857142857143;0,058823529411765;0,038620948791504;9;9;3;7;7;[M]tau*from*tree|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L]Declaration*FOR*APPROVAL*by*SUPERVISOR|[M]Request*Payment|[L]Declaration*REJECTED*by*MISSING|[M]Payment*Handled|
93964,93973,90166,95823,89158,88494,92561,93332|;1;0,571428571428571;0,2;0,571428571428571;0,2;0,03762698173523;12;12;9;7;7;[L]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*APPROVED*by*PRE*APPROVER|[L]Declaration*REJECTED*by*SUPERVISOR|[M]tau*from*tree|[L]Declaration*REJECTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
90008|;1;0,571428571428571;0,142857142857143;0,571428571428571;0,142857142857143;0,038335084915161;16;16;13;7;7;[L]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L]Declaration*REJECTED*by*MISSING|[L]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Declaration*REJECTED*by*MISSING|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L]Declaration*REJECTED*by*MISSING|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
90290,91262,90523,91987,91001,94298|;1;0;0;0;0;0,035588979721069;13;13;6;7;7;[M]tau*from*tree|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Declaration*REJECTED*by*SUPERVISOR|[M]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*REJECTED*by*EMPLOYEE|[M]tau*from*tree|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L]Declaration*REJECTED*by*SUPERVISOR|[M]Request*Payment|[L]Declaration*REJECTED*by*EMPLOYEE|[M]Payment*Handled|
86998|;1;0,285714285714286;0,1;0,285714285714286;0,1;0,036725997924805;12;11;6;7;7;[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Declaration*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Declaration*REJECTED*by*MISSING|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[M]Request*Payment|[L]Declaration*REJECTED*by*MISSING|[M]Payment*Handled|
91384|;1;0,285714285714286;0,090909090909091;0,285714285714286;0,090909090909091;0,042396068572998;12;12;7;7;7;[L]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*REJECTED*by*PRE*APPROVER|[M]tau*from*tree|[L]Declaration*REJECTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[M]Request*Payment|[L]Declaration*REJECTED*by*MISSING|[M]Payment*Handled|
