Case_id;Replayed;Model_Fitness_Initial;Alignment_Fitness_Initial;Model_Fitness_Final;Alignment_Fitness_Final;Time;|Alignment| Initial;|Alignment| Final;|Trace|;|Parikh_Trace|;|Model's Move|;Alignment
171|;1;0,411764705882353;0,168;0,411764705882353;0,168;0,21724009513855;75;73;43;51;51;[L/M]A|[L]F|[L]Q|[M]C|[L/M]O|[L]R|[L/M]L|[L/M]M|[M]N|[L/M]K|[L]R|[L/M]D|[M]t3t16|[L/M]Q|[L]D|[M]R|[L]V|[M]S|[L]O|[M]Q|[L]P|[M]R|[L]D|[M]t17t2|[L]Q|[M]C|[L/M]E|[L/M]I|[M]F|[M]D|[L]W|[M]t3t16|[L]C|[M]Q|[L/M]R|[M]t17t2|[L/M]C|[M]E|[M]G|[M]F|[M]D|[M]t3t16|[L/M]Q|[L/M]R|[M]t17t2|[L/M]C|[L]R|[M]O|[L/M]P|[L/M]D|[M]t3t16|[L/M]Q|[L]N|[M]R|[L]S|[M]t17t2|[L]Q|[M]C|[L/M]O|[L]C|[L]E|[M]P|[L]G|[M]D|[L]F|[M]Q|[L]D|[M]V|[L]C|[L/M]X|[M]W|[L/M]U|[L/M]B|
71|;1;0,636363636363636;0,304347826086956;0,636363636363636;0,304347826086956;0,044699192047119;16;15;11;11;11;[L/M]A|[L/M]C|[L]B|[L/M]O|[L]V|[M]P|[L/M]D|[L]U|[L/M]Q|[M]V|[L/M]X|[L/M]W|[M]U|[L]P|[M]B|
170|;1;0,574468085106383;0,272727272727273;0,574468085106383;0,272727272727273;0,180209875106811;65;63;43;47;47;[M]A|[L]Q|[M]C|[L/M]O|[L]Q|[M]M|[L]B|[L/M]L|[M]N|[L/M]K|[L]Q|[L/M]D|[M]t3t16|[L/M]Q|[L/M]R|[L]C|[L]R|[M]S|[L]A|[M]Q|[L]C|[M]R|[L/M]S|[L/M]Q|[L/M]R|[L/M]S|[L]F|[M]Q|[L/M]R|[L/M]S|[L/M]Q|[M]R|[L/M]S|[L]S|[M]Q|[L/M]R|[M]t17t2|[L]Q|[M]C|[L/M]E|[L]G|[M]I|[L/M]F|[L/M]D|[M]t3t16|[L]M|[M]Q|[L/M]R|[L]I|[M]t17t2|[L/M]C|[L/M]E|[M]G|[M]F|[L/M]D|[L/M]Q|[L/M]V|[L/M]X|[L/M]W|[L/M]U|[L]R|[L]N|[M]B|
72|;1;0,319148936170213;0,114503816793893;0,319148936170213;0,114503816793893;0,21448802947998;73;73;41;47;47;[L]D|[L/M]A|[L/M]C|[M]O|[M]L|[L]E|[M]M|[L]I|[M]N|[L]S|[M]K|[L]Q|[M]D|[L]C|[M]t3t16|[L]R|[M]Q|[L]F|[M]R|[L]F|[M]S|[L/M]Q|[L/M]R|[L]W|[M]S|[L/M]Q|[M]R|[L]X|[M]t17t2|[L/M]C|[L/M]E|[L/M]I|[L]M|[M]F|[L/M]D|[M]t3t16|[M]Q|[L/M]R|[M]t17t2|[L]Q|[M]C|[L]B|[M]E|[L]G|[M]I|[L/M]F|[M]D|[L]O|[M]t3t16|[L]U|[M]Q|[L/M]R|[L]C|[M]t17t2|[L]D|[M]C|[L]L|[M]E|[L]N|[M]G|[L]K|[M]F|[L/M]D|[L/M]Q|[L/M]V|[L]R|[M]X|[L]S|[M]W|[L]Q|[M]U|[L]E|[M]B|
64|;1;0,476190476190476;0,2;0,476190476190476;0,2;0,06823205947876;30;30;19;21;21;[L/M]A|[L]D|[M]C|[L]H|[M]E|[L]B|[M]G|[L/M]F|[L/M]D|[L]G|[M]t3t16|[L]F|[M]Q|[L/M]R|[M]t17t2|[L]Q|[M]C|[L/M]E|[M]H|[L]C|[M]F|[L]C|[M]D|[L/M]Q|[L/M]V|[L/M]X|[L/M]W|[L/M]U|[L]E|[M]B|
75|;1;0,388888888888889;0,148936170212766;0,388888888888889;0,148936170212766;0,757208108901978;137;135;80;90;90;[L/M]A|[L/M]C|[M]O|[M]L|[M]M|[M]N|[L]E|[M]K|[L]G|[M]D|[L]AE|[M]t3t16|[L]AE|[M]Q|[L/M]R|[L]E|[M]t17t2|[L/M]C|[M]O|[M]L|[L]I|[M]M|[L]D|[M]N|[L]Z|[M]K|[L/M]D|[M]t3t16|[L/M]Q|[L]Z|[M]R|[L]L|[M]t17t2|[L/M]C|[L]O|[M]E|[L]N|[M]I|[L]L|[M]F|[L]E|[M]D|[L]K|[M]t3t16|[L/M]Q|[L]AA|[L/M]R|[L]F|[M]t17t2|[L]Q|[M]C|[L]M|[M]E|[L]D|[M]G|[L]AE|[L/M]F|[M]D|[L]G|[M]t3t16|[L/M]Q|[L/M]R|[L]Q|[M]t17t2|[L/M]C|[M]E|[L]AD|[M]G|[L]O|[M]F|[L]R|[M]D|[L]M|[M]Q|[L]N|[M]t19t25|[L]K|[M]Z|[L]F|[M]AB|[L/M]AA|[L]AB|[M]AE|[L/M]Z|[L]AE|[L/M]AB|[M]AA|[L/M]AE|[L/M]Z|[L]AC|[M]AB|[L/M]AA|[L/M]AE|[M]Z|[L]B|[M]AB|[L/M]AA|[L]AA|[M]AE|[L/M]Z|[M]AB|[L/M]AA|[L]Z|[M]AE|[L]AA|[M]Z|[L/M]AC|[L/M]AA|[L/M]AE|[L/M]Z|[L/M]AC|[M]AA|[L/M]AE|[L/M]Z|[L]AB|[M]AC|[L/M]AA|[L]D|[M]AE|[L/M]Z|[L/M]AC|[M]AA|[L/M]AE|[L]C|[M]Z|[L]AB|[M]AD|[L]AB|[M]AA|[L]D|[M]t26t20|[L/M]U|[L]Z|[L]AA|[M]B|
73|;1;0,55;0,255813953488372;0,55;0,255813953488372;0,064365863800049;28;27;18;20;20;[L/M]A|[L]Z|[M]C|[L/M]O|[L]AA|[M]L|[L/M]M|[M]N|[L/M]K|[L/M]D|[L]U|[L/M]Q|[M]t19t25|[L]AD|[M]Z|[L/M]AD|[L]L|[M]AA|[L/M]AE|[L/M]Z|[L]C|[M]AD|[L/M]AA|[M]t26t20|[L]N|[M]U|[L/M]B|
67|;1;0,6875;0,268292682926829;0,6875;0,268292682926829;0,057145118713379;26;26;21;16;16;[L]R|[M]A|[L/M]C|[L]M|[M]O|[L/M]L|[M]M|[L/M]N|[L/M]K|[L/M]D|[L]C|[L]O|[L]A|[L/M]Q|[L]E|[L]I|[L]F|[L]D|[L]Q|[M]t19t25|[L/M]Z|[L/M]AB|[L/M]AA|[M]t26t20|[L/M]U|[L/M]B|
63|;1;0,5;0,178082191780822;0,5;0,178082191780822;0,097583055496216;45;43;30;26;26;[L]B|[L/M]A|[L]D|[M]C|[L]Z|[M]E|[L]O|[M]H|[L]P|[M]F|[L/M]D|[L]Q|[L]R|[L/M]Q|[L]C|[M]t19t25|[L]E|[M]Z|[L]H|[M]AB|[L]F|[M]AA|[L]U|[L/M]AE|[M]Z|[L/M]AC|[L/M]AA|[L/M]AE|[L/M]Z|[M]AD|[L/M]AA|[L/M]AE|[L]Z|[L/M]Z|[L]AA|[L/M]AD|[L]AB|[L/M]AA|[M]t26t20|[L]C|[M]U|[L]AD|[M]B|
78|;1;0,548387096774194;0,261538461538461;0,548387096774194;0,261538461538461;0,096259117126465;42;41;27;31;31;[L]Z|[M]A|[L/M]C|[L]K|[M]O|[L/M]L|[L/M]M|[L/M]N|[L]O|[M]K|[L/M]D|[L]L|[M]t3t16|[L/M]Q|[L/M]R|[M]t17t2|[L/M]C|[L/M]O|[M]L|[L/M]N|[L]AD|[M]M|[L/M]K|[L/M]D|[L/M]Q|[M]t19t25|[L/M]Z|[L]M|[M]AD|[L]U|[M]AA|[L/M]AE|[M]Z|[L]A|[M]AD|[L/M]AA|[L]AD|[M]t26t20|[L]AA|[M]U|[L/M]B|
74|;1;0,4375;0,179487179487179;0,4375;0,179487179487179;0,126026153564453;47;46;28;32;32;[L/M]A|[L/M]C|[M]E|[L]Q|[M]I|[L]Q|[M]F|[L]E|[M]D|[L]G|[M]t3t16|[L/M]Q|[M]R|[M]S|[L]D|[M]Q|[L/M]R|[L]C|[M]t17t2|[L]O|[M]C|[L]P|[M]E|[L]D|[M]G|[L/M]F|[L]R|[M]D|[L]S|[M]t3t16|[L/M]Q|[L/M]R|[M]t17t2|[L/M]C|[L]E|[M]O|[L]I|[M]P|[L]F|[L/M]D|[M]Q|[L/M]V|[L/M]Y|[L/M]W|[L/M]U|[L/M]B|
77|;1;0,434782608695652;0,185185185185185;0,434782608695652;0,185185185185185;0,156723976135254;66;64;38;46;46;[L]AB|[M]A|[L/M]C|[L]F|[L]C|[M]O|[L/M]L|[L/M]M|[M]N|[L/M]K|[M]D|[M]t3t16|[M]Q|[L]G|[M]R|[L]D|[M]S|[L/M]Q|[L/M]R|[M]t17t2|[L/M]C|[L/M]E|[M]G|[L/M]F|[L]E|[M]D|[L]Z|[M]t3t16|[L/M]Q|[L]Q|[L/M]R|[M]t17t2|[L]U|[M]C|[L]N|[M]E|[L/M]G|[L]O|[M]F|[L/M]D|[L]B|[L]R|[M]t3t16|[L]S|[M]Q|[L]F|[L/M]R|[M]t17t2|[L/M]C|[L/M]E|[L/M]G|[M]F|[L/M]D|[L/M]Q|[M]t19t25|[L]D|[M]Z|[L]A|[M]AB|[L/M]AA|[M]t26t20|[M]U|[L]Q|[M]B|
173|;1;0,608695652173913;0,304347826086956;0,608695652173913;0,304347826086956;0,069764137268067;30;30;21;23;23;[L/M]A|[L/M]C|[L/M]E|[L/M]I|[L/M]F|[M]D|[L]Q|[M]t3t16|[L/M]Q|[L/M]R|[L/M]S|[L]V|[M]Q|[L/M]R|[M]t17t2|[L/M]C|[L/M]O|[M]P|[L/M]D|[L/M]Q|[L]W|[L]U|[M]V|[L/M]Y|[L]D|[M]W|[L]B|[M]U|[L]P|[M]B|
66|;1;0,8;0,571428571428571;0,8;0,571428571428571;0,058848857879639;23;22;18;20;20;[L]Z|[M]A|[L/M]C|[L/M]O|[L/M]N|[L/M]L|[L/M]M|[L/M]K|[L/M]D|[L/M]Q|[M]t19t25|[L/M]Z|[L/M]AC|[L/M]AA|[L/M]AE|[L]A|[M]Z|[L/M]AD|[L/M]AA|[M]t26t20|[L/M]U|[L/M]B|
184|;1;0,327586206896552;0,12258064516129;0,327586206896552;0,12258064516129;0,281337022781372;88;87;48;58;58;[L/M]A|[L/M]C|[M]O|[L]E|[M]L|[L]D|[M]M|[L]C|[M]N|[L]F|[M]K|[L]G|[M]D|[L]F|[M]t3t16|[L/M]Q|[L/M]R|[M]t17t2|[L/M]C|[L/M]E|[L/M]I|[M]F|[L]H|[M]D|[L]F|[M]t3t16|[L/M]Q|[M]R|[M]t17t2|[M]C|[M]E|[L]D|[M]I|[L]R|[M]F|[L/M]D|[L]Y|[M]t3t16|[L/M]Q|[L/M]R|[M]t17t2|[L/M]C|[L]O|[L/M]E|[M]G|[L]M|[M]F|[L]N|[M]D|[L]K|[M]t3t16|[L]D|[M]Q|[L]C|[M]R|[L]E|[M]t17t2|[L]Q|[M]C|[L]R|[M]E|[L]I|[M]H|[L]Q|[M]F|[L/M]D|[M]t3t16|[L/M]Q|[L/M]R|[M]t17t2|[L/M]C|[L]L|[M]O|[L]F|[M]P|[L]O|[M]D|[L]U|[M]Q|[L/M]V|[L]W|[M]Y|[L]P|[M]W|[L]D|[M]U|[L/M]B|
174|;1;0,282608695652174;0,10077519379845;0,282608695652174;0,10077519379845;0,189958095550537;71;71;38;46;46;[L/M]A|[M]C|[M]O|[L]R|[M]L|[L]C|[M]M|[L]E|[M]N|[L]E|[M]K|[L]C|[M]D|[L]AA|[M]t3t16|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[M]R|[L]F|[M]t17t2|[L/M]C|[L/M]E|[M]I|[M]F|[L/M]D|[L]M|[M]t3t16|[L/M]Q|[M]R|[M]t17t2|[L/M]C|[L]AD|[M]E|[L]I|[M]G|[L/M]F|[L/M]D|[M]t3t16|[L]D|[M]Q|[L/M]R|[L]D|[M]t17t2|[L]G|[M]C|[L]O|[M]E|[L]F|[M]G|[L]L|[M]F|[L]N|[M]D|[L]K|[M]Q|[L]U|[M]t19t25|[L]B|[M]Z|[L]Q|[M]AD|[L]Q|[M]AA|[L]Z|[M]t26t20|[L]R|[M]U|[L]G|[M]B|
65|;1;0,416666666666667;0,151515151515152;0,416666666666667;0,151515151515152;0,049829006195068;20;19;12;12;12;[L]D|[M]A|[L/M]C|[L/M]E|[L]B|[L/M]G|[M]F|[L]Q|[M]D|[L]F|[M]Q|[L/M]V|[L/M]X|[L]U|[M]W|[L]A|[M]U|[L]W|[M]B|
76|;1;0,46875;0,207373271889401;0,46875;0,207373271889401;0,68841290473938;133;131;80;96;96;[L/M]A|[L/M]C|[M]O|[M]L|[L]R|[M]M|[L]I|[M]N|[L]F|[M]K|[L/M]D|[L]Q|[M]t3t16|[L]R|[M]Q|[L/M]R|[L]R|[M]S|[L]E|[M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[L]D|[M]S|[L]O|[M]Q|[L]P|[M]R|[L]D|[M]S|[L/M]Q|[L/M]R|[M]S|[L]C|[M]Q|[L]I|[M]R|[L]O|[M]t17t2|[L]M|[M]C|[L]N|[M]E|[L]L|[M]I|[L]K|[M]F|[L/M]D|[L]Q|[M]t3t16|[L]E|[M]Q|[L]S|[M]R|[L]S|[M]t17t2|[L]P|[L/M]C|[M]E|[L]Q|[M]I|[L/M]F|[L]O|[L/M]D|[M]t3t16|[L/M]Q|[L/M]R|[M]t17t2|[L/M]C|[L]Q|[M]E|[L/M]G|[L]Q|[L/M]F|[L/M]D|[M]t3t16|[L/M]Q|[M]R|[L]Q|[M]t17t2|[L/M]C|[L/M]O|[L/M]P|[L/M]D|[M]t3t16|[L/M]Q|[M]R|[M]t17t2|[L/M]C|[L]S|[M]O|[L]R|[M]P|[L]R|[M]D|[L]S|[M]t3t16|[L/M]Q|[M]R|[L]E|[M]t17t2|[L/M]C|[L/M]O|[L/M]P|[M]D|[L]C|[M]t3t16|[L/M]Q|[L/M]R|[M]t17t2|[M]C|[M]O|[L]R|[M]P|[L/M]D|[M]t3t16|[L/M]Q|[L/M]R|[M]t17t2|[L/M]C|[L/M]O|[L/M]P|[L/M]D|[M]Q|[L/M]V|[L/M]X|[L/M]W|[L/M]U|[L/M]B|
175|;1;0,75;0,428571428571429;0,75;0,428571428571429;0,046443939208984;15;15;12;12;12;[L]U|[L/M]A|[L]V|[M]C|[L/M]E|[L/M]I|[L/M]F|[L/M]D|[L/M]Q|[M]V|[L/M]X|[L/M]W|[L]C|[M]U|[L/M]B|
186|;1;0,4375;0,132075471698113;0,4375;0,132075471698113;0,064452171325684;31;30;21;16;16;[L/M]A|[L/M]C|[L]E|[L]G|[L]F|[L]D|[M]O|[L]AC|[M]L|[L]R|[M]M|[L]Q|[M]N|[L]C|[M]K|[L/M]D|[L]N|[L]M|[L]K|[M]Q|[L]L|[M]t19t25|[L/M]Z|[L]Q|[M]AC|[L]O|[L/M]AA|[M]t26t20|[L/M]U|[L/M]B|
185|;1;0,785714285714286;0,478260869565217;0,785714285714286;0,478260869565217;0,049076080322266;18;17;14;14;14;[L/M]A|[L/M]C|[L/M]O|[L/M]L|[L/M]N|[L/M]M|[L]W|[L/M]K|[L]V|[M]D|[L/M]Q|[L]D|[M]V|[L/M]Y|[M]W|[L/M]U|[L/M]B|
187|;1;0,657894736842105;0,36231884057971;0,657894736842105;0,36231884057971;0,105942964553833;48;47;34;38;38;[L/M]A|[L]AA|[L/M]C|[L/M]E|[L/M]I|[L/M]F|[L/M]D|[M]t3t16|[L/M]Q|[L/M]R|[L]C|[L/M]S|[M]Q|[L]Z|[M]R|[L]Q|[M]t17t2|[L]R|[M]C|[L/M]E|[L/M]I|[L/M]F|[L/M]D|[L/M]Q|[M]t19t25|[L/M]Z|[M]AB|[L]AD|[M]AA|[L/M]AE|[L/M]Z|[L/M]AC|[L]U|[L/M]AA|[L/M]AE|[L]AE|[M]Z|[L/M]AD|[L/M]AA|[M]AE|[L/M]Z|[L]AB|[M]AD|[L/M]AA|[M]t26t20|[M]U|[L/M]B|
176|;1;0,833333333333333;0,333333333333333;0,833333333333333;0,333333333333333;0,059484958648682;20;20;18;12;12;[L]V|[L/M]A|[L]F|[L/M]C|[L]D|[L/M]E|[L/M]I|[M]F|[L/M]D|[L/M]Q|[L]R|[L]C|[L]O|[L]P|[L]Q|[M]V|[L/M]Y|[L/M]W|[L/M]U|[L/M]B|
179|;1;0,377358490566038;0,147058823529412;0,377358490566038;0,147058823529412;0,217568874359131;78;78;45;53;53;[L]Q|[M]A|[L/M]C|[L/M]O|[M]L|[M]M|[L]I|[M]N|[L]F|[M]K|[L/M]D|[M]t3t16|[L/M]Q|[L/M]R|[L]E|[L]P|[M]S|[L/M]Q|[L/M]R|[M]t17t2|[L/M]C|[L/M]O|[M]L|[L]P|[M]M|[L]D|[M]N|[L]Q|[M]K|[L]S|[M]D|[L]O|[M]t3t16|[L]L|[M]Q|[L]N|[M]R|[L]C|[M]t17t2|[L/M]C|[L]M|[M]E|[L]K|[M]I|[L]D|[M]F|[L]V|[M]D|[L]R|[M]t3t16|[L]A|[M]Q|[L/M]R|[L]R|[M]t17t2|[L/M]C|[L/M]O|[L]M|[M]P|[L/M]D|[M]t3t16|[M]Q|[M]R|[M]t17t2|[L]L|[M]C|[L]N|[M]O|[L]K|[M]P|[L/M]D|[L/M]Q|[L]Q|[M]V|[L/M]X|[L/M]W|[L/M]U|[L/M]B|
68|;1;0,272727272727273;0,085714285714286;0,272727272727273;0,085714285714286;0,060252189636231;19;19;11;11;11;[L]V|[L/M]A|[L/M]C|[L/M]O|[M]P|[L]U|[M]D|[L]W|[M]Q|[L]P|[M]V|[L]D|[M]X|[L]B|[M]W|[L]X|[M]U|[L]Q|[M]B|
189|;1;0,404255319148936;0,159663865546219;0,404255319148936;0,159663865546219;0,197278022766113;69;69;41;47;47;[L/M]A|[L/M]C|[L/M]O|[L]Q|[M]L|[L]P|[M]M|[L]D|[M]N|[L]Q|[M]K|[L]R|[M]D|[L]M|[M]t3t16|[L]O|[M]Q|[L]P|[M]R|[L]O|[M]S|[L/M]Q|[L]V|[L/M]R|[L/M]S|[M]Q|[L/M]R|[L]B|[M]t17t2|[L/M]C|[L/M]O|[M]L|[L/M]M|[L/M]N|[L/M]K|[L/M]D|[M]t3t16|[L/M]Q|[M]R|[L]K|[M]t17t2|[L]S|[M]C|[L]Q|[M]O|[L]R|[M]P|[L/M]D|[M]t3t16|[L]D|[M]Q|[L]L|[M]R|[L]N|[M]t17t2|[L/M]C|[M]O|[M]P|[L]R|[M]D|[L]C|[M]Q|[L]L|[M]V|[L/M]Y|[L/M]W|[L/M]U|[L]Q|[M]B|
79|;1;0,416666666666667;0,151515151515152;0,416666666666667;0,151515151515152;0,051009893417358;20;19;12;12;12;[L]Y|[M]A|[L/M]C|[L]D|[M]E|[L/M]G|[L]E|[L/M]F|[M]D|[L/M]Q|[L]U|[M]V|[L]W|[M]Y|[L]A|[M]W|[L]V|[M]U|[L/M]B|
293|;1;0,478260869565217;0,207547169811321;0,478260869565217;0,207547169811321;0,179803848266602;67;64;40;46;46;[L/M]A|[L]Q|[L/M]C|[L]C|[M]O|[L/M]L|[L/M]N|[L/M]M|[L/M]K|[L/M]D|[M]t3t16|[L/M]Q|[L]E|[L/M]R|[M]S|[L]I|[M]Q|[L]F|[M]R|[L]Q|[M]S|[L/M]Q|[L/M]R|[M]t17t2|[M]C|[M]E|[M]I|[M]F|[L]S|[M]D|[L]S|[M]t3t16|[L/M]Q|[L/M]R|[L]R|[M]t17t2|[L/M]C|[L]P|[M]E|[L]O|[M]G|[L]C|[M]F|[L/M]D|[M]t3t16|[L]D|[M]Q|[L/M]R|[L]F|[M]t17t2|[L]E|[M]C|[L]D|[M]O|[L]G|[M]P|[L]O|[M]D|[L/M]Q|[L/M]V|[L/M]X|[L/M]W|[L/M]U|[L/M]B|
177|;1;0,58;0,26605504587156;0,58;0,26605504587156;0,234519958496094;71;69;48;50;50;[L]G|[M]A|[L]Z|[M]C|[L]AE|[L/M]E|[M]G|[L/M]F|[L/M]D|[L/M]Q|[L]Z|[L]AD|[M]t19t25|[L/M]Z|[L]AA|[M]AB|[L/M]AA|[L/M]AE|[L/M]Z|[L/M]AB|[L]AA|[L/M]AA|[L/M]AE|[L/M]Z|[M]AB|[L]AC|[M]AA|[L/M]AE|[L]AA|[M]Z|[L/M]AB|[L/M]AA|[L/M]AE|[M]Z|[L]A|[M]AB|[L]AC|[M]AA|[L/M]AE|[L/M]Z|[L]AD|[M]AC|[L/M]AA|[L/M]AE|[L/M]Z|[L]AB|[M]AC|[L/M]AA|[L]C|[M]AE|[L]AA|[L/M]Z|[M]AD|[L]AB|[M]AA|[L/M]AE|[L/M]Z|[L]AB|[M]AD|[L/M]AA|[M]AE|[M]Z|[L/M]AD|[L]Z|[M]AA|[L]AE|[M]t26t20|[L/M]U|[L/M]B|
282|;1;0,75;0,473684210526316;0,75;0,473684210526316;0,065995216369629;28;28;22;24;24;[L/M]A|[L]E|[L/M]C|[L]Q|[M]E|[L]H|[M]I|[L/M]F|[L/M]D|[M]t3t16|[M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[M]t17t2|[L/M]C|[L/M]E|[L]I|[M]H|[L/M]F|[L/M]D|[L/M]Q|[L/M]V|[L/M]Y|[L/M]W|[L/M]U|[L/M]B|
