Case_id;Replayed;Model_Fitness_Initial;Alignment_Fitness_Initial;Model_Fitness_Final;Alignment_Fitness_Final;Time;|Alignment| Initial;|Alignment| Final;|Trace|;|Parikh_Trace|;|Model's Move|;Alignment
539|;1;0,78125;0,471698113207547;1;1;0,863556861877441;52;32;32;32;32;[L/M]A|[L/M]C|[L/M]E|[L/M]AX|[L/M]AZ|[L/M]CR|[L/M]CA|[L/M]DI|[L/M]BM|[L/M]CG|[L/M]CI|[L/M]BO|[L/M]DK|[L/M]CL|[L/M]CK|[L/M]DM|[L/M]BR|[L/M]DO|[L/M]CJ|[L/M]DN|[L/M]BP|[L/M]DL|[L/M]CH|[L/M]BN|[L/M]DJ|[L/M]BA|[L/M]CB|[L/M]CS|[L/M]AY|[L/M]F|[L/M]D|[L/M]B|
274|;1;0,974358974358974;0,904761904761905;1;1;0,91964602470398;51;39;39;39;39;[L/M]A|[L/M]C|[L/M]EC|[L/M]FL|[L/M]FN|[L/M]FX|[L/M]FS|[L/M]FP|[L/M]FR|[L/M]FU|[L/M]FQ|[L/M]FZ|[L/M]FW|[L/M]FV|[L/M]FY|[L/M]FO|[L/M]FT|[L/M]FM|[L/M]GC|[L/M]GE|[L/M]GJ|[L/M]GK|[L/M]GI|[L/M]GG|[L/M]GH|[L/M]GF|[L/M]GD|[L/M]GL|[L/M]GN|[L/M]GO|[L/M]GM|[L/M]GW|[L/M]HG|[L/M]HK|[L/M]HH|[L/M]GX|[L/M]ED|[L/M]D|[L/M]B|
1089|;1;1;1;1;1;0,616098165512085;25;23;23;23;23;[L/M]A|[L/M]C|[L/M]EC|[L/M]HL|[L/M]HN|[L/M]HP|[L/M]HT|[L/M]HR|[L/M]HQ|[L/M]HS|[L/M]HU|[L/M]HO|[L/M]HM|[L/M]IU|[L/M]IW|[L/M]IX|[L/M]IY|[L/M]JB|[L/M]IZ|[L/M]IV|[L/M]ED|[L/M]D|[L/M]B|
283|;1;0,833333333333333;0,555555555555556;1;1;0,824256896972656;48;30;30;30;30;[L/M]A|[L/M]C|[L/M]E|[L/M]AX|[L/M]CA|[L/M]AZ|[L/M]CR|[L/M]CG|[L/M]BB|[L/M]DI|[L/M]CM|[L/M]BH|[L/M]DU|[L/M]BL|[L/M]CQ|[L/M]CO|[L/M]DV|[L/M]CP|[L/M]BI|[L/M]CN|[L/M]DJ|[L/M]BC|[L/M]CH|[L/M]CS|[L/M]BA|[L/M]CB|[L/M]AY|[L/M]F|[L/M]D|[L/M]B|
59,945,363|;1;0,892857142857143;0,675675675675676;1;1;0,730952978134155;38;28;28;28;28;[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]I|[L/M]P|[L/M]S|[L/M]Q|[L/M]J|[L/M]H|[L/M]AC|[L/M]AE|[L/M]AO|[L/M]AK|[L/M]AQ|[L/M]AR|[L/M]AN|[L/M]AM|[L/M]AP|[L/M]AL|[L/M]AS|[L/M]AF|[L/M]AV|[L/M]AT|[L/M]AD|[L/M]F|[L/M]D|[L/M]B|
574|;1;0,733333333333333;0,407407407407407;0,966666666666667;0,878787878787879;0,83446192741394;49;31;30;30;30;[L/M]A|[L/M]C|[L/M]E|[L/M]AX|[L/M]AZ|[L/M]CR|[M]CT|[L/M]CA|[L/M]BB|[L]CT|[L/M]CC|[L/M]BD|[L/M]CD|[L/M]CV|[L/M]CX|[L/M]BF|[L/M]CE|[L/M]BG|[L/M]CY|[L/M]BE|[L/M]CW|[L/M]CF|[L/M]CU|[L/M]BC|[L/M]CB|[L/M]CS|[L/M]BA|[L/M]AY|[L/M]F|[L/M]D|[L/M]B|
534,956,928|;1;1;1;1;1;0,576107025146484;20;20;20;20;20;[L/M]A|[L/M]C|[L/M]EC|[L/M]HL|[L/M]HV|[L/M]HX|[L/M]IA|[L/M]HY|[L/M]HW|[L/M]HM|[L/M]IU|[L/M]IW|[L/M]IX|[L/M]IY|[L/M]JB|[L/M]IZ|[L/M]IV|[L/M]ED|[L/M]D|[L/M]B|
202|;1;0,810810810810811;0,517241379310345;1;1;1,06446886062622;60;37;37;37;37;[L/M]A|[L/M]C|[L/M]JM|[L/M]JO|[L/M]JU|[L/M]JW|[L/M]KB|[L/M]KD|[L/M]KA|[L/M]KC|[L/M]KE|[L/M]JX|[L/M]JV|[L/M]JP|[L/M]KF|[L/M]LF|[L/M]KQ|[L/M]KH|[L/M]LH|[L/M]KS|[L/M]KK|[L/M]LI|[L/M]KV|[L/M]KJ|[L/M]KT|[L/M]LG|[L/M]KI|[L/M]KR|[L/M]KL|[L/M]KO|[L/M]KP|[L/M]KN|[L/M]KM|[L/M]KG|[L/M]JN|[L/M]D|[L/M]B|
1051|;1;0,7;0,368421052631579;1;1;0,883431196212769;52;30;30;30;30;[L/M]A|[L/M]C|[L/M]E|[L/M]AX|[L/M]AZ|[L/M]CA|[L/M]CR|[L/M]BM|[L/M]CC|[L/M]DW|[L/M]BS|[L/M]CD|[L/M]EA|[L/M]CE|[L/M]DY|[L/M]BU|[L/M]DZ|[L/M]EB|[L/M]BV|[L/M]CF|[L/M]CB|[L/M]DX|[L/M]BT|[L/M]CS|[L/M]BN|[L/M]BA|[L/M]AY|[L/M]F|[L/M]D|[L/M]B|
553|;1;0,735294117647059;0,40983606557377;0,735294117647059;0,40983606557377;0,905606985092163;46;43;34;34;34;[L/M]A|[L/M]C|[L/M]JM|[M]LZ|[L]LN|[M]LW|[L]LP|[M]LY|[L]LO|[M]LV|[L/M]LR|[L/M]LT|[L]LU|[L]LV|[L/M]LS|[M]LU|[L]LW|[M]LQ|[L]LY|[M]LO|[L]LZ|[M]LN|[L]LX|[M]LP|[L/M]MA|[L/M]MC|[L/M]MD|[L/M]MB|[L/M]ME|[L/M]MI|[L/M]MK|[L/M]MJ|[L/M]MF|[L/M]MR|[L/M]MT|[L/M]MU|[L/M]MS|[L/M]MV|[L/M]MY|[L/M]MW|[L/M]JN|[L/M]D|[L/M]B|
734,1137,355|;1;0,727272727272727;0,4;0,727272727272727;0,4;0,871944189071655;43;42;33;33;33;[L/M]A|[L/M]C|[L/M]JM|[L]LN|[L]LP|[M]LZ|[L]LO|[M]LW|[L]LR|[M]LY|[L]LU|[L/M]LV|[M]LR|[L/M]LT|[L/M]LS|[M]LU|[L]LW|[M]LQ|[L]LZ|[M]LO|[L]LY|[M]LN|[L]LX|[M]LP|[L/M]MA|[L/M]MD|[L/M]MC|[L/M]MB|[L/M]ME|[L/M]MG|[L/M]MH|[L/M]MF|[L/M]MR|[L/M]MT|[L/M]MU|[L/M]MS|[L/M]MV|[L/M]MY|[L/M]MW|[L/M]JN|[L/M]D|[L/M]B|
344|;1;1;1;1;1;0,735136985778809;36;30;30;30;30;[L/M]A|[L/M]C|[L/M]EC|[L/M]EE|[L/M]EI|[L/M]EL|[L/M]EJ|[L/M]EF|[L/M]EN|[L/M]EP|[L/M]ER|[L/M]EQ|[L/M]ES|[L/M]EO|[L/M]ET|[L/M]EV|[L/M]EX|[L/M]EW|[L/M]EY|[L/M]EU|[L/M]EZ|[L/M]FB|[L/M]FD|[L/M]FE|[L/M]FF|[L/M]FC|[L/M]FA|[L/M]ED|[L/M]D|[L/M]B|
397|;1;0,975;0,906976744186047;1;1;0,90322995185852;49;40;40;40;40;[L/M]A|[L/M]C|[L/M]EC|[L/M]FL|[L/M]FX|[L/M]FS|[L/M]FN|[L/M]GB|[L/M]FP|[L/M]FV|[L/M]FU|[L/M]FR|[L/M]FQ|[L/M]FW|[L/M]FY|[L/M]FT|[L/M]FO|[L/M]FM|[L/M]GC|[L/M]GE|[L/M]GJ|[L/M]GK|[L/M]GH|[L/M]GG|[L/M]GI|[L/M]GF|[L/M]GD|[L/M]GL|[L/M]GR|[L/M]GT|[L/M]GS|[L/M]GM|[L/M]GW|[L/M]HC|[L/M]HE|[L/M]HD|[L/M]GX|[L/M]ED|[L/M]D|[L/M]B|
655|;1;0,903225806451613;0,7;1;1;0,744748115539551;43;31;31;31;31;[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]T|[L/M]V|[L/M]X|[L/M]W|[L/M]U|[L/M]Y|[L/M]AA|[L/M]Z|[L/M]H|[L/M]AC|[L/M]AE|[L/M]AK|[L/M]AO|[L/M]AQ|[L/M]AN|[L/M]AR|[L/M]AM|[L/M]AP|[L/M]AL|[L/M]AS|[L/M]AF|[L/M]AW|[L/M]AT|[L/M]AD|[L/M]F|[L/M]D|[L/M]B|
1109|;1;1;1;1;1;0,727903842926025;36;29;29;29;29;[L/M]A|[L/M]C|[L/M]EC|[L/M]EE|[L/M]EG|[L/M]EH|[L/M]EF|[L/M]EN|[L/M]ER|[L/M]EP|[L/M]ES|[L/M]EQ|[L/M]EO|[L/M]ET|[L/M]EV|[L/M]EX|[L/M]EY|[L/M]EW|[L/M]EU|[L/M]EZ|[L/M]FB|[L/M]FF|[L/M]FD|[L/M]FE|[L/M]FC|[L/M]FA|[L/M]ED|[L/M]D|[L/M]B|
741|;1;0,975;0,906976744186047;1;1;0,912394046783447;52;40;40;40;40;[L/M]A|[L/M]C|[L/M]EC|[L/M]FL|[L/M]FN|[L/M]FX|[L/M]FS|[L/M]FP|[L/M]FQ|[L/M]FW|[L/M]FR|[L/M]FU|[L/M]GB|[L/M]FV|[L/M]FO|[L/M]FY|[L/M]FT|[L/M]FM|[L/M]GC|[L/M]GE|[L/M]GJ|[L/M]GI|[L/M]GG|[L/M]GH|[L/M]GK|[L/M]GF|[L/M]GD|[L/M]GL|[L/M]GR|[L/M]GT|[L/M]GS|[L/M]GM|[L/M]GW|[L/M]HG|[L/M]HJ|[L/M]HH|[L/M]GX|[L/M]ED|[L/M]D|[L/M]B|
144|;1;0,82051282051282;0,533333333333333;1;1;1,0574631690979;59;39;39;39;39;[L/M]A|[L/M]C|[L/M]JM|[L/M]JO|[L/M]JU|[L/M]JW|[L/M]KB|[L/M]KD|[L/M]KC|[L/M]KE|[L/M]JY|[L/M]JX|[L/M]JV|[L/M]JP|[L/M]KF|[L/M]LF|[L/M]KH|[L/M]KQ|[L/M]LJ|[L/M]LB|[L/M]KK|[L/M]LL|[L/M]LD|[L/M]KJ|[L/M]LE|[L/M]LC|[L/M]KI|[L/M]LK|[L/M]KR|[L/M]KL|[L/M]LG|[L/M]KP|[L/M]KN|[L/M]KO|[L/M]KM|[L/M]KG|[L/M]JN|[L/M]D|[L/M]B|
1098,372|;1;0,705882352941176;0,375;0,705882352941176;0,375;0,909440994262695;47;44;34;34;34;[L/M]A|[L/M]C|[L/M]JM|[L]LN|[M]LZ|[L]LP|[M]LX|[L]LO|[M]LY|[L]LR|[M]LV|[L]LU|[M]LR|[L/M]LT|[L]LV|[L/M]LS|[M]LU|[L]LW|[M]LQ|[L]LY|[M]LO|[L]LZ|[M]LN|[L]LX|[M]LP|[L/M]MA|[L/M]MC|[L/M]MD|[L/M]MB|[L/M]ME|[L/M]MM|[L/M]MQ|[L/M]MN|[L/M]MF|[L/M]MR|[L/M]MT|[L/M]MU|[L/M]MS|[L/M]MV|[L/M]MX|[L/M]MW|[L/M]JN|[L/M]D|[L/M]B|
225|;1;0,705882352941176;0,375;0,705882352941176;0,375;0,973117113113403;49;44;34;34;34;[L/M]A|[L/M]C|[L/M]JM|[L]LN|[M]LZ|[L]LP|[M]LX|[L]LO|[M]LY|[L]LR|[M]LV|[L]LU|[M]LR|[L/M]LT|[L]LV|[L/M]LS|[M]LU|[L]LW|[M]LQ|[L]LY|[M]LO|[L]LZ|[M]LN|[L]LX|[M]LP|[L/M]MA|[L/M]MC|[L/M]MD|[L/M]MB|[L/M]ME|[L/M]MM|[L/M]MP|[L/M]MN|[L/M]MF|[L/M]MR|[L/M]MU|[L/M]MT|[L/M]MS|[L/M]MV|[L/M]MY|[L/M]MW|[L/M]JN|[L/M]D|[L/M]B|
234|;1;0,96969696969697;0,888888888888889;1;1;0,870438098907471;44;33;33;33;33;[L/M]A|[L/M]C|[L/M]EC|[L/M]HL|[L/M]IE|[L/M]IG|[L/M]IP|[L/M]IK|[L/M]II|[L/M]IH|[L/M]IM|[L/M]IS|[L/M]IT|[L/M]IR|[L/M]IL|[L/M]IQ|[L/M]IF|[L/M]HM|[L/M]IU|[L/M]JC|[L/M]JG|[L/M]JE|[L/M]JK|[L/M]JJ|[L/M]JI|[L/M]JF|[L/M]JL|[L/M]JH|[L/M]JD|[L/M]IV|[L/M]ED|[L/M]D|[L/M]B|
702|;1;0,933333333333333;0,777777777777778;1;1;0,703764915466309;37;30;30;30;30;[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]T|[L/M]V|[L/M]W|[L/M]X|[L/M]U|[L/M]Y|[L/M]AB|[L/M]Z|[L/M]H|[L/M]AC|[L/M]AE|[L/M]AO|[L/M]AG|[L/M]AQ|[L/M]AR|[L/M]AI|[L/M]AP|[L/M]AH|[L/M]AF|[L/M]AS|[L/M]AV|[L/M]AT|[L/M]AD|[L/M]F|[L/M]D|[L/M]B|
214|;1;0,948717948717949;0,822222222222222;1;1;0,931787014007568;53;39;39;39;39;[L/M]A|[L/M]C|[L/M]EC|[L/M]FL|[L/M]FS|[L/M]FX|[L/M]FU|[L/M]FN|[L/M]FV|[L/M]GA|[L/M]FW|[L/M]FR|[L/M]FQ|[L/M]FP|[L/M]FY|[L/M]FT|[L/M]FO|[L/M]FM|[L/M]GC|[L/M]GJ|[L/M]GE|[L/M]GH|[L/M]GI|[L/M]GK|[L/M]GG|[L/M]GF|[L/M]GD|[L/M]GL|[L/M]GP|[L/M]GQ|[L/M]GM|[L/M]GW|[L/M]HG|[L/M]HJ|[L/M]HH|[L/M]GX|[L/M]ED|[L/M]D|[L/M]B|
921|;1;1;1;1;1;0,730026960372925;33;30;30;30;30;[L/M]A|[L/M]C|[L/M]EC|[L/M]EE|[L/M]EI|[L/M]EM|[L/M]EJ|[L/M]EF|[L/M]EN|[L/M]ER|[L/M]EP|[L/M]EQ|[L/M]ES|[L/M]EO|[L/M]ET|[L/M]EV|[L/M]EX|[L/M]EY|[L/M]EW|[L/M]EU|[L/M]EZ|[L/M]FG|[L/M]FK|[L/M]FJ|[L/M]FI|[L/M]FH|[L/M]FA|[L/M]ED|[L/M]D|[L/M]B|
371,697,1120|;1;1;1;1;1;0,721106052398681;35;30;30;30;30;[L/M]A|[L/M]C|[L/M]EC|[L/M]EE|[L/M]EI|[L/M]EM|[L/M]EJ|[L/M]EF|[L/M]EN|[L/M]ER|[L/M]EP|[L/M]EQ|[L/M]ES|[L/M]EO|[L/M]ET|[L/M]EX|[L/M]EV|[L/M]EY|[L/M]EW|[L/M]EU|[L/M]EZ|[L/M]FG|[L/M]FI|[L/M]FK|[L/M]FJ|[L/M]FH|[L/M]FA|[L/M]ED|[L/M]D|[L/M]B|
632|;1;1;1;1;1;0,711879968643189;33;30;30;30;30;[L/M]A|[L/M]C|[L/M]EC|[L/M]EE|[L/M]EI|[L/M]EM|[L/M]EJ|[L/M]EF|[L/M]EN|[L/M]EP|[L/M]ER|[L/M]EQ|[L/M]ES|[L/M]EO|[L/M]ET|[L/M]EV|[L/M]EX|[L/M]EY|[L/M]EW|[L/M]EU|[L/M]EZ|[L/M]FB|[L/M]FD|[L/M]FF|[L/M]FE|[L/M]FC|[L/M]FA|[L/M]ED|[L/M]D|[L/M]B|
490|;1;0,866666666666667;0,619047619047619;1;1;0,750024080276489;38;30;30;30;30;[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]T|[L/M]W|[L/M]V|[L/M]X|[L/M]U|[L/M]Y|[L/M]AB|[L/M]Z|[L/M]H|[L/M]AC|[L/M]AO|[L/M]AE|[L/M]AG|[L/M]AQ|[L/M]AR|[L/M]AI|[L/M]AP|[L/M]AH|[L/M]AS|[L/M]AV|[L/M]AF|[L/M]AT|[L/M]AD|[L/M]F|[L/M]D|[L/M]B|
454|;1;0,833333333333333;0,555555555555556;1;1;0,821205139160156;49;30;30;30;30;[L/M]A|[L/M]C|[L/M]E|[L/M]AX|[L/M]CA|[L/M]AZ|[L/M]CR|[L/M]BM|[L/M]DI|[L/M]CG|[L/M]BO|[L/M]CM|[L/M]DU|[L/M]BQ|[L/M]DV|[L/M]CQ|[L/M]CP|[L/M]CO|[L/M]BP|[L/M]BN|[L/M]DJ|[L/M]CN|[L/M]CS|[L/M]BA|[L/M]CH|[L/M]CB|[L/M]AY|[L/M]F|[L/M]D|[L/M]B|
445|;1;0,837837837837838;0,563636363636364;1;1;1,03546500205994;57;37;37;37;37;[L/M]A|[L/M]C|[L/M]JM|[L/M]JO|[L/M]JU|[L/M]JW|[L/M]KD|[L/M]KB|[L/M]KC|[L/M]KE|[L/M]KA|[L/M]JX|[L/M]JV|[L/M]JP|[L/M]KF|[L/M]LF|[L/M]KQ|[L/M]KH|[L/M]KS|[L/M]LH|[L/M]KJ|[L/M]KU|[L/M]KK|[L/M]LI|[L/M]KT|[L/M]KI|[L/M]LG|[L/M]KR|[L/M]KL|[L/M]KO|[L/M]KP|[L/M]KN|[L/M]KM|[L/M]KG|[L/M]JN|[L/M]D|[L/M]B|
1031|;1;0,95;0,826086956521739;1;1;0,964246034622192;56;40;40;40;40;[L/M]A|[L/M]C|[L/M]EC|[L/M]FL|[L/M]FX|[L/M]FS|[L/M]FN|[L/M]FP|[L/M]FU|[L/M]FR|[L/M]FV|[L/M]GB|[L/M]FW|[L/M]FQ|[L/M]FO|[L/M]FY|[L/M]FT|[L/M]FM|[L/M]GC|[L/M]GE|[L/M]GJ|[L/M]GI|[L/M]GG|[L/M]GK|[L/M]GH|[L/M]GF|[L/M]GD|[L/M]GL|[L/M]GN|[L/M]GO|[L/M]GM|[L/M]GW|[L/M]GY|[L/M]HA|[L/M]HB|[L/M]GZ|[L/M]GX|[L/M]ED|[L/M]D|[L/M]B|
1062|;1;0,933333333333333;0,777777777777778;1;1;0,720763921737671;39;30;30;30;30;[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]T|[L/M]X|[L/M]W|[L/M]V|[L/M]U|[L/M]Y|[L/M]AB|[L/M]Z|[L/M]H|[L/M]AC|[L/M]AE|[L/M]AO|[L/M]AG|[L/M]AQ|[L/M]AR|[L/M]AI|[L/M]AP|[L/M]AH|[L/M]AS|[L/M]AF|[L/M]AV|[L/M]AT|[L/M]AD|[L/M]F|[L/M]D|[L/M]B|
731|;1;0,866666666666667;0,619047619047619;1;1;0,741039991378784;38;30;30;30;30;[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]T|[L/M]V|[L/M]X|[L/M]W|[L/M]U|[L/M]Y|[L/M]AA|[L/M]Z|[L/M]H|[L/M]AC|[L/M]AO|[L/M]AE|[L/M]AQ|[L/M]AG|[L/M]AR|[L/M]AI|[L/M]AP|[L/M]AH|[L/M]AS|[L/M]AF|[L/M]AW|[L/M]AT|[L/M]AD|[L/M]F|[L/M]D|[L/M]B|
270|;1;0,975;0,906976744186047;1;1;0,952749967575073;51;40;40;40;40;[L/M]A|[L/M]C|[L/M]EC|[L/M]FL|[L/M]FN|[L/M]FX|[L/M]FS|[L/M]FQ|[L/M]FP|[L/M]GA|[L/M]FR|[L/M]FU|[L/M]FY|[L/M]FV|[L/M]FW|[L/M]FO|[L/M]FT|[L/M]FM|[L/M]GC|[L/M]GE|[L/M]GJ|[L/M]GG|[L/M]GH|[L/M]GK|[L/M]GI|[L/M]GF|[L/M]GD|[L/M]GL|[L/M]GR|[L/M]GU|[L/M]GS|[L/M]GM|[L/M]GW|[L/M]HC|[L/M]HE|[L/M]HD|[L/M]GX|[L/M]ED|[L/M]D|[L/M]B|
1183|;1;0,933333333333333;0,777777777777778;1;1;0,726864099502564;38;30;30;30;30;[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]T|[L/M]V|[L/M]W|[L/M]X|[L/M]U|[L/M]Y|[L/M]AA|[L/M]Z|[L/M]H|[L/M]AC|[L/M]AO|[L/M]AE|[L/M]AQ|[L/M]AG|[L/M]AR|[L/M]AJ|[L/M]AP|[L/M]AH|[L/M]AF|[L/M]AS|[L/M]AU|[L/M]AT|[L/M]AD|[L/M]F|[L/M]D|[L/M]B|
962|;1;1;1;1;1;0,723023891448975;37;30;30;30;30;[L/M]A|[L/M]C|[L/M]EC|[L/M]EE|[L/M]EI|[L/M]EL|[L/M]EJ|[L/M]EF|[L/M]EN|[L/M]ER|[L/M]EP|[L/M]ES|[L/M]EQ|[L/M]EO|[L/M]ET|[L/M]EV|[L/M]EX|[L/M]EY|[L/M]EW|[L/M]EU|[L/M]EZ|[L/M]FB|[L/M]FF|[L/M]FD|[L/M]FE|[L/M]FC|[L/M]FA|[L/M]ED|[L/M]D|[L/M]B|
229|;1;0,8125;0,52;1;1;0,911179065704346;47;32;32;32;32;[L/M]A|[L/M]C|[L/M]JM|[L/M]JO|[L/M]JQ|[L/M]JR|[L/M]JS|[L/M]JT|[L/M]JP|[L/M]KF|[L/M]LF|[L/M]KH|[L/M]KQ|[L/M]LH|[L/M]KS|[L/M]KJ|[L/M]LI|[L/M]KK|[L/M]KV|[L/M]KT|[L/M]KI|[L/M]LG|[L/M]KR|[L/M]KL|[L/M]KO|[L/M]KN|[L/M]KP|[L/M]KM|[L/M]KG|[L/M]JN|[L/M]D|[L/M]B|
