Case_id,Replayed,Model_Fitness_Initial,Model_Fitness _Final,Time,|Alignment| Initial,|Alignment| Final,|Trace|,|Parikh_Trace|,|Model's Move|,Alignment
70|,1,0.574468085106383,0.692307692307692,1.38700008392334,59,51,39,39,39,[L/M]A|[L]FH|[L]DT|[M]C|[L]FP|[M]CN|[L/M]DF|[L/M]DR|[L/M]DS|[L]CN|[L]DW|[M]DT|[L]ER|[L/M]DV|[M]DW|[L/M]DU|[L/M]DG|[L/M]CO|[L/M]DX|[L/M]EI|[M]ER|[L/M]ET|[M]EV|[L/M]EU|[L/M]ES|[L/M]EJ|[L]FI|[M]DY|[L/M]EW|[L/M]EY|[L]C|[M]FH|[L]EV|[L/M]FB|[M]FJ|[L/M]FL|[L/M]FK|[L/M]EZ|[M]FI|[L]FJ|[M]FM|[L/M]FC|[L]DY|[M]FP|[L/M]FF|[L]FM|[L/M]FD|[L/M]FN|[L/M]EX|[L/M]D|[L/M]B|
202|,1,0.546666666666667,0.745762711864407,2.12800002098083,93,74,59,59,59,[L/M]A|[L/M]C|[L/M]E|[L/M]AE|[L/M]AG|[L/M]AQ|[L/M]AL|[L]BT|[L/M]AR|[L/M]AI|[L/M]AK|[L/M]AJ|[L]AV|[L/M]AN|[L/M]AH|[L/M]AM|[L]BK|[M]AF|[L/M]AS|[L]BX|[L]AT|[L]BO|[M]BD|[L/M]AU|[L/M]AZ|[M]BF|[L/M]AY|[L]BI|[M]BE|[L/M]BB|[M]AV|[L/M]BA|[M]AT|[L/M]F|[L/M]BH|[L/M]BJ|[L]CC|[L/M]BP|[L/M]BM|[L/M]BQ|[L/M]BN|[L]BF|[M]BO|[L]AF|[M]BK|[L]BE|[M]BI|[L/M]BR|[L]CE|[M]BX|[L]CA|[M]BT|[L/M]BW|[L/M]BY|[L/M]BU|[L/M]BS|[L/M]BZ|[L/M]CB|[L]B|[M]CC|[L/M]CD|[L/M]CF|[L/M]CG|[M]CE|[M]CA|[L/M]CH|[L/M]CI|[L/M]CJ|[L/M]CL|[L/M]CM|[L/M]CK|[L/M]D|[L]BD|[M]B|
88|,1,0.458333333333334,0.564102564102564,1.64800000190735,65,56,39,39,39,[L]FA|[M]A|[L]CO|[M]C|[L/M]CN|[L/M]DF|[L/M]DR|[L/M]DS|[L]EI|[L/M]DT|[L/M]DW|[L/M]DV|[L/M]DU|[L/M]DG|[L]C|[M]CO|[L]DY|[L/M]DX|[M]EI|[L/M]ER|[L]FJ|[M]EU|[L/M]EV|[M]ET|[L/M]ES|[L/M]EJ|[L]EU|[M]DY|[L]FH|[M]EW|[L]A|[M]EY|[L]EW|[M]FA|[L]FL|[M]FH|[L]FI|[L/M]EZ|[M]FJ|[L/M]FC|[M]FL|[L/M]FK|[L]EX|[M]FI|[L/M]FM|[L]FD|[L/M]FG|[L/M]FQ|[L/M]FN|[L]ET|[M]FD|[L]B|[M]EX|[L/M]D|[L]EY|[M]B|
473|,1,0.448979591836735,0.511627906976744,1.70600008964539,70,64,43,43,43,[L/M]A|[L]B|[M]C|[L/M]CN|[L]DD|[M]CP|[L]DZ|[M]CR|[L/M]CU|[L/M]CS|[L/M]CQ|[L/M]CX|[L/M]CZ|[L]EX|[L]CP|[L]DA|[M]DD|[L]EY|[M]DE|[L/M]DB|[L]EW|[L/M]DC|[M]DA|[L/M]CY|[M]CO|[L]D|[M]DX|[L]CR|[M]DZ|[L/M]EC|[L/M]EA|[L/M]ED|[L]DX|[M]EG|[L/M]EE|[L/M]DY|[L]EG|[M]EW|[L]DE|[M]EY|[L/M]FH|[L/M]FA|[M]FJ|[L]FG|[M]FL|[L/M]FK|[L/M]EZ|[M]FI|[L]FJ|[M]FM|[L/M]FC|[L/M]FO|[L]FI|[L]FL|[M]FN|[L]FM|[M]FG|[L/M]FD|[L]CO|[M]EX|[L]FN|[M]D|[L]C|[M]B|
177|,1,0.551724137931034,0.66,1.98799991607666,76,67,50,50,50,[L/M]A|[L]BT|[L]CI|[M]C|[L/M]E|[L]P|[L/M]G|[L/M]J|[L/M]I|[L/M]K|[L/M]H|[L/M]L|[L]BM|[L]F|[M]O|[L/M]M|[L]CH|[M]P|[L/M]W|[L/M]Z|[L/M]Y|[L/M]X|[L/M]Q|[L]BH|[M]F|[L]BN|[M]BH|[L/M]BJ|[L]D|[L/M]BP|[M]BN|[L/M]BQ|[L/M]BO|[L]O|[M]BM|[L/M]BK|[L]CJ|[L/M]BI|[L/M]BR|[L]C|[L/M]BX|[L]BV|[M]BT|[L/M]BY|[M]BV|[L/M]BU|[L/M]BS|[L/M]BZ|[L/M]CB|[M]CC|[L/M]CD|[M]CF|[L/M]CG|[L/M]CE|[L]CF|[M]CA|[L]CC|[M]CH|[L]CA|[M]CI|[L]CL|[M]CJ|[L/M]CM|[M]CL|[L/M]CK|[M]D|[L/M]B|
344|,1,0.513513513513514,0.677966101694915,2.19400000572205,95,78,59,59,59,[L/M]A|[L/M]C|[L/M]E|[L/M]AE|[L/M]AG|[L/M]AL|[L]CI|[L]D|[M]AQ|[L]AT|[M]AR|[L]CJ|[M]AK|[L/M]AO|[L/M]AJ|[L/M]AI|[L/M]AH|[L/M]AM|[L/M]AF|[L]BD|[M]AS|[L/M]AU|[L/M]AZ|[L]BG|[L/M]AY|[M]BB|[L/M]AV|[L]BM|[M]BD|[L]CA|[M]BG|[L/M]BE|[L/M]BA|[L]AR|[M]AT|[L/M]F|[L]CD|[L/M]BH|[L/M]BN|[L/M]BP|[L/M]BO|[L/M]BJ|[L/M]BQ|[M]BM|[L/M]BK|[L/M]BI|[L]BX|[M]BR|[L/M]BT|[L]BY|[M]BX|[L]CM|[M]BY|[L/M]BW|[L]BZ|[L/M]BU|[L/M]BS|[L]BB|[M]BZ|[L]BR|[L/M]CB|[M]CD|[L/M]CF|[L/M]CG|[L/M]CE|[L/M]CC|[L]AS|[M]CA|[L/M]CH|[M]CI|[L]AQ|[M]CJ|[L]AK|[M]CM|[L/M]CL|[L/M]CK|[M]D|[L/M]B|
397|,1,0.736842105263158,0.823529411764706,0.657999992370606,22,20,17,17,17,[L/M]A|[L]HZ|[M]C|[L/M]FR|[L]B|[L/M]HY|[L/M]KN|[L/M]KX|[L/M]KZ|[L/M]KY|[L/M]LB|[L/M]LD|[L/M]LE|[L/M]LC|[L/M]KO|[L]C|[M]HZ|[L/M]FS|[L/M]D|[M]B|
144|,1,0.512820512820513,0.526315789473684,1.51600003242493,57,56,38,38,38,[L]DF|[L]EW|[L]DT|[M]A|[L]FI|[M]C|[L/M]CN|[L]A|[M]DF|[L/M]DR|[L]FH|[L/M]DS|[M]DT|[L/M]DV|[L/M]DW|[L/M]DU|[L/M]DG|[L]EA|[M]CO|[L/M]DX|[L/M]DZ|[L/M]EC|[L]FN|[L]CO|[M]EA|[L/M]ED|[L/M]EG|[L]FM|[L/M]EE|[L/M]DY|[L]C|[M]EW|[L/M]EY|[M]FA|[M]FH|[M]FJ|[L/M]FL|[L/M]FK|[M]FI|[L]D|[M]FM|[L]FJ|[M]FP|[L]FC|[M]FN|[L]FF|[M]EZ|[L]FA|[M]FC|[L]FP|[M]FF|[L/M]FD|[L/M]EX|[L]EZ|[M]D|[L/M]B|
234|,1,0.875,0.875,0.585999965667725,18,18,16,16,16,[L/M]A|[L/M]C|[L/M]FR|[L/M]HY|[L/M]IA|[L/M]IR|[L]FS|[L/M]IT|[L]IB|[L/M]IU|[L/M]IS|[L/M]IV|[L/M]IW|[M]IB|[L/M]HZ|[M]FS|[L/M]D|[L/M]B|
225|,1,0.492957746478873,0.661016949152543,2.15199995040894,95,79,59,59,59,[M]A|[L]CA|[M]C|[L/M]E|[L/M]AE|[L/M]AG|[L/M]AL|[L/M]AQ|[L/M]AP|[L/M]AK|[L]AU|[L/M]AR|[L/M]AI|[L/M]AJ|[L/M]AM|[L/M]AH|[L]AW|[M]AF|[L/M]AS|[L/M]BD|[L/M]AZ|[L]AF|[M]AU|[L/M]BG|[L/M]BB|[L]AV|[M]BA|[L/M]BE|[L]AT|[M]AW|[L]F|[M]AV|[L]CB|[M]AT|[L]A|[M]F|[L/M]BH|[L]CL|[M]BP|[L/M]BJ|[L]BO|[M]BQ|[L]CH|[M]BN|[L]BV|[M]BO|[L/M]BL|[L/M]BK|[L/M]BI|[L]CJ|[L/M]BR|[L/M]BX|[L/M]BT|[L]BA|[L]BQ|[L/M]BY|[M]BV|[L/M]BU|[L/M]BS|[L/M]BZ|[M]CB|[L/M]CD|[L/M]CF|[L/M]CG|[L/M]CC|[L/M]CE|[M]CA|[L]C|[M]CH|[L/M]CI|[L]CM|[M]CJ|[L]BN|[M]CM|[L]BP|[M]CL|[L/M]CK|[L/M]D|[L/M]B|
354|,1,0.414285714285714,0.491525423728814,2.4520001411438,100,89,59,59,59,[L/M]A|[L/M]C|[L]BW|[L]BK|[L]AS|[L]AG|[M]E|[L]AL|[M]AE|[L/M]AQ|[L]AE|[L]AK|[M]AR|[L]F|[M]AG|[L]AV|[M]AI|[L]BD|[M]AK|[L/M]AJ|[L]CG|[M]AL|[L]BN|[M]AP|[L/M]AH|[M]AM|[L/M]AF|[L]CF|[M]AS|[L/M]AU|[L]BF|[M]AZ|[L]BR|[M]BC|[L]BH|[L/M]AX|[M]BD|[L/M]BA|[L]BE|[M]BF|[L]AI|[M]BE|[L]BY|[M]AV|[L/M]AT|[L]AP|[M]F|[L]BC|[M]BH|[L/M]BJ|[L]AM|[L/M]BP|[M]BN|[L/M]BQ|[L/M]BO|[L/M]BL|[L]AR|[M]BK|[L/M]BI|[L]BT|[M]BR|[L/M]BX|[M]BY|[L]E|[M]BT|[L]BU|[M]BW|[L]CI|[M]BU|[L]B|[M]BS|[L/M]BZ|[L/M]CD|[L/M]CB|[L]AZ|[M]CF|[L/M]CC|[M]CG|[L/M]CE|[L/M]CA|[L/M]CH|[L]BS|[M]CI|[L/M]CJ|[L/M]CL|[L/M]CM|[L/M]CK|[L/M]D|[M]B|
214|,1,0.490196078431373,0.510204081632653,1.83500003814697,75,73,49,49,49,[L/M]A|[L/M]C|[L]J|[M]E|[L]BU|[M]G|[L]BQ|[M]K|[L]N|[M]J|[L/M]I|[L]CH|[L]BJ|[M]H|[L/M]L|[L]K|[M]N|[L/M]M|[L]CL|[M]P|[L/M]R|[L]S|[M]V|[L]CJ|[M]S|[L/M]Q|[L/M]F|[L]BT|[M]BH|[L]D|[L/M]BP|[M]BQ|[L]BX|[M]BN|[L]BL|[M]BJ|[L/M]BO|[L]E|[M]BL|[L/M]BK|[L/M]BI|[L/M]BR|[M]BX|[L/M]BY|[L]BH|[M]BT|[L]BS|[M]BW|[L]G|[M]BU|[L]BW|[M]BS|[L/M]BZ|[L/M]CB|[L/M]CD|[L/M]CF|[L]CI|[L/M]CC|[L/M]CG|[L/M]CE|[L/M]CA|[M]CH|[L]H|[M]CI|[L]V|[M]CJ|[L/M]CM|[L]P|[M]CL|[L/M]CK|[L]BN|[M]D|[L/M]B|
132|,1,0.5,0.619047619047619,1.70600008964539,67,58,42,42,42,[L]DF|[L]DI|[M]A|[L/M]C|[L/M]CN|[L]A|[M]DF|[L/M]DH|[M]DN|[L/M]DJ|[L]FA|[M]DQ|[L]DO|[M]DP|[L]DN|[M]DO|[L/M]DL|[L/M]DM|[L]DQ|[L]EX|[L/M]DK|[M]DI|[L]FI|[M]DG|[L]FJ|[M]CO|[L]FM|[M]DX|[L/M]DZ|[L/M]EB|[L/M]EA|[L]DX|[M]ED|[L/M]EF|[L/M]EE|[L/M]DY|[L/M]EW|[L/M]FH|[L/M]EY|[M]FA|[L]CO|[M]FJ|[L/M]FL|[L/M]FK|[L]DG|[M]FI|[L/M]EZ|[L]ED|[M]FM|[L/M]FC|[L/M]FQ|[L/M]FE|[L/M]FN|[L]DP|[L/M]FD|[M]EX|[L/M]D|[L/M]B|
471|,1,0.433962264150943,0.510204081632653,1.86300015449524,79,73,49,49,49,[L/M]A|[L]BI|[M]C|[L]F|[M]E|[L/M]G|[L]BY|[L/M]K|[M]J|[L]N|[M]I|[L/M]H|[L]BH|[M]L|[L]I|[M]N|[L/M]M|[L]BW|[M]P|[L/M]R|[L]CF|[L/M]V|[L/M]S|[L/M]Q|[L]E|[M]F|[L]BN|[M]BH|[L/M]BP|[L]BO|[L/M]BJ|[M]BN|[L/M]BQ|[L]BZ|[M]BO|[L/M]BM|[L/M]BK|[L]BS|[M]BI|[L/M]BR|[M]BX|[L]CA|[M]BY|[L]BX|[M]BT|[L]P|[M]BW|[L/M]BU|[L]CB|[M]BS|[L]C|[M]BZ|[L]J|[M]CB|[L/M]CD|[L]L|[L]B|[M]CF|[L/M]CG|[L/M]CC|[L]CJ|[L/M]CE|[L]BT|[M]CA|[L/M]CH|[L/M]CI|[L]CL|[M]CJ|[L/M]CM|[M]CL|[L/M]CK|[L/M]D|[M]B|
469|,1,0.5625,0.682926829268293,1.56300020217896,62,54,41,41,41,[L/M]A|[L/M]C|[L/M]CN|[L/M]CP|[L/M]CR|[L/M]CU|[L]CX|[L/M]CS|[L/M]CQ|[L]DX|[M]CX|[L/M]CZ|[L/M]DD|[L/M]DC|[L]DY|[M]DB|[L]FE|[L/M]DE|[M]DA|[L]FK|[M]CY|[L/M]CO|[L]EQ|[M]DX|[L/M]EI|[L/M]EP|[L]CY|[L]FJ|[M]EQ|[L/M]EJ|[L]D|[M]DY|[L/M]EW|[L/M]EY|[L/M]FH|[L/M]FB|[L/M]FL|[L]DA|[L]FC|[M]FJ|[L]FQ|[M]FK|[L/M]FI|[L/M]FM|[M]FQ|[L/M]EZ|[M]FC|[L/M]FN|[M]FE|[L/M]FD|[L/M]EX|[L]DB|[M]D|[L/M]B|
371|,1,0.590909090909091,0.692307692307692,1.37199997901917,57,51,39,39,39,[L/M]A|[L/M]C|[L]FD|[M]CN|[L/M]DF|[L]EZ|[M]DR|[L/M]DS|[L]FE|[M]DT|[L/M]DV|[L/M]DW|[L/M]DU|[L/M]DG|[M]CO|[L/M]DX|[L/M]EI|[L/M]ER|[L/M]ET|[L]DR|[M]EU|[L]ES|[L/M]EV|[M]ES|[L/M]EJ|[L/M]DY|[L/M]EW|[L]FJ|[L/M]FH|[L/M]EY|[L/M]FL|[L]FM|[M]FJ|[L/M]FB|[L/M]FK|[L/M]FI|[L]FC|[L]CO|[M]FM|[L/M]FP|[L]DT|[M]EZ|[L]EU|[M]FC|[L]CN|[M]FE|[L/M]FN|[M]FD|[L/M]EX|[L/M]D|[L/M]B|
454|,1,0.404255319148936,0.547619047619048,1.70799994468689,70,61,42,42,42,[L/M]A|[L]DG|[M]C|[L/M]CN|[L]EW|[L/M]DF|[L/M]DH|[L/M]DN|[L]DX|[L]FM|[L/M]DJ|[L/M]DP|[L]B|[M]DQ|[L]FC|[M]DL|[L/M]DO|[L]DK|[L/M]DM|[M]DK|[L/M]DI|[L]C|[M]DG|[L/M]CO|[M]DX|[L/M]DZ|[M]EC|[L]FH|[M]EA|[L/M]ED|[L/M]EG|[L]EZ|[L/M]EE|[L]FQ|[L/M]DY|[L]EA|[M]EW|[L/M]EY|[M]FA|[L]FL|[M]FH|[L]D|[M]FL|[L/M]FK|[L/M]FJ|[L/M]FI|[M]FM|[L]EC|[M]FQ|[L]DL|[M]EZ|[L]FG|[M]FC|[L/M]FN|[M]FG|[L/M]FD|[L/M]EX|[L]FA|[M]D|[L]DQ|[M]B|
490|,1,0.470588235294118,0.581395348837209,1.70299983024597,70,61,43,43,43,[L]EO|[M]A|[L]FC|[M]C|[L]DP|[M]CN|[L/M]DF|[L]FN|[L/M]DH|[L]FK|[L/M]DJ|[L]FL|[L/M]DN|[L/M]DL|[L]FJ|[L/M]DQ|[L]CN|[M]DP|[L]CO|[M]DM|[L/M]DO|[M]DK|[L/M]DI|[L/M]DG|[L]DK|[M]CO|[L/M]DX|[L]FD|[M]EI|[L/M]EK|[L]A|[M]EO|[L/M]EM|[L/M]EN|[L/M]EL|[L/M]EJ|[L/M]DY|[L/M]EW|[L/M]FH|[L/M]EY|[L/M]FB|[M]FJ|[L]DM|[M]FL|[L/M]EZ|[M]FK|[L/M]FI|[M]FM|[L]C|[M]FP|[L]FM|[M]FN|[L]FG|[M]FC|[L]FP|[M]FG|[L]EI|[M]FD|[L/M]EX|[L/M]D|[L/M]B|
411|,1,0.520833333333333,0.625,1.57500004768372,63,55,40,40,40,[L/M]A|[L]FI|[L/M]C|[L]FM|[L]EY|[L/M]CN|[L]EP|[M]DF|[L/M]DH|[L/M]DN|[L/M]DJ|[L/M]DQ|[L/M]DL|[L]FE|[M]DP|[L]B|[L/M]DO|[M]DM|[L/M]DK|[L/M]DI|[L]FN|[L/M]DG|[L/M]CO|[M]DX|[M]EI|[M]EP|[L]DF|[M]EQ|[L/M]EJ|[L/M]DY|[L/M]EW|[M]EY|[L/M]FH|[L]DX|[M]FJ|[L/M]FA|[L/M]FK|[L/M]FL|[M]FI|[L]FJ|[M]FM|[L/M]EZ|[L/M]FC|[L]DP|[M]FQ|[L]DM|[M]FN|[L]FQ|[M]FE|[L/M]FD|[L]EI|[L/M]EX|[L/M]D|[L]EQ|[M]B|
457|,1,0.471698113207547,0.52,1.90599989891052,78,74,50,50,50,[L]BL|[M]A|[L/M]C|[L/M]E|[L]CK|[L]D|[M]G|[L/M]J|[L/M]K|[M]I|[L/M]H|[M]L|[L]CH|[M]N|[L/M]M|[L/M]P|[L]AC|[M]AA|[L/M]AD|[M]AC|[L/M]AB|[L/M]Q|[M]F|[L]L|[M]BH|[L]BT|[M]BP|[L]BH|[M]BQ|[L/M]BN|[L/M]BJ|[L]BP|[L/M]BO|[L]A|[L]AA|[L]BX|[M]BL|[L/M]BK|[L/M]BI|[L]CJ|[M]BR|[L]BQ|[M]BX|[L/M]BY|[M]BT|[L/M]BW|[L/M]BU|[L]G|[M]BS|[L/M]BZ|[L/M]CD|[L/M]CB|[M]CC|[L/M]CF|[L/M]CG|[L]B|[L/M]CE|[L/M]CA|[L]N|[L]F|[M]CH|[L]CL|[M]CI|[L]CC|[M]CJ|[L]BR|[L/M]CM|[M]CL|[L]BS|[M]CK|[L]I|[M]D|[L]CI|[M]B|
445|,1,0.627450980392157,0.790697674418605,1.42600011825562,62,52,43,43,43,[L/M]A|[L/M]C|[L]CZ|[M]CN|[L/M]CP|[L/M]CR|[L]DE|[L/M]CU|[L/M]CS|[L/M]CQ|[L/M]CX|[L]CN|[M]CZ|[L]ED|[L/M]DD|[M]DE|[L]FI|[M]DB|[L]FE|[M]DC|[L/M]DA|[L/M]CY|[L/M]CO|[L/M]DX|[L/M]DZ|[L/M]EB|[L/M]EA|[M]ED|[L/M]EG|[L/M]EE|[L/M]DY|[L/M]EW|[L/M]EY|[L/M]FH|[L/M]FB|[L/M]EZ|[L/M]FL|[L/M]FJ|[L/M]FK|[L/M]FC|[L]DB|[L]FD|[M]FI|[L/M]FM|[L]DC|[L/M]FP|[M]FE|[L/M]FN|[M]FD|[L/M]EX|[L/M]D|[L/M]B|
