Case_id;Replayed;Model_Fitness_Initial;Alignment_Fitness_Initial;Model_Fitness_Final;Alignment_Fitness_Final;Time;|Alignment| Initial;|Alignment| Final;|Trace|;|Parikh_Trace|;|Model's Move|;Alignment
72937,74133,76972,76622,76250,76252,76248,75827,75830,74504,75931,73308,73216,73444,76758,74876,72553,74438,74420,74417,74906,74947,77075,77073,71973,71978,72009,72883,75155,73358,73355,73397,75287,72081,75339,75337,75334,72357,72425,72427,72429,72423,72715,76057,79987,82528,82433,80546,80541,80543,85352,85522,80002,82014,82564,82505,80606,80608,82927,80027,85995,84895,82310,78515,86022,86020,85286,83110,82229,82231,83361,78556,83583,82377,83479,78401,84199,80999,81463,86543,86545,81611,81609,84142,80521,85164,78581,79914,79930,85491|;1;0,416666666666667;0,2;0,416666666666667;0,2;0,043195962905884;15;15;8;12;12;[L]Permit*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*PRE*APPROVER|[L]Permit*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[M]Request*For*Payment*REJECTED*by*MISSING|[M]tau*from*tree|[L/M]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*ADMINISTRATION|[L]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
72939,73399,78579|;1;0,25;0,103448275862069;0,25;0,103448275862069;0,038354158401489;16;16;7;12;12;[L]Permit*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*PRE*APPROVER|[L]Permit*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[M]Request*For*Payment*REJECTED*by*MISSING|[M]tau*from*tree|[L/M]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*ADMINISTRATION|[L]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[M]Request*Payment|[L]Request*For*Payment*REJECTED*by*MISSING|[M]Payment*Handled|
185385|;1;0,25;0,111111111111111;0,25;0,111111111111111;0,038235187530518;15;15;6;12;12;[M]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]Request*For*Payment*APPROVED*by*SUPERVISOR|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[M]Request*For*Payment*REJECTED*by*MISSING|[M]tau*from*tree|[L/M]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[L]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]Request*For*Payment*APPROVED*by*ADMINISTRATION|[L]Request*For*Payment*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Request*For*Payment*FINAL*APPROVED*by*DIRECTOR|[M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
74521,74519|;1;0,416666666666667;0,2;0,416666666666667;0,2;0,038625955581665;15;15;8;12;12;[M]Request*For*Payment*APPROVED*by*PRE*APPROVER|[L]Permit*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[M]Request*For*Payment*REJECTED*by*MISSING|[L]Permit*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*ADMINISTRATION|[L]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
76648|;1;0,25;0,103448275862069;0,25;0,103448275862069;0,042250871658325;16;16;7;12;12;[M]tau*from*tree|[M]Request*For*Payment*APPROVED*by*SUPERVISOR|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L]Permit*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Permit*APPROVED*by*SUPERVISOR|[M]Request*For*Payment*REJECTED*by*MISSING|[L]Permit*FINAL*APPROVED*by*DIRECTOR|[M]tau*from*tree|[L/M]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*ADMINISTRATION|[M]tau*from*tree|[L/M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L]Request*For*Payment*REJECTED*by*MISSING|[M]Payment*Handled|
73190,75961,78122,75714,75712,72844,78928|;1;0,333333333333333;0,125;0,333333333333333;0,125;0,044687986373901;18;18;10;12;12;[M]Request*For*Payment*APPROVED*by*PRE*APPROVER|[L]Permit*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Permit*REJECTED*by*EMPLOYEE|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L]Permit*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Permit*APPROVED*by*PRE*APPROVER|[M]Request*For*Payment*REJECTED*by*MISSING|[L]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]Permit*REJECTED*by*MISSING|[L/M]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*ADMINISTRATION|[L]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
73192,75959,86495|;1;0,416666666666667;0,142857142857143;0,416666666666667;0,142857142857143;0,046533107757568;20;20;13;12;12;[L]Permit*SUBMITTED*by*EMPLOYEE|[L]Permit*REJECTED*by*EMPLOYEE|[L]Permit*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*PRE*APPROVER|[L]Permit*APPROVED*by*PRE*APPROVER|[M]Request*For*Payment*APPROVED*by*SUPERVISOR|[L/M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Request*For*Payment*REJECTED*by*PRE*APPROVER|[M]Request*For*Payment*REJECTED*by*MISSING|[L]Request*For*Payment*REJECTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*ADMINISTRATION|[L]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
77824,74581,74579,74209,74787,72280,82909,80119,80124,79206|;1;0,333333333333333;0,133333333333333;0,333333333333333;0,133333333333333;0,043645858764649;17;17;9;12;12;[M]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]Request*For*Payment*APPROVED*by*SUPERVISOR|[L]Permit*SUBMITTED*by*EMPLOYEE|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L]Permit*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L]Permit*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Permit*FINAL*APPROVED*by*DIRECTOR|[M]tau*from*tree|[L/M]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*ADMINISTRATION|[L]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
77286,83610|;1;0,166666666666667;0,071428571428571;0,166666666666667;0,071428571428571;0,036322116851807;15;15;5;12;12;[M]tau*from*tree|[L]Permit*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[M]Request*For*Payment*REJECTED*by*MISSING|[M]tau*from*tree|[L/M]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*ADMINISTRATION|[M]tau*from*tree|[M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L]Request*For*Payment*REJECTED*by*SUPERVISOR|[M]Request*Payment|[L]Request*For*Payment*REJECTED*by*EMPLOYEE|[M]Payment*Handled|
74846,75369|;1;0,2;0,069767441860465;0,2;0,069767441860465;0,047499895095825;23;23;11;15;15;[M]tau*from*tree|[M]Request*For*Payment*APPROVED*by*SUPERVISOR|[M]Permit*APPROVED*by*SUPERVISOR|[L]Permit*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*FINAL*APPROVED*by*DIRECTOR|[L]Permit*REJECTED*by*SUPERVISOR|[M]Permit*FINAL*APPROVED*by*DIRECTOR|[L]Permit*REJECTED*by*EMPLOYEE|[M]tau*join|[L]Permit*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Permit*APPROVED*by*SUPERVISOR|[M]Request*For*Payment*REJECTED*by*MISSING|[L]Permit*FINAL*APPROVED*by*DIRECTOR|[M]tau*from*tree|[L/M]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*ADMINISTRATION|[L]Request*For*Payment*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Request*For*Payment*FINAL*APPROVED*by*DIRECTOR|[M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
75241|;1;0,416666666666667;0,185185185185185;0,416666666666667;0,185185185185185;0,039498090744019;16;16;9;12;12;[M]tau*from*tree|[L]Permit*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*SUPERVISOR|[L/M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Request*For*Payment*REJECTED*by*SUPERVISOR|[M]Request*For*Payment*REJECTED*by*MISSING|[L]Request*For*Payment*REJECTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*ADMINISTRATION|[M]tau*from*tree|[L/M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
76484|;1;0,25;0,096774193548387;0,25;0,096774193548387;0,042835950851441;17;17;8;12;12;[L]Permit*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*PRE*APPROVER|[L]Permit*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[M]Request*For*Payment*REJECTED*by*MISSING|[M]Permit*REJECTED*by*MISSING|[L/M]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*ADMINISTRATION|[L]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L]Request*For*Payment*REJECTED*by*MISSING|[M]Request*Payment|[L]Permit*REJECTED*by*MISSING|[M]Payment*Handled|
76482,73510,81490|;1;0,416666666666667;0,185185185185185;0,416666666666667;0,185185185185185;0,040850877761841;16;16;9;12;12;[L]Permit*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*PRE*APPROVER|[L]Permit*APPROVED*by*PRE*APPROVER|[M]Request*For*Payment*APPROVED*by*SUPERVISOR|[L/M]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[M]Request*For*Payment*REJECTED*by*MISSING|[M]Permit*REJECTED*by*MISSING|[L/M]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*ADMINISTRATION|[L]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|[L]Permit*REJECTED*by*MISSING|
75387,75389|;1;0,333333333333333;0,117647058823529;0,333333333333333;0,117647058823529;0,042025804519653;19;19;11;12;12;[L]Permit*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*PRE*APPROVER|[L]Permit*REJECTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*SUPERVISOR|[L]Permit*SUBMITTED*by*EMPLOYEE|[M]Permit*APPROVED*by*BUDGET*OWNER|[L]Permit*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L]Permit*APPROVED*by*SUPERVISOR|[M]Request*For*Payment*REJECTED*by*MISSING|[L]Permit*FINAL*APPROVED*by*DIRECTOR|[M]tau*from*tree|[L/M]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*ADMINISTRATION|[L]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
185340,185358,185918,186105,185943,185866,186252|;1;0,083333333333333;0,043478260869565;0,083333333333333;0,043478260869565;0,032944202423096;12;12;1;12;12;[L/M]Request*For*Payment*SAVED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*SUPERVISOR|[M]Permit*APPROVED*by*BUDGET*OWNER|[M]tau*from*tree|[M]tau*from*tree|[M]tau*from*tree|[M]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*ADMINISTRATION|[M]tau*from*tree|[M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[M]Request*Payment|[M]Payment*Handled|
77953,77951|;1;0,333333333333333;0,111111111111111;0,333333333333333;0,111111111111111;0,045388221740723;21;20;12;12;12;[L]Permit*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*PRE*APPROVER|[L]Permit*REJECTED*by*EMPLOYEE|[M]tau*from*tree|[L]Permit*SUBMITTED*by*EMPLOYEE|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L]Permit*REJECTED*by*EMPLOYEE|[M]tau*from*tree|[L]Permit*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Permit*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L]Permit*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*ADMINISTRATION|[L]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
77977,75666,82612,81833,81835|;1;0,333333333333333;0,142857142857143;0,333333333333333;0,142857142857143;0,041863918304443;16;16;8;12;12;[M]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Permit*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*REJECTED*by*MISSING|[L]Permit*APPROVED*by*PRE*APPROVER|[M]Permit*REJECTED*by*MISSING|[L/M]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[L]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]Request*For*Payment*APPROVED*by*ADMINISTRATION|[L]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L/M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
73111|;1;0,333333333333333;0,133333333333333;0,333333333333333;0,133333333333333;0,043407917022705;17;17;9;12;12;[M]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]Request*For*Payment*APPROVED*by*SUPERVISOR|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Permit*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*REJECTED*by*MISSING|[L]Permit*APPROVED*by*PRE*APPROVER|[M]Permit*REJECTED*by*MISSING|[L/M]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[L]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]Request*For*Payment*APPROVED*by*ADMINISTRATION|[L]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L/M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|[L]Permit*REJECTED*by*MISSING|
73141|;1;0,416666666666667;0,151515151515152;0,416666666666667;0,151515151515152;0,044505834579468;20;19;12;12;12;[L]Permit*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*PRE*APPROVER|[L]Permit*APPROVED*by*PRE*APPROVER|[M]Request*For*Payment*APPROVED*by*SUPERVISOR|[L/M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L]Request*For*Payment*REJECTED*by*SUPERVISOR|[M]Permit*REJECTED*by*MISSING|[L]Request*For*Payment*REJECTED*by*EMPLOYEE|[L/M]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*ADMINISTRATION|[L]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
185334,185395,185412|;1;0,333333333333333;0,181818181818182;0,333333333333333;0,181818181818182;0,037081003189087;13;13;5;12;12;[M]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[M]Request*For*Payment*REJECTED*by*MISSING|[M]Permit*REJECTED*by*MISSING|[L/M]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]Request*For*Payment*APPROVED*by*ADMINISTRATION|[L]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
