Case_id,Replayed,Model_Fitness_Initial,Model_Fitness _Final,Time,|Alignment| Initial,|Alignment| Final,|Trace|,|Parikh_Trace|,|Model's Move|,Alignment
171|,1,0.430769230769231,0.630434782608696,1.73199987411499,82,62,45,46,46,[L/M]A|[L/M]C|[L/M]E|[L]AJ|[L]AX|[L/M]G|[M]AE|[L/M]I|[L]AL|[M]AP|[L]M|[M]AW|[L]Y|[M]X|[L/M]AG|[M]AZ|[L]AF|[M]AI|[L/M]Z|[L/M]O|[L/M]AN|[M]BA|[L/M]K|[L]AP|[M]AK|[L/M]Q|[M]AL|[L/M]R|[M]AM|[L/M]S|[L/M]T|[L/M]AY|[L]X|[M]M|[L]AW|[L/M]W|[M]AX|[L/M]N|[L/M]AO|[L]AI|[M]Y|[L/M]AC|[M]AJ|[L/M]P|[L/M]U|[M]AQ|[L/M]L|[L/M]AD|[L]BA|[L/M]J|[L]AZ|[L]AE|[L]AM|[L]AK|[M]t42t31|[L/M]H|[L]AQ|[L/M]AH|[M]AF|[L/M]F|[L/M]D|[L/M]B|
71|,1,0.5,0.574468085106383,1.5,71,65,45,47,47,[L/M]A|[L/M]C|[L]CO|[L/M]BF|[L]CV|[L]BX|[L]BV|[M]BH|[L/M]CB|[L/M]CC|[M]BT|[L]CA|[M]BX|[L/M]BJ|[L]BW|[M]CD|[L/M]BN|[M]BV|[L/M]BZ|[L]CS|[M]CA|[L]CZ|[M]BW|[L/M]CG|[L]BI|[L/M]BY|[L/M]CE|[M]BK|[L/M]BU|[L]B|[M]BI|[L/M]BG|[L/M]CI|[L]CX|[L/M]CK|[L/M]CM|[M]CS|[L]CP|[M]CX|[L]CD|[M]CO|[L/M]CU|[M]CV|[L/M]DA|[L/M]DB|[L/M]CN|[L]BK|[L]BH|[M]CR|[L]BT|[M]CM|[L]CR|[M]CP|[L/M]CN|[L/M]CW|[L]CM|[M]CZ|[L/M]CY|[M]t91t89|[L/M]CT|[L/M]CL|[L/M]CJ|[M]t87t3|[L/M]D|[M]B|
170|,1,0.422535211267606,0.692307692307692,2.10199999809265,92,67,51,52,52,[L/M]A|[L/M]C|[L]J|[M]E|[L/M]AE|[M]G|[L/M]I|[L]G|[L/M]K|[M]AP|[L/M]N|[M]AR|[L/M]X|[L/M]AG|[L/M]O|[L/M]T|[L/M]S|[L]AP|[M]AT|[L/M]AI|[L/M]AN|[L]AR|[M]Z|[L/M]Y|[L/M]AO|[L/M]V|[L/M]M|[M]AS|[L/M]Q|[L/M]R|[L/M]AC|[L/M]U|[L/M]AM|[L/M]AD|[L]D|[L/M]AL|[L/M]AK|[M]AQ|[L]H|[M]BB|[L/M]P|[L/M]AJ|[L]AQ|[L]AS|[L]Z|[M]BD|[L]E|[M]BC|[L/M]AH|[L]BB|[L/M]AP|[L]BC|[L]BD|[M]L|[L/M]AR|[L/M]AT|[M]J|[L/M]AS|[L/M]AQ|[M]t42t31|[L]L|[M]H|[L/M]AF|[L/M]F|[L]AT|[M]D|[L/M]B|
72|,1,0.416666666666667,0.592592592592593,2.17000007629394,95,75,53,54,54,[L/M]A|[L]W|[L]BB|[L/M]C|[L/M]E|[L/M]G|[L]AG|[M]AE|[L/M]I|[M]AP|[L/M]AR|[L/M]X|[L]AP|[L]AW|[M]AG|[L/M]AB|[L/M]AN|[L/M]O|[L/M]AI|[M]AU|[L/M]K|[L/M]Y|[L/M]R|[L]F|[L]AY|[L/M]T|[L/M]AC|[M]M|[L/M]AO|[L]J|[M]AS|[L/M]Q|[L/M]S|[L]AZ|[M]W|[L/M]AM|[M]AQ|[L/M]AL|[M]BB|[L/M]AK|[L/M]P|[M]BE|[L]BA|[M]BC|[L/M]N|[L/M]U|[M]AP|[L/M]AJ|[L/M]AD|[M]AW|[L/M]AH|[L/M]L|[L]AQ|[L]M|[L]H|[M]AY|[L]BE|[M]AZ|[L]AE|[M]BA|[L]BC|[M]AX|[L]AP|[M]AQ|[L]AX|[M]J|[L]AU|[M]t42t31|[L]AS|[M]H|[L]AQ|[L/M]AF|[M]F|[L/M]D|[L/M]B|
64|,1,0.5,0.7,1.21799993515015,66,51,39,40,40,[L/M]A|[L/M]C|[L]BH|[M]BF|[L/M]CB|[L]CI|[M]BH|[L/M]BT|[L/M]BO|[L]DV|[L/M]BV|[L/M]CC|[L/M]BS|[L/M]BR|[L/M]BQ|[L]DN|[L/M]CD|[L/M]BX|[L/M]BZ|[M]CA|[L/M]BY|[L]CA|[M]BW|[L/M]CG|[L/M]BP|[L/M]CE|[L/M]BI|[L/M]BU|[L/M]BG|[M]CI|[L/M]DK|[M]DR|[L]BF|[M]DM|[L/M]DP|[L]DM|[M]DT|[L]DR|[M]DV|[L/M]DW|[L/M]DU|[L]BW|[M]DS|[L]DT|[M]DN|[L/M]DL|[L]DS|[L/M]CJ|[M]t87t3|[L/M]D|[L/M]B|
75|,1,0.435643564356436,0.7125,4.20299983024597,136,102,79,80,80,[L/M]A|[L/M]C|[L/M]E|[L/M]AE|[L/M]AG|[L/M]G|[L/M]X|[L/M]AP|[L]AS|[M]AI|[L/M]I|[L]B|[M]K|[L/M]AB|[L/M]O|[L/M]AN|[L/M]AR|[L]BC|[L/M]AO|[L/M]AK|[L/M]T|[L/M]Y|[L/M]AL|[L/M]N|[L/M]AT|[M]AS|[L/M]Q|[L/M]S|[L/M]AM|[L/M]W|[L/M]R|[L/M]AJ|[L/M]M|[L/M]AC|[L]AP|[M]AQ|[L/M]L|[L/M]U|[L/M]AH|[L/M]P|[L]BA|[L/M]AD|[L/M]BB|[M]BD|[L]AQ|[M]BC|[L/M]J|[L]AS|[M]AP|[L/M]H|[L]BA|[L]AW|[L]AY|[L]AQ|[M]AR|[L]AZ|[M]AT|[L]AX|[M]AS|[L/M]AQ|[L/M]BB|[L/M]BD|[L/M]BC|[L/M]AP|[L/M]AR|[L/M]AT|[L/M]AS|[L]D|[L/M]AQ|[L/M]BB|[L]K|[M]BE|[L]BD|[M]BC|[L/M]AP|[L/M]AW|[L/M]AY|[L/M]AZ|[L]BC|[M]BA|[L/M]AX|[L]BE|[M]AQ|[L/M]BB|[L/M]BE|[L]F|[L/M]BC|[L/M]AP|[M]AW|[M]AY|[M]AZ|[L]AR|[M]BA|[L]AT|[M]AX|[L/M]AQ|[M]t42t31|[L/M]AF|[M]F|[M]D|[L]AI|[M]B|
73|,1,0.576271186440678,0.755555555555556,1.27899980545044,68,54,43,45,45,[L]CK|[M]A|[L/M]C|[L/M]BF|[L/M]CB|[L]BY|[L/M]BH|[L/M]BT|[L/M]BV|[L/M]BO|[L/M]BS|[L/M]BW|[L/M]BX|[L/M]CC|[L]CU|[L/M]BQ|[L/M]CA|[L/M]BR|[L/M]CD|[L/M]BZ|[L]CT|[L/M]BP|[L/M]CG|[M]BY|[L/M]BU|[L/M]CE|[L/M]BI|[L]D|[L/M]BG|[L]CY|[M]CI|[L]A|[M]CK|[L/M]CM|[L/M]CX|[L/M]CS|[L/M]DB|[M]CU|[L/M]CZ|[M]CV|[L/M]CO|[L/M]DA|[L/M]CN|[L/M]CW|[M]t91t89|[L]CI|[M]CT|[L]CV|[M]CY|[L/M]CL|[L/M]CJ|[M]t87t3|[M]D|[L/M]B|
67|,1,0.483333333333333,0.727272727272727,1.54800009727478,74,55,43,44,44,[L/M]A|[M]C|[L/M]E|[L/M]G|[L/M]AE|[L/M]X|[M]AP|[L/M]I|[L]U|[M]AR|[L/M]AG|[L]Y|[L/M]AB|[L/M]K|[L/M]O|[L]AP|[L/M]AI|[M]AV|[L/M]T|[L/M]M|[L/M]S|[L/M]AN|[L]AC|[L/M]V|[L/M]Q|[L/M]R|[L/M]N|[L]H|[L]AR|[M]AS|[L/M]P|[L/M]L|[L]AV|[M]Y|[L/M]AM|[L/M]AO|[L]F|[M]AC|[L]J|[L/M]AK|[M]U|[L]C|[M]J|[L/M]AL|[L/M]AD|[L/M]AJ|[L/M]AQ|[M]t42t31|[L/M]AH|[M]H|[L/M]AF|[L]AS|[M]F|[L/M]D|[L/M]B|
63|,1,0.448979591836735,0.605263157894737,2.28799986839294,126,114,99,54,38,[L/M]A|[L/M]C|[L]CN|[M]BF|[L]EK|[M]CB|[L/M]BH|[L/M]BT|[L/M]BV|[L/M]CC|[L/M]BX|[L]CZ|[L/M]BJ|[L/M]BW|[L/M]CA|[L]DP|[L]DR|[L/M]BN|[L]BG|[L/M]BZ|[L/M]BK|[L/M]CD|[L/M]BY|[L/M]CF|[L/M]BI|[L/M]BU|[L/M]CE|[L]CR|[M]BG|[L/M]CI|[L]CK|[L]CS|[L]CM|[L]CQ|[L]CX|[L]DA|[L]CU|[L]BF|[L]CW|[L]DB|[L]CV|[L]CT|[L]CY|[L]CM|[L]CQ|[L]CN|[L]CM|[L]CM|[L]CP|[L]CN|[L]CL|[L]CJ|[M]DK|[L]DX|[M]DR|[L]EJ|[M]DM|[L]EL|[M]DP|[L]CN|[M]DT|[L]EK|[M]DU|[L]DY|[M]DV|[L]CI|[M]DS|[L]CK|[M]DN|[L]CS|[M]DW|[L/M]DL|[L]CM|[L]CP|[L]CX|[L]CW|[L]DA|[L]CN|[L/M]CJ|[L]DB|[L]CR|[L]CV|[L]CZ|[L]CM|[L]CT|[L]CY|[L]CQ|[L]CN|[L]CR|[L]CR|[L]CP|[L]EM|[L]CL|[L]CU|[L]DX|[L]EJ|[M]t87t3|[L]EM|[M]D|[L/M]B|[L]EL|[L]CB|[L]DY|[L]CI|[L]DK|[L]DV|[L]DM|[L]DW|[L]DU|[L]DT|[L]DS|[L]DN|[L]CJ|[L]D|
78|,1,0.431818181818182,0.5,2.38700008392334,131,125,106,62,38,[L/M]A|[L/M]C|[L]BU|[L/M]BF|[L]CA|[L/M]BT|[L]CR|[L/M]CB|[L/M]CC|[L/M]BH|[L/M]BJ|[L/M]BV|[L]CI|[L]CE|[L]CM|[M]BX|[L]CU|[M]CA|[L/M]CD|[L/M]BZ|[L]BK|[L]EF|[M]BL|[L]D|[M]BW|[L/M]CG|[L]BG|[L]CI|[L]CK|[L]CM|[L]CO|[L]DB|[L]CX|[L]CS|[L]CW|[L]DS|[L]CN|[L]CN|[L]CM|[L]CV|[L]CU|[L]CR|[L]CT|[L]CM|[L]CP|[L]CZ|[L]CR|[L]CM|[L]CP|[L]CN|[L]CL|[L]CJ|[L]DX|[M]BY|[L]EJ|[M]BK|[L]EL|[M]BU|[L]EM|[M]CE|[L]EK|[M]BI|[L]CN|[M]BG|[L/M]CI|[L]DT|[L]DV|[M]DK|[L/M]DR|[L/M]DM|[L]DW|[L]CO|[L/M]DO|[L/M]DN|[L]DK|[L]CV|[L]DA|[L]DL|[L]CJ|[L]DX|[L]EE|[L]EI|[L]BY|[L]DY|[L]CK|[L]CM|[L]BX|[L]CX|[L]CP|[L]CS|[L]DB|[L]DA|[L]CZ|[L]CW|[M]DT|[L/M]DU|[L]CN|[L]BL|[L]CY|[L]CM|[L]CN|[L]CR|[L]BW|[L]CT|[L]CQ|[L]CN|[L]CM|[L]CN|[L]CR|[L]CY|[M]DV|[L]CO|[M]DS|[L]DY|[M]DW|[L]CR|[M]DL|[L]CO|[M]CJ|[L]CL|[M]t87t3|[L]CJ|[M]D|[L/M]B|[L]BI|
74|,1,0.445783132530121,0.588235294117647,3.65400004386902,113,95,67,68,68,[L/M]A|[L]AQ|[L/M]C|[L/M]E|[L]Q|[M]G|[L]R|[M]I|[L/M]AE|[L/M]AG|[M]AP|[L]AS|[M]AR|[L/M]X|[L/M]O|[L]AP|[M]AT|[L/M]T|[L/M]S|[L]L|[M]AA|[L/M]AN|[L/M]Y|[L/M]AI|[L/M]K|[L/M]AO|[L]AR|[M]AS|[L/M]N|[L]P|[M]Q|[L/M]M|[L]BD|[M]R|[L/M]W|[L/M]AM|[L/M]AC|[L/M]AK|[L/M]U|[M]AQ|[L]AS|[M]BB|[L/M]AL|[M]BD|[L/M]AJ|[M]BC|[L]J|[M]AP|[L]AQ|[M]AR|[L/M]AH|[M]AT|[L]BB|[M]AS|[L]BD|[M]AQ|[L/M]BB|[L]H|[M]BD|[L/M]BC|[L/M]AP|[L/M]AR|[L/M]AT|[L/M]AS|[L/M]AQ|[L]AT|[M]BB|[L]BC|[M]BD|[L]AA|[L/M]AD|[M]BC|[L/M]AP|[L/M]AR|[L/M]AU|[L]G|[M]AS|[L/M]AQ|[L]BB|[L]BD|[L]BC|[L]AP|[M]L|[L]AR|[M]P|[L]AT|[M]J|[L]I|[M]t42t31|[L]AS|[M]H|[L/M]AF|[L/M]F|[L/M]D|[L/M]B|
77|,1,0.534591194968554,0.659090909090909,10.7920000553131,205,176,131,132,132,[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]AE|[L/M]X|[L/M]I|[L/M]AG|[L/M]AP|[L/M]Z|[L/M]Y|[L/M]K|[L/M]AN|[M]O|[L/M]AI|[L/M]M|[L/M]T|[L/M]AL|[L/M]Q|[L/M]AR|[L]AW|[M]AM|[L/M]AO|[L/M]V|[L/M]AT|[M]AS|[L/M]AC|[L/M]S|[L/M]AK|[L/M]R|[L/M]N|[L/M]U|[L]AP|[M]AQ|[L/M]AD|[M]BB|[L/M]AJ|[M]BD|[L]AS|[M]BC|[L/M]P|[M]AP|[L/M]L|[M]AR|[L]AQ|[M]AT|[L/M]J|[M]AS|[L]BB|[M]AQ|[L/M]AH|[M]BB|[L/M]BD|[L/M]H|[L/M]BC|[L/M]AP|[L]O|[L]AY|[L]AZ|[L]BA|[M]AR|[L]AX|[M]AT|[L/M]AS|[L/M]AQ|[L]AQ|[M]BB|[L]AZ|[M]BD|[L/M]BC|[L/M]AP|[L/M]AR|[L]AU|[M]AT|[L/M]AS|[L/M]AQ|[L/M]BB|[L]BE|[M]BD|[L/M]BC|[L/M]AP|[L/M]AR|[L/M]AT|[L/M]AS|[L/M]AQ|[L]BB|[L/M]BB|[L]BB|[M]BD|[L/M]BC|[L/M]AP|[L]AW|[L]AY|[L]AX|[L]AP|[M]AR|[L]BA|[M]AT|[L]AX|[M]AS|[L/M]AQ|[L/M]BB|[L/M]BE|[L]AP|[L/M]BC|[L/M]AP|[L/M]AR|[L]AT|[L]D|[M]AU|[L/M]AS|[L/M]AQ|[L]BD|[M]BB|[L/M]BE|[L/M]BC|[M]AP|[L/M]AW|[L/M]AZ|[L/M]AY|[L/M]BA|[L/M]AX|[L/M]AQ|[L/M]BB|[L]AZ|[M]BE|[L/M]BC|[M]AP|[M]AW|[M]AY|[L]BE|[M]AZ|[L]AR|[M]BA|[L]AT|[M]AX|[L/M]AQ|[L]AT|[M]BB|[L/M]BE|[L/M]BC|[L/M]AP|[L/M]AW|[L/M]AY|[M]AZ|[L/M]BA|[L]BD|[M]AX|[L/M]AQ|[L/M]BB|[L]BD|[M]BE|[L/M]BC|[L/M]AP|[L]AR|[L]BB|[L]AS|[L]AQ|[L]BB|[M]AW|[L]BD|[M]AY|[L]BC|[M]AZ|[L]AM|[M]BA|[L]AR|[M]AX|[L]AT|[M]AQ|[L]AS|[M]t42t31|[L/M]AF|[L/M]F|[M]D|[L/M]B|
173|,1,0.355932203389831,0.543478260869565,1.71900010108948,83,66,45,46,46,[L/M]A|[L]AZ|[L/M]C|[L]AE|[L/M]E|[L/M]G|[L]Q|[M]AE|[L/M]AG|[L/M]AP|[M]AW|[L/M]I|[M]X|[L/M]T|[L]AO|[M]AZ|[L/M]AB|[L/M]K|[M]AI|[L]AH|[L]AF|[M]O|[L/M]R|[L/M]M|[L/M]V|[L]L|[M]AK|[L]B|[M]AL|[L]X|[M]AM|[L/M]AJ|[L/M]S|[L]AW|[M]N|[L/M]U|[L/M]AN|[L]AC|[L]AL|[M]Q|[L]D|[L/M]AY|[M]Y|[L]O|[M]AO|[L/M]P|[L]AK|[M]L|[L]AD|[M]AC|[L]AM|[L/M]BA|[M]AH|[L/M]AX|[L]N|[M]AD|[L/M]AQ|[L/M]J|[M]t42t31|[L/M]H|[L]AI|[M]AF|[L/M]F|[M]D|[L]Y|[M]B|
66|,1,0.490566037735849,0.65,1.71900010108948,97,84,70,48,40,[L/M]A|[L]CZ|[L/M]C|[L/M]BF|[L/M]BH|[L/M]BT|[L/M]BO|[L/M]CB|[L/M]BV|[L/M]BS|[L]CI|[L]B|[L/M]BX|[L/M]CC|[L/M]BQ|[L/M]CD|[L/M]BW|[L]DU|[M]BR|[L/M]CA|[L]CT|[L/M]BZ|[L/M]BP|[L/M]CG|[L]DS|[L/M]BY|[L/M]BI|[L/M]CE|[L/M]BU|[L]DV|[L]DN|[M]BG|[L/M]CI|[L]CX|[L]CS|[L]CK|[L]CM|[L]DB|[L]DA|[L]CQ|[L]CW|[L]CU|[L]CY|[M]DK|[L]CV|[M]DR|[L]EM|[M]DM|[L]CN|[M]DP|[L]CR|[M]DT|[L]CM|[M]DU|[L]CO|[M]DV|[L]EL|[M]DS|[L]CN|[M]DN|[L/M]DW|[L]CM|[L]CO|[L]CN|[L]CL|[M]DL|[L/M]CJ|[L]DX|[L]EJ|[L]EK|[M]t87t3|[L/M]D|[L]DK|[L]DM|[L]CR|[L]DR|[L]DP|[L]DT|[L]BG|[L]DL|[L]CJ|[L]DY|[L]BR|[M]B|
