Case_id;Replayed;Model_Fitness_Initial;Alignment_Fitness_Initial;Model_Fitness_Final;Alignment_Fitness_Final;Time;|Alignment| Initial;|Alignment| Final;|Trace|;|Parikh_Trace|;|Model's Move|;Alignment
170|;1;0,555555555555556;0,25;0,555555555555556;0,25;0,071372032165527;31;25;17;18;18;[L/M]A|[L]AF|[M]C|[L]D|[M]T|[L/M]Z|[L/M]AD|[L/M]AE|[L/M]V|[L/M]AC|[M]AF|[L/M]AD|[L]C|[M]AE|[L/M]AA|[L]B|[M]X|[L/M]W|[L]T|[M]t30t20|[L]X|[L/M]U|[M]D|[L]AE|[M]B|
72|;1;0,647058823529412;0,333333333333333;0,647058823529412;0,333333333333333;0,059582948684692;26;22;16;17;17;[L]N|[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L]D|[M]Q|[L/M]R|[L/M]L|[L/M]J|[L/M]I|[M]K|[L]Q|[M]N|[L]B|[M]t17t5|[L/M]M|[L/M]H|[L/M]F|[M]D|[L]K|[M]B|
64|;1;0,555555555555556;0,25;0,555555555555556;0,25;0,069058895111084;27;25;17;18;18;[L/M]A|[L/M]C|[L/M]T|[L]AE|[M]Z|[L]B|[M]V|[L/M]AD|[L/M]AB|[L/M]AE|[M]AF|[L/M]Y|[M]AD|[L]D|[M]AE|[L]AF|[M]t30t20|[L/M]AA|[L/M]W|[L]AD|[L]Z|[L/M]U|[M]D|[L]V|[M]B|
75|;1;0,764705882352941;0,481481481481482;0,764705882352941;0,481481481481482;0,064174175262451;26;20;16;17;17;[L/M]A|[L/M]C|[L/M]E|[L/M]G|[M]Q|[L/M]L|[L/M]R|[L/M]K|[L]M|[L/M]J|[L/M]O|[L/M]I|[M]t17t5|[L]Q|[M]M|[L/M]H|[L]D|[L/M]F|[M]D|[L/M]B|
73|;1;0,411764705882353;0,155555555555556;0,411764705882353;0,155555555555556;0,05944299697876;28;26;16;17;17;[L]H|[M]A|[L/M]C|[L]Q|[L]M|[M]E|[L]J|[M]Q|[L]E|[M]L|[L/M]G|[L]B|[M]J|[L/M]I|[M]R|[L/M]K|[L/M]N|[M]t17t5|[L]R|[M]M|[L]A|[M]H|[L/M]F|[L/M]D|[L]L|[M]B|
67|;1;0,5;0,208333333333333;0,45;0,176470588235294;0,079033851623535;33;30;19;20;20;[L]H|[M]A|[L]F|[M]C|[L/M]E|[L]S|[L/M]G|[M]Q|[L/M]L|[L/M]K|[L]M|[L/M]J|[M]R|[L/M]I|[M]S|[L/M]O|[L]R|[M]Q|[L]A|[M]R|[L]Q|[M]t17t5|[L]Q|[M]M|[L]R|[M]H|[L]C|[M]F|[L/M]D|[L/M]B|
63|;1;0,533333333333333;0,235294117647059;0,533333333333333;0,235294117647059;0,055175065994263;22;21;14;15;15;[L]V|[M]A|[L]W|[M]C|[L/M]T|[L]A|[M]Z|[L]Y|[M]V|[L/M]AD|[L/M]AC|[L]Z|[M]Y|[L/M]AE|[L]C|[M]t30t20|[L/M]AA|[M]W|[L/M]U|[L/M]D|[L/M]B|
78|;1;0,620689655172414;0,3;0,620689655172414;0,3;0,096904993057251;40;39;28;29;29;[L/M]A|[L/M]C|[L]R|[L]G|[M]E|[L/M]Q|[L]P|[L]E|[L]F|[M]G|[L/M]I|[L/M]J|[L]Q|[M]R|[L/M]L|[M]S|[L]H|[M]Q|[L/M]R|[L/M]S|[L]M|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[M]R|[L/M]K|[M]P|[M]t17t5|[M]M|[L]R|[M]H|[L]S|[M]F|[L/M]D|[L/M]B|
74|;1;0,6;0,290322580645161;0,666666666666667;0,357142857142857;0,065392971038818;23;19;14;15;15;[L/M]A|[L]T|[L]U|[L/M]C|[M]T|[L/M]Z|[L/M]AB|[L/M]AD|[L/M]V|[L/M]Y|[M]AE|[L]D|[M]t30t20|[L/M]AA|[L/M]W|[M]U|[L]AE|[M]D|[L/M]B|
77|;1;0,555555555555556;0,25;0,666666666666667;0,352941176470588;0,061402082443237;29;23;17;18;18;[M]A|[L/M]C|[L]A|[M]T|[L/M]V|[L]AF|[M]AD|[L/M]Y|[L/M]Z|[L/M]AB|[L/M]W|[L/M]AA|[L]D|[L/M]AE|[L]AD|[M]AF|[L/M]AD|[L/M]AE|[L]T|[M]t30t20|[L/M]U|[M]D|[L/M]B|
173|;1;0,8;0,545454545454545;0,8;0,545454545454545;0,051372051239014;19;17;14;15;15;[L/M]A|[L/M]C|[M]T|[L/M]Z|[L/M]V|[L/M]X|[L]B|[L]T|[L/M]AD|[L/M]AB|[L/M]AE|[L/M]W|[M]t30t20|[L/M]AA|[L/M]U|[L/M]D|[M]B|
66|;1;0,466666666666667;0,189189189189189;0,466666666666667;0,189189189189189;0,055974960327149;23;22;14;15;15;[L/M]A|[L]T|[L]AB|[M]C|[L]Y|[M]T|[L/M]Z|[L/M]V|[L/M]AD|[M]Y|[M]AB|[L]D|[M]AE|[L/M]AA|[L]U|[M]t30t20|[L/M]W|[L]C|[M]U|[L]AE|[M]D|[L/M]B|
184|;1;0,466666666666667;0,189189189189189;0,466666666666667;0,189189189189189;0,058988094329834;26;22;14;15;15;[L]Z|[M]A|[L/M]C|[L]V|[L]A|[M]T|[L]U|[M]Z|[L]T|[M]V|[L]B|[M]AD|[L/M]AE|[L/M]AB|[L/M]Y|[L]AD|[M]t30t20|[L/M]W|[L/M]AA|[M]U|[L/M]D|[M]B|
174|;1;0,466666666666667;0,189189189189189;0,466666666666667;0,189189189189189;0,055932998657227;23;22;14;15;15;[L]Z|[M]A|[L]B|[M]C|[L/M]T|[L]A|[M]Z|[L/M]V|[L/M]AD|[M]AC|[L/M]AE|[L]C|[M]t30t20|[L/M]Y|[L/M]W|[L]D|[M]AA|[L/M]U|[L]AA|[M]D|[L]AC|[M]B|
65|;1;0,333333333333333;0,115384615384615;0,388888888888889;0,142857142857143;0,066647052764893;32;28;17;18;18;[L/M]A|[L]AE|[L]AA|[M]C|[L/M]T|[L]C|[M]Z|[L]W|[M]V|[L/M]AB|[L/M]AD|[M]AE|[L/M]Y|[M]AF|[L]B|[M]AD|[L/M]AE|[L]D|[M]t30t20|[L]AF|[M]AA|[L]Z|[M]W|[L]AD|[L/M]U|[M]D|[L]V|[M]B|
76|;1;0,588235294117647;0,277777777777778;0,529411764705882;0,230769230769231;0,064684867858887;28;24;16;17;17;[L]M|[M]A|[L/M]C|[L]B|[L]I|[M]E|[L/M]L|[L/M]G|[L/M]K|[M]I|[L/M]O|[L/M]Q|[L]F|[M]R|[L]A|[M]t17t5|[L]R|[L/M]J|[M]M|[L/M]H|[L]E|[M]F|[L/M]D|[M]B|
175|;1;0,277777777777778;0,090909090909091;0,277777777777778;0,090909090909091;0,070139169692993;30;30;17;18;18;[L]AE|[L]V|[M]A|[L]W|[M]C|[L/M]T|[L]AA|[M]Z|[L]U|[M]V|[L/M]AD|[L/M]Y|[L/M]AC|[M]AE|[L]B|[M]AF|[L]A|[M]AD|[L]Z|[M]AE|[L]AF|[M]t30t20|[L]AE|[M]AA|[L]AD|[M]W|[L]C|[M]U|[L/M]D|[M]B|
186|;1;0,652173913043478;0,333333333333333;0,869565217391304;0,666666666666667;0,077069997787476;36;25;22;23;23;[L/M]A|[L/M]C|[L]Q|[L/M]E|[L/M]G|[L/M]Q|[L/M]L|[L/M]J|[L/M]K|[L/M]O|[L/M]I|[L/M]R|[L/M]M|[L]F|[L/M]S|[M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[M]t17t5|[L/M]H|[M]F|[L/M]D|[L/M]B|
185|;1;0,641509433962264;0,314814814814815;0,660377358490566;0,333333333333333;0,243180990219116;75;70;52;53;53;[L]S|[L]R|[M]A|[L]R|[M]C|[L/M]E|[L]K|[L/M]Q|[L/M]L|[L]J|[M]G|[L]R|[M]J|[L/M]R|[L]R|[M]S|[L/M]Q|[L]S|[L]H|[M]R|[L/M]S|[L/M]I|[M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[M]R|[L]G|[M]S|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[L]A|[M]S|[L/M]Q|[L]C|[M]R|[L/M]S|[L]Q|[L/M]Q|[L]S|[M]R|[L/M]S|[L/M]Q|[L/M]R|[M]S|[M]Q|[L/M]R|[L/M]S|[L]M|[L/M]Q|[M]K|[L/M]P|[L/M]R|[M]t17t5|[L]Q|[M]M|[L]S|[M]H|[L/M]F|[L/M]D|[L/M]B|
187|;1;0,521739130434783;0,222222222222222;0,521739130434783;0,222222222222222;0,095659017562866;38;33;22;23;23;[L]C|[M]A|[L]G|[M]C|[L/M]E|[L]M|[L/M]Q|[L/M]L|[M]G|[L]Q|[M]I|[L/M]K|[L/M]R|[L/M]J|[M]S|[L/M]H|[L]R|[M]Q|[L]A|[M]R|[L/M]S|[L/M]P|[L]B|[M]Q|[L/M]R|[L]S|[M]t17t5|[L]Q|[M]M|[L/M]F|[L/M]D|[L]I|[M]B|
176|;1;0,608695652173913;0,291666666666667;0,695652173913043;0,380952380952381;0,07922887802124;40;29;22;23;23;[L/M]A|[L/M]C|[L]H|[M]E|[L/M]G|[L/M]Q|[L/M]R|[L/M]L|[L/M]K|[L]D|[L/M]P|[L/M]I|[L/M]S|[M]Q|[L/M]J|[L/M]M|[L/M]R|[L]E|[M]S|[L/M]Q|[L]S|[M]R|[L]Q|[M]t17t5|[L]R|[M]H|[L/M]F|[M]D|[L/M]B|
179|;1;0,529411764705882;0,230769230769231;0,529411764705882;0,230769230769231;0,063095092773438;27;24;16;17;17;[L/M]A|[L/M]C|[L/M]E|[L/M]Q|[L/M]G|[L]M|[M]I|[L/M]L|[L]D|[M]R|[L]H|[M]K|[L]B|[L/M]N|[M]t17t5|[L]R|[M]M|[L/M]J|[M]H|[L/M]F|[L]K|[M]D|[L]I|[M]B|
68|;1;0,466666666666667;0,189189189189189;0,466666666666667;0,189189189189189;0,057456016540527;23;22;14;15;15;[L/M]A|[L]D|[L]AE|[M]C|[L]W|[M]T|[L/M]AD|[L/M]V|[L]T|[M]Z|[L/M]Y|[L/M]AB|[M]AE|[L]B|[M]t30t20|[L/M]AA|[L]Z|[M]W|[L/M]U|[M]D|[L]C|[M]B|
189|;1;0,466666666666667;0,189189189189189;0,466666666666667;0,189189189189189;0,062835931777954;23;22;14;15;15;[L/M]A|[L/M]C|[L/M]T|[L]AE|[M]Z|[L]W|[M]AD|[L]AA|[L/M]V|[M]AB|[L]U|[M]AE|[L/M]X|[M]t30t20|[L]Z|[M]AA|[L]AB|[M]W|[L]AD|[M]U|[L/M]D|[L/M]B|
79|;1;0,695652173913043;0,380952380952381;0,695652173913043;0,380952380952381;0,08095908164978;36;29;22;23;23;[L]R|[L/M]A|[L]S|[L/M]C|[L/M]E|[L/M]L|[L/M]Q|[L/M]G|[L]S|[L/M]K|[M]J|[L/M]P|[M]R|[L/M]M|[M]S|[L]D|[M]Q|[L/M]R|[L/M]I|[M]S|[L/M]Q|[L/M]R|[L/M]H|[L]Q|[M]t17t5|[L/M]F|[L]J|[M]D|[L/M]B|
293|;1;0,764705882352941;0,481481481481482;0,764705882352941;0,481481481481482;0,059447050094605;25;20;16;17;17;[L/M]A|[L]R|[L/M]C|[L/M]E|[L/M]G|[L]H|[L/M]I|[L]F|[L/M]L|[L/M]Q|[L/M]J|[M]R|[L/M]K|[L/M]P|[M]t17t5|[L/M]M|[M]H|[M]F|[L/M]D|[L/M]B|
177|;1;0,5;0,208333333333333;0,5;0,208333333333333;0,076414108276367;32;29;19;20;20;[L]O|[L/M]A|[L]R|[M]C|[L/M]E|[L/M]Q|[L/M]L|[L]Q|[M]G|[L]F|[M]R|[L]C|[L/M]I|[M]S|[L/M]J|[M]Q|[L]M|[M]R|[L/M]K|[M]O|[L]S|[M]t17t5|[L/M]H|[L]G|[M]M|[L]R|[M]F|[L/M]D|[L/M]B|
282|;1;0,529411764705882;0,230769230769231;0,529411764705882;0,230769230769231;0,067031860351563;24;24;16;17;17;[L/M]A|[L/M]C|[L]G|[L/M]E|[L]B|[L/M]Q|[L]N|[M]L|[L]D|[M]G|[L/M]I|[M]J|[L/M]R|[M]K|[M]N|[M]t17t5|[L/M]M|[L/M]H|[L/M]F|[L]K|[L]J|[M]D|[L]L|[M]B|
188|;1;0,666666666666667;0,352941176470588;0,666666666666667;0,352941176470588;0,065208911895752;26;23;17;18;18;[L/M]A|[L]V|[L/M]C|[L/M]T|[M]V|[L/M]AD|[L/M]Z|[L]D|[L/M]AE|[L/M]AF|[M]AD|[L/M]Y|[M]AE|[L]AD|[M]t30t20|[L/M]AC|[M]AA|[L/M]W|[L/M]U|[L]AA|[L]AE|[M]D|[L/M]B|
292|;1;0,45;0,176470588235294;0,5;0,208333333333333;0,079805850982666;35;29;19;20;20;[L]K|[L/M]A|[L/M]C|[M]E|[L]F|[M]Q|[L/M]L|[L/M]P|[L/M]G|[L]D|[M]R|[L]B|[M]S|[L/M]Q|[L/M]I|[M]R|[L/M]M|[M]K|[L/M]J|[L]S|[M]t17t5|[L/M]H|[L]Q|[L]R|[M]F|[L]R|[M]D|[L]E|[M]B|
178|;1;0,4;0,15;0,4;0,15;0,063414096832275;26;23;14;15;15;[L]V|[M]A|[L]B|[M]C|[L]A|[M]T|[L/M]Z|[M]V|[L]W|[M]AD|[L/M]AE|[L/M]AC|[L]AD|[L/M]Y|[M]t30t20|[L/M]AA|[L]C|[M]W|[L]D|[L/M]U|[M]D|[L]T|[M]B|
69|;1;0,4;0,15;0,4;0,15;0,059900999069214;27;23;14;15;15;[L]D|[M]A|[L]B|[M]C|[L]A|[M]T|[L/M]AD|[L]T|[M]V|[L/M]Z|[L/M]AE|[M]Y|[L/M]AB|[L/M]W|[L]Y|[M]t30t20|[L]V|[M]AA|[L/M]U|[L]AA|[M]D|[L]C|[M]B|
283|;1;0,4;0,15;0,4;0,15;0,060657024383545;24;23;14;15;15;[L/M]A|[L]Y|[M]C|[L]AE|[M]T|[L/M]Z|[M]V|[L/M]AD|[L]U|[M]Y|[L/M]AB|[L]C|[M]AE|[L]T|[M]t30t20|[L]B|[L/M]AA|[M]W|[L]V|[M]U|[L/M]D|[L]W|[M]B|
169|;1;0,666666666666667;0,357142857142857;0,666666666666667;0,357142857142857;0,052822113037109;22;19;14;15;15;[M]A|[L]T|[M]C|[L]D|[M]T|[L/M]Z|[L/M]AD|[L/M]V|[L/M]Y|[L/M]AB|[L/M]AE|[L/M]W|[L/M]AA|[L]C|[M]t30t20|[L/M]U|[L]A|[M]D|[L/M]B|
285|;1;0,8;0,545454545454545;0,8;0,545454545454545;0,05913519859314;20;17;14;15;15;[L/M]A|[L]Y|[L/M]C|[L/M]T|[L/M]Z|[L/M]AD|[L]U|[L/M]V|[M]Y|[L/M]AC|[L/M]AE|[M]t30t20|[L/M]W|[L/M]AA|[M]U|[L/M]D|[L/M]B|
284|;1;0,731707317073171;0,416666666666667;0,780487804878049;0,484848484848485;0,152276039123535;58;49;40;41;41;[L]S|[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]K|[M]L|[L/M]Q|[L]B|[L/M]N|[M]J|[L/M]R|[L/M]I|[M]S|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L]S|[M]R|[L/M]S|[L/M]Q|[L]D|[L/M]R|[L]R|[M]S|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[L/M]H|[M]S|[L/M]Q|[L/M]M|[L]S|[L]J|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[M]t17t5|[L/M]F|[M]D|[L]L|[M]B|
286|;1;0,470588235294118;0,190476190476191;0,647058823529412;0,333333333333333;0,066030979156494;28;22;16;17;17;[L/M]A|[L]J|[L/M]C|[L]D|[M]E|[L/M]G|[L]F|[M]J|[L/M]L|[L/M]K|[L/M]Q|[M]N|[L/M]I|[L/M]R|[M]t17t5|[L/M]H|[L/M]M|[L]N|[M]F|[L]E|[M]D|[L/M]B|
289|;1;0,823529411764706;0,583333333333333;0,823529411764706;0,583333333333333;0,060626983642578;25;19;16;17;17;[L/M]A|[L]F|[L/M]C|[L/M]E|[L/M]Q|[L/M]G|[M]I|[L/M]L|[L/M]K|[L/M]J|[L/M]P|[L/M]R|[M]t17t5|[L/M]H|[L/M]M|[L]I|[M]F|[L/M]D|[L/M]B|
288|;1;0,666666666666667;0,357142857142857;0,666666666666667;0,357142857142857;0,055829048156738;22;19;14;15;15;[L]D|[M]A|[L/M]C|[L/M]T|[L/M]AD|[L]AA|[L/M]V|[L/M]Z|[L/M]Y|[L]U|[L/M]AE|[M]t30t20|[L/M]AC|[M]AA|[L/M]W|[M]U|[L]A|[M]D|[L/M]B|
287|;1;0,6;0,290322580645161;0,666666666666667;0,357142857142857;0,054375886917114;21;19;14;15;15;[L/M]A|[L/M]C|[L]V|[L/M]T|[M]V|[L]AA|[M]AD|[L/M]AE|[L/M]X|[L/M]Z|[M]t30t20|[L/M]AB|[L]AD|[M]AA|[L]U|[L/M]W|[M]U|[L/M]D|[L/M]B|
81|;1;0,523809523809524;0,224489795918367;0,523809523809524;0,224489795918367;0,084380865097046;34;30;20;21;21;[L]B|[L]AD|[M]A|[L/M]C|[L/M]T|[L]A|[M]Z|[L/M]V|[L/M]AD|[L/M]X|[L/M]AE|[M]AF|[L/M]AC|[M]AD|[L/M]W|[L]AF|[M]AE|[L/M]AA|[L]U|[M]AF|[L]Z|[M]AD|[L/M]AE|[L]AD|[M]t30t20|[L]AE|[M]U|[L/M]D|[L]AF|[M]B|
60|;1;0,6;0,290322580645161;0,6;0,290322580645161;0,058791160583496;23;20;14;15;15;[L/M]A|[L]AA|[L]AC|[M]C|[L/M]T|[L/M]V|[L/M]Z|[L/M]AD|[M]AC|[L]C|[M]AE|[L/M]X|[M]t30t20|[L]B|[M]AA|[L/M]W|[L/M]U|[L/M]D|[L]AE|[M]B|
82|;1;0,6;0,290322580645161;0,6;0,290322580645161;0,054512977600098;22;20;14;15;15;[L/M]A|[L]B|[L]W|[M]C|[L/M]T|[L]AB|[M]Z|[L/M]V|[L/M]AD|[L/M]AE|[M]AB|[L/M]Y|[L]Z|[M]t30t20|[L/M]AA|[L]C|[M]W|[L/M]U|[L/M]D|[M]B|
83|;1;0,333333333333333;0,115384615384615;0,444444444444444;0,173913043478261;0,072561979293823;32;27;17;18;18;[L/M]A|[L]X|[L/M]C|[L]B|[M]T|[L]AA|[M]AD|[L/M]AE|[L]T|[L/M]V|[M]AF|[L/M]Z|[L/M]AB|[M]AD|[L]W|[M]AE|[L]AD|[M]X|[L]AF|[M]t30t20|[L]AD|[M]AA|[L]AE|[M]W|[L/M]U|[L/M]D|[M]B|
62|;1;0,458333333333333;0,180327868852459;0,541666666666667;0,236363636363636;0,098006963729858;40;34;23;24;24;[L]U|[M]A|[L/M]C|[L/M]T|[L/M]AD|[L]AE|[M]V|[L/M]AE|[L]AE|[M]AF|[L/M]Z|[M]AD|[L/M]X|[L/M]AB|[M]AE|[L/M]W|[L/M]AA|[L]B|[M]AF|[L/M]AD|[L/M]AE|[L]AD|[L/M]AF|[L]AF|[M]AD|[L]AF|[M]AE|[L]AD|[M]t30t20|[L]A|[M]U|[L/M]D|[L]V|[M]B|
61|;1;0,6;0,290322580645161;0,666666666666667;0,357142857142857;0,058867931365967;21;19;14;15;15;[L]W|[L]T|[L/M]A|[M]C|[L]U|[M]T|[L/M]V|[L/M]AD|[L/M]Y|[L/M]Z|[L/M]AB|[L/M]AE|[L]C|[M]t30t20|[L/M]AA|[M]W|[M]U|[L/M]D|[L/M]B|
190|;1;0,777777777777778;0,5;0,944444444444444;0,894736842105263;0,060979127883911;25;18;17;18;18;[L/M]A|[L/M]C|[L/M]T|[L/M]V|[L/M]Z|[L/M]X|[L/M]AD|[L/M]AC|[L/M]AE|[L/M]AA|[L/M]AF|[L/M]W|[L/M]AD|[L/M]AE|[M]t30t20|[L/M]U|[L/M]D|[L/M]B|
80|;1;0,714285714285714;0,405405405405405;0,714285714285714;0,405405405405405;0,074665069580078;29;26;20;21;21;[L/M]A|[L/M]C|[L]AE|[L/M]T|[L]AF|[L/M]V|[L/M]Z|[L/M]AD|[L/M]Y|[L/M]AE|[L/M]W|[M]AF|[L/M]AC|[M]AD|[L/M]AE|[L/M]AF|[M]AD|[L]D|[M]AE|[L]AD|[M]t30t20|[L/M]AA|[L]AD|[L/M]U|[M]D|[L/M]B|
273|;1;0,5;0,209302325581395;0,5;0,209302325581395;0,071420192718506;31;26;17;18;18;[L]AE|[M]A|[L/M]C|[L/M]T|[L/M]V|[L/M]Z|[L/M]AB|[L/M]Y|[L/M]AD|[M]AE|[L]A|[M]AF|[L]D|[M]AD|[L/M]AA|[L]B|[M]AE|[L]AD|[M]t30t20|[L]AF|[M]W|[L/M]U|[L]W|[M]D|[L]AE|[M]B|
275|;1;0,695652173913043;0,380952380952381;0,695652173913043;0,380952380952381;0,078044891357422;35;29;22;23;23;[L/M]A|[L/M]C|[L/M]E|[L]H|[L/M]L|[L/M]G|[L/M]Q|[L/M]J|[L/M]K|[M]R|[L]B|[M]S|[L/M]I|[M]Q|[L/M]R|[L/M]S|[L]M|[L/M]Q|[L/M]P|[L/M]R|[L]S|[M]t17t5|[L]Q|[M]M|[L]R|[M]H|[L/M]F|[L/M]D|[M]B|
194|;1;0,555555555555556;0,25;0,666666666666667;0,352941176470588;0,074956893920899;29;23;17;18;18;[L]AF|[M]A|[L/M]C|[L]AB|[L/M]T|[L/M]Z|[L]D|[L/M]V|[M]AB|[L/M]X|[L/M]W|[L/M]AD|[M]AE|[L]A|[M]AF|[L/M]AD|[L/M]AA|[L/M]AE|[L]AE|[M]t30t20|[L/M]U|[M]D|[L/M]B|
277|;1;0,555555555555556;0,25;0,666666666666667;0,352941176470588;0,067983150482178;28;23;17;18;18;[L/M]A|[L]U|[M]C|[L/M]T|[M]Z|[L/M]AD|[L/M]V|[M]AC|[L/M]AE|[L/M]AF|[L]Z|[L/M]AA|[L/M]X|[L/M]W|[L/M]AD|[L]AC|[L/M]AE|[M]t30t20|[L]B|[M]U|[L/M]D|[L]C|[M]B|
