Case_id,Replayed,Model_Fitness_Initial,Model_Fitness _Final,Time,|Alignment| Initial,|Alignment| Final,|Trace|,|Parikh_Trace|,|Model's Move|,Alignment
171|,1,0.4,0.638297872340426,1.18300008773804,84,62,45,47,47,[L/M]A|[L/M]C|[L]BK|[M]AJ|[L/M]E|[M]AL|[L]AJ|[L]BI|[M]AN|[L/M]O|[L/M]AA|[L/M]G|[L]AK|[L/M]AH|[L/M]BH|[L/M]Y|[L]AL|[L/M]I|[L/M]BO|[M]BI|[L/M]AR|[L/M]AI|[M]BP|[L/M]Q|[L]L|[M]AO|[L/M]T|[L/M]V|[M]W|[L/M]BQ|[M]X|[L]BM|[M]V|[L/M]W|[L/M]Z|[L/M]H|[L/M]BR|[L/M]AB|[L/M]BJ|[L]X|[M]BM|[L]AN|[M]AM|[L/M]K|[M]t22t15|[L]AO|[L/M]R|[L]V|[L/M]M|[L/M]N|[L]W|[M]t38t36|[L]AM|[M]L|[L/M]P|[L]B|[M]BK|[L]BP|[M]AK|[L/M]F|[L/M]D|[M]B|
71|,1,0.430769230769231,0.680851063829787,1.36199998855591,82,60,45,47,47,[L]Z|[M]A|[L/M]C|[M]AJ|[M]AL|[L/M]E|[M]G|[L/M]O|[M]I|[L/M]AA|[L]BQ|[M]AS|[L]AL|[M]BH|[L]G|[M]BO|[L/M]BP|[L/M]H|[M]AU|[L/M]Y|[L/M]V|[L/M]Q|[L/M]BI|[L]AS|[L/M]AC|[L]BH|[L]A|[L]I|[L/M]AF|[L/M]BJ|[L]AU|[L]BR|[L/M]W|[L/M]T|[L/M]BM|[L/M]AE|[M]BQ|[L/M]AG|[L/M]BK|[L]BO|[M]t22t15|[L/M]R|[L/M]K|[L]P|[M]Z|[L/M]AD|[L]AJ|[L/M]N|[L/M]AB|[L/M]AT|[M]BR|[L/M]M|[L/M]AM|[M]t38t36|[L/M]L|[M]P|[L/M]AK|[L/M]F|[L/M]D|[L/M]B|
170|,1,0.367816091954023,0.55,1.97000002861023,113,85,58,60,60,[L/M]A|[M]C|[L/M]E|[L]AM|[M]AJ|[L/M]G|[L/M]AA|[L/M]AL|[M]AN|[L/M]O|[L/M]BO|[L/M]AC|[L]BG|[M]BH|[L/M]I|[L]AX|[M]AR|[L/M]BI|[L/M]Y|[L/M]Q|[L/M]AE|[L]BF|[L/M]V|[M]BP|[L/M]Z|[M]AO|[L/M]H|[L]BN|[L/M]AF|[M]W|[L]C|[M]X|[L/M]BJ|[L]BK|[M]V|[L/M]AG|[L/M]S|[L]AY|[L/M]W|[L]BA|[M]BN|[L/M]K|[L]BR|[M]BQ|[L/M]AD|[L/M]M|[M]BR|[L]X|[L/M]R|[L/M]AM|[L]BQ|[M]BC|[L/M]N|[M]BF|[L/M]AB|[L]BC|[M]BG|[L/M]L|[L]V|[L/M]BE|[L]W|[M]BD|[L]BH|[M]AL|[L]P|[M]AX|[L]BD|[M]BA|[L]F|[M]AY|[L]AL|[M]AM|[L]AN|[M]t22t15|[L]BP|[M]P|[L]AR|[M]F|[L]AO|[M]t38t36|[L]AJ|[M]BK|[L/M]AK|[L/M]D|[L/M]B|
72|,1,0.415384615384615,0.595744680851064,1.26999998092651,83,64,45,47,47,[L]P|[M]A|[L/M]C|[L]M|[L/M]E|[L/M]AJ|[L]D|[M]AL|[L/M]G|[L]S|[M]I|[L/M]AA|[L/M]O|[L/M]BO|[M]H|[L/M]AS|[L]W|[L/M]Y|[M]Q|[L]B|[M]V|[L/M]BP|[L/M]BH|[L/M]AH|[L/M]Z|[L/M]AW|[L]F|[L/M]BQ|[M]S|[L]Q|[M]W|[L/M]BI|[M]X|[L/M]AI|[M]V|[L]AL|[M]W|[L/M]AT|[L/M]BJ|[L/M]BR|[L]X|[L/M]AB|[L/M]AM|[M]t22t15|[L/M]K|[M]M|[L]H|[M]R|[L/M]BM|[L/M]N|[L]V|[M]t38t36|[L/M]L|[L/M]BK|[L]W|[M]P|[L/M]AK|[L]R|[L]A|[M]F|[L]I|[M]D|[L]V|[M]B|
64|,1,0.371794871794872,0.649122807017544,1.8899998664856,104,75,55,57,57,[L/M]A|[L]BD|[L/M]C|[L/M]E|[L/M]AJ|[L]Z|[L]BL|[L/M]AA|[M]BO|[L/M]O|[L/M]BH|[L/M]G|[L/M]BP|[L/M]AL|[M]Q|[L/M]BI|[L/M]Y|[L/M]AC|[L/M]AN|[L/M]V|[L/M]BQ|[L/M]AP|[L/M]BJ|[L/M]AO|[L]BO|[L/M]J|[L/M]U|[M]AF|[L/M]AE|[L]BF|[M]AM|[L/M]H|[L]Q|[M]BC|[L/M]W|[M]BE|[L/M]AG|[M]BF|[L/M]BR|[M]BG|[L/M]R|[M]BD|[L]BK|[M]AL|[L/M]K|[M]AS|[L]P|[M]AU|[L/M]AD|[M]AT|[L/M]AM|[L/M]N|[M]t22t15|[L/M]M|[L/M]AB|[L]BC|[L/M]L|[L]F|[L]AF|[L]BE|[L]BG|[M]Z|[L]AL|[M]BL|[L]AS|[M]t38t36|[L]AU|[M]BK|[L]AT|[M]P|[L]AM|[L/M]AK|[M]F|[L/M]D|[L/M]B|
75|,1,0.428571428571429,0.614035087719298,2.1010000705719,99,77,55,57,57,[L/M]A|[L]I|[L]Y|[L/M]C|[L/M]E|[L/M]AJ|[L/M]AL|[L/M]BH|[L/M]G|[L/M]AN|[L]BP|[M]I|[L/M]BI|[M]BO|[L/M]AA|[L/M]AP|[L]BC|[M]O|[L/M]V|[L/M]BJ|[L/M]AO|[M]AC|[L/M]AF|[L]BQ|[M]BP|[L/M]AE|[L/M]H|[L/M]AG|[L]Z|[L/M]BM|[L]O|[L]BR|[M]Y|[L]P|[M]BQ|[L/M]Q|[L/M]W|[L/M]AM|[M]BC|[L/M]K|[M]BE|[L/M]S|[M]BF|[L/M]BK|[M]BG|[L/M]AD|[L/M]N|[M]BD|[L/M]M|[L/M]AB|[L/M]L|[L]BO|[L]BF|[L]F|[M]AL|[L]BG|[M]AS|[L/M]R|[L/M]AU|[L]BE|[M]AT|[L]BD|[M]AM|[L]AL|[M]t22t15|[L]AS|[M]Z|[L]AT|[M]BR|[L]AC|[M]t38t36|[L]AM|[M]P|[L/M]AK|[M]F|[L/M]D|[L/M]B|
73|,1,0.36734693877551,0.536231884057971,3.50500011444092,129,99,67,69,69,[L]BE|[M]A|[L/M]C|[L]V|[M]AJ|[L/M]AL|[L]AT|[M]E|[L/M]BH|[M]G|[L/M]AN|[L]AK|[M]J|[L]AL|[M]BO|[L]V|[M]H|[L/M]AA|[L]X|[M]O|[L/M]BI|[M]V|[L/M]AH|[L/M]AR|[L/M]Q|[L/M]BJ|[L]BR|[M]BP|[L/M]AI|[L]J|[M]T|[L/M]BL|[M]W|[L/M]Y|[M]X|[L/M]V|[L/M]K|[M]W|[L/M]AB|[M]X|[L]H|[M]V|[L/M]BK|[M]W|[L/M]Z|[M]X|[L/M]AO|[M]V|[L/M]W|[L/M]R|[M]X|[L]T|[M]V|[L/M]AM|[M]W|[L/M]N|[L/M]M|[L/M]X|[L/M]BC|[L/M]L|[L/M]V|[L/M]BF|[L]A|[L/M]BG|[L/M]W|[L]BD|[M]BE|[L]G|[M]BD|[L/M]BQ|[L]E|[L]V|[M]AL|[L/M]AS|[L]F|[L]BO|[L]W|[L]BP|[L]X|[L]AM|[L/M]AU|[L]AJ|[L]X|[M]AT|[L]W|[M]t22t15|[L]X|[M]AM|[L]W|[M]BR|[L]O|[M]t38t36|[L]V|[M]AK|[L]W|[L/M]P|[M]F|[L/M]D|[L/M]B|
67|,1,0.375,0.51063829787234,1.35699987411499,85,68,45,47,47,[L/M]A|[L]W|[L/M]C|[L/M]AJ|[L]AK|[L/M]AL|[M]E|[L/M]G|[L]W|[M]I|[L/M]BH|[L/M]O|[M]H|[L/M]BO|[L]B|[M]Q|[L/M]AX|[M]BB|[L/M]BI|[L/M]Y|[L]BQ|[M]AA|[L/M]AH|[L]I|[L/M]V|[L/M]Z|[M]AY|[L/M]AM|[L/M]BP|[M]W|[L/M]T|[M]X|[L/M]K|[L]BB|[M]V|[L]BR|[M]W|[L/M]AI|[L]BM|[M]BJ|[L]H|[M]BM|[L]AA|[M]BQ|[L/M]R|[L]AY|[L]BJ|[M]t22t15|[L/M]AB|[L]F|[L]X|[M]BR|[L/M]M|[L]D|[M]t38t36|[L/M]N|[L]E|[M]BK|[L]V|[M]P|[L/M]L|[M]AK|[L]Q|[M]F|[L]P|[M]D|[L]BK|[M]B|
63|,1,0.450704225352113,0.60377358490566,1.41700005531311,90,72,51,53,53,[L/M]A|[L]X|[L]E|[M]C|[L/M]AJ|[L]O|[M]E|[L]X|[L/M]AL|[M]G|[L/M]AA|[M]J|[L]G|[M]AS|[L]V|[M]BH|[L]AD|[M]BO|[L]Q|[M]H|[L/M]BP|[L]AM|[M]O|[L/M]V|[M]Q|[L/M]AC|[L/M]Y|[L/M]BI|[L/M]BQ|[L]BH|[L]AK|[M]K|[L]BO|[L/M]AU|[M]W|[L/M]T|[L/M]AF|[M]X|[L/M]V|[L/M]M|[L/M]W|[M]X|[L/M]AE|[M]V|[L]H|[M]W|[L/M]BR|[L/M]BJ|[L/M]AG|[L/M]R|[L/M]BN|[L/M]AT|[L]J|[M]AM|[L]K|[M]t22t15|[L/M]BK|[L/M]N|[L/M]Z|[L]W|[M]AD|[L/M]AB|[L]AS|[M]t38t36|[L/M]L|[L]C|[L]W|[L/M]P|[M]AK|[L/M]F|[L/M]D|[L/M]B|
78|,1,0.350649350649351,0.491228070175439,1.53399991989136,105,84,55,57,57,[L/M]A|[L/M]C|[L]AU|[M]AJ|[L]AA|[M]E|[L/M]AL|[M]G|[L]BG|[M]J|[L/M]AS|[L]BR|[M]BO|[L]Z|[M]H|[L/M]O|[L/M]V|[M]AW|[L/M]BH|[L/M]AT|[L/M]BP|[L]N|[L]G|[M]AA|[L]AW|[M]AH|[L/M]BQ|[L]J|[L/M]Q|[L]AK|[M]W|[L]E|[M]X|[L/M]BI|[L/M]BJ|[L/M]AM|[L/M]U|[L/M]V|[L/M]W|[L]BO|[L/M]AI|[M]BC|[L]BK|[M]BE|[L/M]R|[M]BF|[L/M]AB|[M]BG|[L/M]BD|[L/M]K|[L]X|[M]AL|[L]BC|[M]AS|[L/M]M|[L/M]Y|[L]L|[M]AU|[L]W|[M]AT|[L]P|[M]t22t15|[L]BE|[M]N|[L/M]BL|[L]BF|[M]Z|[L]F|[M]BR|[L/M]AM|[L]AL|[M]t38t36|[L]AS|[M]L|[L]AJ|[M]BK|[L]AT|[M]P|[L]H|[M]AK|[L]AH|[M]F|[L/M]D|[L/M]B|
74|,1,0.426470588235294,0.595744680851064,1.31599998474121,84,64,45,47,47,[L/M]A|[L/M]C|[L/M]AJ|[L/M]E|[M]G|[L/M]AL|[L/M]BO|[M]J|[L/M]BH|[L]V|[M]H|[L/M]AN|[L]G|[M]O|[L/M]BP|[L/M]V|[L]B|[M]AA|[L/M]AQ|[L/M]AH|[L]L|[M]BI|[L/M]BQ|[L/M]AO|[L/M]Q|[M]K|[L/M]Y|[L]AA|[M]W|[L/M]BJ|[M]X|[L]J|[M]V|[L]D|[M]W|[L/M]AI|[L/M]AM|[L/M]Z|[L/M]BN|[L/M]T|[L/M]BR|[L/M]BK|[L]F|[M]t22t15|[L/M]AB|[L]H|[L]X|[M]N|[L/M]R|[L/M]M|[L]AK|[L]W|[M]t38t36|[L]O|[M]AK|[L]BI|[M]L|[L]W|[L/M]P|[M]F|[L]K|[M]D|[L]N|[M]B|
77|,1,0.428571428571429,0.638297872340426,1.06400012969971,81,62,45,47,47,[L/M]A|[L/M]C|[M]AJ|[M]AL|[L/M]E|[L]AJ|[L/M]BO|[M]AN|[L/M]AA|[L/M]O|[L]AL|[L/M]BH|[L/M]Y|[L]W|[M]AR|[L]BK|[M]Q|[L/M]V|[L/M]BI|[L/M]W|[L]AN|[M]AH|[L/M]G|[M]AO|[L/M]I|[L/M]BP|[M]S|[L/M]AI|[L]AR|[M]X|[L/M]H|[M]V|[L/M]Z|[L]Q|[M]W|[L/M]BJ|[L/M]BQ|[L/M]BM|[L/M]AB|[L/M]K|[L]L|[L]X|[M]t22t15|[L/M]M|[L/M]R|[L/M]N|[L/M]BR|[L]V|[L/M]AM|[L]D|[L]AO|[M]t38t36|[L]AK|[M]L|[L]AH|[M]BK|[L]S|[M]AK|[L/M]P|[L/M]F|[M]D|[L/M]B|
173|,1,0.404255319148936,0.527027027027027,2.57000017166138,128,107,72,74,74,[L]S|[M]A|[L/M]C|[L]AI|[M]AJ|[L/M]BO|[L/M]E|[L]BG|[M]AL|[L/M]G|[L/M]AA|[M]AN|[L/M]O|[L/M]BH|[L]AL|[L/M]Y|[L/M]I|[M]AP|[L/M]AH|[L/M]BP|[L]AS|[M]Q|[L/M]BQ|[L/M]BI|[L/M]V|[L/M]H|[L]BE|[L]A|[M]AO|[L/M]Z|[L]AU|[M]S|[L/M]W|[L/M]BR|[L]BF|[M]BJ|[L]AB|[M]AI|[L/M]K|[L/M]N|[M]AM|[L/M]BM|[M]BC|[L]BJ|[M]BE|[L]AL|[M]BF|[L/M]R|[M]BG|[L]AM|[M]BD|[L]P|[M]AL|[L]L|[M]AS|[L]F|[M]AU|[L/M]AT|[M]AM|[L/M]BC|[L]AJ|[M]BE|[L/M]BF|[M]BG|[L/M]BD|[L/M]AL|[L]AN|[M]AS|[L]AP|[M]AU|[L]AO|[M]AT|[L/M]AM|[L/M]BC|[L/M]BG|[L/M]M|[M]BF|[L/M]BE|[L/M]BD|[L/M]BK|[M]AL|[L/M]AS|[L]AU|[M]AW|[L/M]AT|[L/M]AM|[L]BC|[L]BF|[L]BE|[L]AK|[L]BG|[L]BD|[M]t22t15|[L]AL|[M]t38t36|[L]AS|[M]L|[L]AW|[M]AB|[L]AT|[M]P|[L]AM|[M]AK|[L]Q|[M]F|[L/M]D|[L/M]B|
66|,1,0.349397590361446,0.507462686567164,2.82400012016296,119,98,65,67,67,[L/M]A|[L/M]C|[L/M]AJ|[M]AL|[L/M]E|[M]G|[M]AN|[M]I|[L/M]BH|[L/M]BO|[L]N|[L]X|[M]AQ|[L]W|[M]O|[L]AL|[M]Q|[L/M]AA|[L/M]BP|[L]G|[M]BI|[L]AS|[M]AH|[L]O|[M]AO|[L/M]BJ|[L/M]V|[L/M]H|[L]BC|[L]D|[M]W|[L]AW|[M]X|[L/M]Y|[L/M]V|[L/M]BN|[L]AW|[L/M]AI|[L/M]Z|[L]AT|[M]AM|[L/M]BK|[M]BC|[L/M]AB|[M]BE|[L]BI|[M]BF|[L/M]K|[M]BG|[L]AM|[M]BD|[L/M]S|[M]AL|[L/M]R|[M]AS|[L/M]M|[M]AW|[L]L|[M]AT|[L]I|[M]AM|[L]Q|[M]BC|[L/M]BQ|[L/M]BF|[L/M]W|[L/M]BE|[L/M]BG|[L]P|[L]AN|[L/M]BD|[L]F|[L/M]AL|[L]BC|[L/M]BR|[M]AS|[L]AH|[M]AW|[L/M]AT|[L/M]AM|[L]AS|[L]AO|[L]BF|[M]t22t15|[L]BE|[M]N|[L]BD|[M]t38t36|[L]AL|[M]L|[L]AQ|[M]P|[L]BG|[M]F|[L]AM|[L/M]AK|[M]D|[L/M]B|
184|,1,0.47887323943662,0.723404255319149,1.51599979400635,82,58,45,47,47,[L/M]A|[L/M]C|[L/M]AJ|[L/M]AL|[L/M]BO|[M]E|[L/M]BH|[M]G|[L]E|[M]I|[L/M]O|[L/M]AS|[L/M]AA|[L]N|[M]H|[L/M]BP|[L]G|[L/M]AC|[L]I|[L/M]BQ|[L/M]Y|[L/M]V|[L/M]BI|[M]AG|[L/M]Z|[L/M]AU|[L]AD|[L/M]Q|[L/M]BJ|[M]W|[L/M]T|[L/M]BR|[L/M]AE|[L]BK|[L/M]BM|[L/M]AT|[L]B|[L/M]AF|[M]t22t15|[L/M]K|[L]L|[M]N|[L/M]R|[L]W|[L/M]M|[M]AD|[L/M]P|[L/M]AM|[M]t38t36|[L]H|[M]L|[L/M]AB|[L]AG|[M]BK|[L/M]AK|[L/M]F|[L/M]D|[M]B|
