Case_id;Replayed;Model_Fitness_Initial;Alignment_Fitness_Initial;Model_Fitness_Final;Alignment_Fitness_Final;Time;|Alignment| Initial;|Alignment| Final;|Trace|;|Parikh_Trace|;|Model's Move|;Alignment
76314,76071,81433,81818|;1;0,352941176470588;0,142857142857143;0,352941176470588;0,142857142857143;0,090460062026978;24;24;13;17;17;[L/M]Permit*SUBMITTED*by*EMPLOYEE|[M]Permit*APPROVED*by*ADMINISTRATION|[M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L]Permit*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Permit*FINAL*APPROVED*by*DIRECTOR|[M]tau*from*tree|[L]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Request*Payment|[M]tau*from*tree|[L]Payment*Handled|[M]Permit*FOR*APPROVAL*by*ADMINISTRATION|[L/M]Start*trip|[L/M]End*trip|[M]tau*from*tree|[M]tau*from*tree|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
73535|;1;0,176470588235294;0,066666666666667;0,176470588235294;0,066666666666667;0,095906972885132;24;24;10;17;17;[L/M]Permit*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Permit*APPROVED*by*SUPERVISOR|[M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L]Permit*FINAL*APPROVED*by*DIRECTOR|[M]tau*from*tree|[L]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Request*Payment|[M]Permit*REJECTED*by*MISSING|[L]Payment*Handled|[M]tau*from*tree|[L]Permit*REJECTED*by*MISSING|[M]Permit*FOR*APPROVAL*by*ADMINISTRATION|[L/M]Start*trip|[L/M]End*trip|[M]Permit*FOR*APPROVAL*by*SUPERVISOR|[M]Send*Reminder|[M]tau*from*tree|[M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[M]Request*Payment|[M]Payment*Handled|
76546,73703,73853,74118,72979,77002,76434,77617,77146,75651,76115,84594,81922,82462,80624,86480,78902,85411,84269,79099,81261,86308,81550,81860,80923,86349,79587,81954,79484|;1;0,411764705882353;0,189189189189189;0,411764705882353;0,189189189189189;0,092143058776856;22;22;12;17;17;[L/M]Permit*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Permit*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[M]Declaration*SAVED*by*EMPLOYEE|[M]tau*from*tree|[M]tau*from*tree|[M]tau*from*tree|[L]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]Permit*FOR*APPROVAL*by*ADMINISTRATION|[L/M]Start*trip|[L/M]End*trip|[L]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*REJECTED*by*EMPLOYEE|[M]tau*from*tree|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]Send*Reminder|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
75898,73001|;1;0,176470588235294;0,073170731707317;0,176470588235294;0,073170731707317;0,089836120605469;22;22;8;17;17;[L/M]Permit*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[M]tau*from*tree|[L]Permit*REJECTED*by*SUPERVISOR|[M]tau*from*tree|[L]Permit*REJECTED*by*EMPLOYEE|[M]Permit*REJECTED*by*MISSING|[L]Permit*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]Permit*FOR*APPROVAL*by*ADMINISTRATION|[L/M]Start*trip|[L/M]End*trip|[M]Permit*FOR*APPROVAL*by*SUPERVISOR|[M]Send*Reminder|[M]tau*from*tree|[M]tau*from*tree|[M]Request*Payment|[L]Permit*REJECTED*by*MISSING|[M]tau*from*tree|
76193|;1;0,352941176470588;0,130434782608696;0,352941176470588;0,130434782608696;0,09958815574646;26;26;15;17;17;[L/M]Permit*SUBMITTED*by*EMPLOYEE|[M]Permit*APPROVED*by*ADMINISTRATION|[M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]Declaration*SAVED*by*EMPLOYEE|[L]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Request*Payment|[M]tau*from*tree|[L]Payment*Handled|[M]Permit*FOR*APPROVAL*by*ADMINISTRATION|[L/M]Start*trip|[L/M]End*trip|[L]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*REJECTED*by*EMPLOYEE|[M]tau*from*tree|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]Send*Reminder|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
73734,73037,76422,74094,77900,73894,74545,74386,74722,73482,74451,77545,77912,75319,75541,72408,72451,72701,84607,85399,80040,80067,82097,81168,82345,85872,86126,86296,86199,85444,86211,79122,79183|;1;0,352941176470588;0,15;0,352941176470588;0,15;0,093172073364258;23;23;12;17;17;[L/M]Permit*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[M]Permit*REJECTED*by*MISSING|[L]Request*Payment|[M]tau*from*tree|[L]Payment*Handled|[M]Permit*FOR*APPROVAL*by*ADMINISTRATION|[L/M]Start*trip|[L/M]End*trip|[M]tau*from*tree|[M]tau*from*tree|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
77105,77875,73929|;1;0,352941176470588;0,136363636363636;0,352941176470588;0,136363636363636;0,096634864807129;25;25;14;17;17;[L/M]Permit*SUBMITTED*by*EMPLOYEE|[M]Permit*APPROVED*by*ADMINISTRATION|[M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Request*Payment|[M]tau*from*tree|[L]Payment*Handled|[M]tau*from*tree|[L/M]Start*trip|[L/M]End*trip|[M]tau*from*tree|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]Send*Reminder|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
76209|;1;0,411764705882353;0,132075471698113;0,411764705882353;0,132075471698113;0,786853075027466;30;30;20;17;17;[L/M]Permit*SUBMITTED*by*EMPLOYEE|[L]Permit*APPROVED*by*SUPERVISOR|[L]Permit*FINAL*APPROVED*by*DIRECTOR|[L]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[L]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[L]Request*Payment|[L]Payment*Handled|[M]tau*from*tree|[L]Request*For*Payment*SUBMITTED*by*EMPLOYEE|[M]Declaration*SAVED*by*EMPLOYEE|[L]Request*For*Payment*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Request*Payment|[M]tau*from*tree|[L]Payment*Handled|[M]Permit*FOR*APPROVAL*by*ADMINISTRATION|[L/M]Start*trip|[L/M]End*trip|[M]tau*from*tree|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]Send*Reminder|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
72379,76635,74375,73470,74991,75003,77497,77635,77682,78143,75308,75517,75699,79880,83725,81943,82793,85312,84969,80367,81786,80508|;1;0,411764705882353;0,2;0,411764705882353;0,2;0,075684785842896;21;21;11;17;17;[L/M]Permit*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[M]tau*from*tree|[M]tau*from*tree|[M]Permit*REJECTED*by*MISSING|[M]tau*from*tree|[M]Permit*FOR*APPROVAL*by*ADMINISTRATION|[L/M]Start*trip|[L/M]End*trip|[L]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*FINAL*APPROVED*by*SUPERVISOR|[M]Permit*FOR*APPROVAL*by*SUPERVISOR|[L]Declaration*REJECTED*by*MISSING|[M]Send*Reminder|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
76816,75863,76594|;1;0,352941176470588;0,176470588235294;0,352941176470588;0,176470588235294;0,071291923522949;20;20;9;17;17;[L/M]Permit*SUBMITTED*by*EMPLOYEE|[M]Permit*APPROVED*by*ADMINISTRATION|[M]tau*from*tree|[M]tau*from*tree|[M]tau*from*tree|[M]tau*from*tree|[M]tau*from*tree|[M]tau*from*tree|[L]Permit*APPROVED*by*SUPERVISOR|[M]Permit*FOR*APPROVAL*by*ADMINISTRATION|[L/M]Start*trip|[L/M]End*trip|[M]tau*from*tree|[L]Permit*FINAL*APPROVED*by*DIRECTOR|[M]Send*Reminder|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
73027,74108,75123,75947,73324,74197,76376,77478,75621,75765,75775,77344,77453,75068,72066,72114,72463,83049,85905,82883,79052,81368,79891,82638,80079,82201,80656,83127,83349,83287,83165,83467,78940,78950,83965,79804,79449,86176,81423,79474,86329|;1;0,294117647058823;0,128205128205128;0,294117647058823;0,128205128205128;0,073282957077026;22;22;10;17;17;[L/M]Permit*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[M]Request*For*Payment*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[M]tau*from*tree|[M]tau*from*tree|[M]tau*from*tree|[L]Permit*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Permit*FINAL*APPROVED*by*DIRECTOR|[M]Permit*FOR*APPROVAL*by*ADMINISTRATION|[L/M]Start*trip|[L/M]End*trip|[M]tau*from*tree|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Declaration*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Declaration*FINAL*APPROVED*by*DIRECTOR|[M]tau*from*tree|[L/M]Request*Payment|[L/M]Payment*Handled|
75905|;1;0,176470588235294;0,052631578947369;0,176470588235294;0,052631578947369;0,085617065429688;30;30;16;17;17;[L/M]Permit*SUBMITTED*by*EMPLOYEE|[M]Permit*APPROVED*by*ADMINISTRATION|[L]Permit*APPROVED*by*SUPERVISOR|[M]Request*For*Payment*SAVED*by*EMPLOYEE|[L]Permit*FINAL*APPROVED*by*DIRECTOR|[M]tau*from*tree|[L]Start*trip|[M]tau*from*tree|[L]End*trip|[M]tau*from*tree|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L]Declaration*APPROVED*by*SUPERVISOR|[M]Permit*FOR*APPROVAL*by*ADMINISTRATION|[L]Declaration*FINAL*APPROVED*by*DIRECTOR|[M]Start*trip|[L]Declaration*REJECTED*by*MISSING|[M]End*trip|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]Send*Reminder|[L]Declaration*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Declaration*FINAL*APPROVED*by*DIRECTOR|[M]tau*from*tree|[L/M]Request*Payment|[L/M]Payment*Handled|
