Case_id;Replayed;Model_Fitness_Initial;Alignment_Fitness_Initial;Model_Fitness_Final;Alignment_Fitness_Final;Time;|Alignment| Initial;|Alignment| Final;|Trace|;|Parikh_Trace|;|Model's Move|;Alignment
73010|;1;0,416666666666667;0,135135135135135;0,416666666666667;0,135135135135135;0,061712980270386;21;21;14;12;12;[L]Permit*SUBMITTED*by*EMPLOYEE|[L]Permit*APPROVED*by*SUPERVISOR|[M]Send*Reminder|[L]Permit*FINAL*APPROVED*by*DIRECTOR|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L/M]Start*trip|[L/M]End*trip|[L]Permit*REJECTED*by*MISSING|[L]Permit*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Permit*APPROVED*by*PRE*APPROVER|[M]Declaration*SUBMITTED*by*EMPLOYEE|[L]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]tau*join|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
76318,76908,74064,74287,77490,74984,77746,73341,78164,75088,72826,76075,82119,84319,85917,81351,82678,80275,86386,84881,82395,81987,84651,82330,83280,81413,84676,83784,79642,85343,84025,83428,85015,81311,81437,81822,81681|;1;0,5;0,25;0,5;0,25;0,055697917938233;15;15;9;12;12;[L]Permit*SUBMITTED*by*EMPLOYEE|[L]Permit*APPROVED*by*SUPERVISOR|[M]Send*Reminder|[L]Permit*FINAL*APPROVED*by*DIRECTOR|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L/M]Start*trip|[L/M]End*trip|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*join|[M]tau*from*tree|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
143585|;1;0,333333333333333;0,105263157894737;0,333333333333333;0,105263157894737;0,061996936798096;22;21;13;12;12;[M]Send*Reminder|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L]Declaration*REJECTED*by*SUPERVISOR|[M]Start*trip|[L]Declaration*REJECTED*by*EMPLOYEE|[M]End*trip|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*REJECTED*by*SUPERVISOR|[M]tau*from*tree|[L]Declaration*REJECTED*by*EMPLOYEE|[M]tau*join|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]Declaration*APPROVED*by*BUDGET*OWNER|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|[L]Start*trip|[L]End*trip|
76549,73705,73856,74120,72982,77004,76436,77619,73310,75213,77148,72555,75289,75653,75668,76117,84596,81924,82464,80626,86482,78904,82379,85413,84271,79101,81263,86310,86547,81552,81862,80925,86351,79589,81956|;1;0,583333333333333;0,259259259259259;0,583333333333333;0,259259259259259;0,060121059417725;17;17;12;12;12;[L]Permit*SUBMITTED*by*EMPLOYEE|[L]Permit*APPROVED*by*PRE*APPROVER|[M]Send*Reminder|[L/M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L/M]Start*trip|[L/M]End*trip|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*REJECTED*by*EMPLOYEE|[M]tau*join|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]Declaration*APPROVED*by*ADMINISTRATION|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
143612,143790,144879,144858,144476,145454,146179,145822|;1;0,166666666666667;0,083333333333333;0,166666666666667;0,083333333333333;0,054383993148804;13;13;3;12;12;[M]Send*Reminder|[L]Declaration*SAVED*by*EMPLOYEE|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L/M]Start*trip|[L/M]End*trip|[M]tau*from*tree|[M]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*join|[M]tau*from*tree|[M]tau*from*tree|[M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[M]Request*Payment|[M]Payment*Handled|
76197,77595,77034,85052|;1;0,583333333333333;0,28;0,583333333333333;0,28;0,056205034255982;16;16;11;12;12;[L]Permit*SUBMITTED*by*EMPLOYEE|[M]Send*Reminder|[L/M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L/M]Start*trip|[L/M]End*trip|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*REJECTED*by*EMPLOYEE|[M]tau*join|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
76215|;1;0,5;0,230769230769231;0,5;0,230769230769231;0,058815002441406;16;16;10;12;12;[L]Permit*SUBMITTED*by*EMPLOYEE|[L]Permit*APPROVED*by*SUPERVISOR|[M]Send*Reminder|[L]Permit*FINAL*APPROVED*by*DIRECTOR|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L/M]Start*trip|[L/M]End*trip|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*join|[M]tau*from*tree|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
72381,76637,74377,73473,74994,75005,77500,77637,77684,78145,75310,75519,75701,79882,83727,81945,82795,85314,84971,80369,81788,80510|;1;0,583333333333333;0,28;0,583333333333333;0,28;0,057482957839966;16;16;11;12;12;[L]Permit*SUBMITTED*by*EMPLOYEE|[M]Send*Reminder|[L/M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L/M]Start*trip|[L/M]End*trip|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*FINAL*APPROVED*by*SUPERVISOR|[M]tau*join|[L]Declaration*REJECTED*by*MISSING|[M]tau*from*tree|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]Declaration*APPROVED*by*BUDGET*OWNER|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
76818,75865,76596|;1;0,5;0,25;0,5;0,25;0,055007934570313;15;15;9;12;12;[L]Permit*SUBMITTED*by*EMPLOYEE|[M]Send*Reminder|[L]Permit*APPROVED*by*SUPERVISOR|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L/M]Start*trip|[L/M]End*trip|[L]Permit*FINAL*APPROVED*by*DIRECTOR|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*join|[M]tau*from*tree|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
73029,74110,75125,76652,75949,73327,74199,76378,77480,75623,75767,75777,77346,77455,75070,72070,72116,72465,76086,83051,85907,82885,79054,81370,79893,82640,80081,82203,80658,83129,83351,83289,83167,83469,80206,78942,78952,80382,83967,79806,79452,86178,81425,79476,86331|;1;0,416666666666667;0,172413793103448;0,416666666666667;0,172413793103448;0,057039976119995;17;17;10;12;12;[L]Permit*SUBMITTED*by*EMPLOYEE|[L]Permit*APPROVED*by*SUPERVISOR|[M]Send*Reminder|[L]Permit*FINAL*APPROVED*by*DIRECTOR|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L/M]Start*trip|[L/M]End*trip|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*join|[M]tau*from*tree|[L]Declaration*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Declaration*FINAL*APPROVED*by*DIRECTOR|[M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
75907|;1;0,416666666666667;0,121951219512195;0,416666666666667;0,121951219512195;0,062965869903565;24;23;16;12;12;[L]Permit*SUBMITTED*by*EMPLOYEE|[L]Permit*APPROVED*by*SUPERVISOR|[M]Send*Reminder|[L]Permit*FINAL*APPROVED*by*DIRECTOR|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L/M]Start*trip|[L/M]End*trip|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*APPROVED*by*PRE*APPROVER|[L]Declaration*APPROVED*by*SUPERVISOR|[L]Declaration*FINAL*APPROVED*by*DIRECTOR|[L]Declaration*REJECTED*by*MISSING|[M]tau*from*tree|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*join|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]Declaration*APPROVED*by*ADMINISTRATION|[L]Declaration*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Declaration*FINAL*APPROVED*by*DIRECTOR|[M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
76398,76337|;1;0,5;0,2;0,5;0,2;0,060302972793579;18;18;12;12;12;[L]Permit*SUBMITTED*by*EMPLOYEE|[L]Permit*APPROVED*by*SUPERVISOR|[M]Send*Reminder|[L]Permit*FINAL*APPROVED*by*DIRECTOR|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L/M]Start*trip|[L/M]End*trip|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*REJECTED*by*EMPLOYEE|[M]tau*join|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]Declaration*APPROVED*by*BUDGET*OWNER|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
72535,73695,73248,73758,73718,73845,76836,76159,76414,77382,77892,73869,73806,76938,75799,77397,76714,72971,74305,73971,74650,77577,73288,73298,76863,76624,75817,76254,72648,73160,75832,74506,74351,77138,73998,75135,73219,77806,74755,75145,77230,74243,74559,74569,78012,78035,76760,78045,76465,74865,74605,74765,75215,75231,74269,75257,75267,74896,77710,76773,76775,75277,77728,75443,72127,75465,76509,74440,75501,74422,75603,77300,75633,74974,77310,73527,77328,77364,77411,77511,77465,77521,72184,77656,77666,77763,72194,72734,74810,77849,78078,77979,73143,75111,75175,73401,72084,72260,72313,72331,72359,72431,72475,72485,75643,72717,80640,84739,84309,79989,82531,82615,84941,80550,80548,84951,85525,84770,85371,80004,81914,80226,82017,84780,83392,82717,85546,85381,82566,82507,82035,80017,82579,83717,81360,80610,82727,85650,80109,82929,81531,80249,82658,85187,82668,80029,80265,80059,82762,85938,80284,79555,85219,85998,83459,80800,78491,85276,78501,82312,82706,85606,83000,86395,80091,78326,79407,83112,82415,83041,78538,80689,78762,83585,85834,81190,83556,83767,85864,80879,82361,79076,83481,85042,79685,83957,85426,81055,81582,78380,79778,83977,79796,84246,84256,79088,84166,86140,85436,78391,78403,84201,83440,85032,84236,86229,79156,80975,79816,85458,81276,81465,86407,81010,81286,81020,82267,79466,81640,81655,85078,85088,83646,81694,86341,79114,81712,81722,80915,80957,79579,85695,81122,86364,80408,84545,79486,78872,78631,85705,78436,78188,80726,78642,78600,78776,78722,79352,84497,79362,80306,78346,80454,84424|;1;0,583333333333333;0,304347826086956;0,583333333333333;0,304347826086956;0,058311939239502;15;15;10;12;12;[L]Permit*SUBMITTED*by*EMPLOYEE|[L]Permit*APPROVED*by*PRE*APPROVER|[M]Send*Reminder|[L/M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L/M]Start*trip|[L/M]End*trip|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*join|[M]tau*from*tree|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]Declaration*APPROVED*by*BUDGET*OWNER|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
143502,144269,144633,143885,144860,144437|;1;0,083333333333333;0,025641025641026;0,083333333333333;0,025641025641026;0,061806917190552;20;20;9;12;12;[M]Send*Reminder|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]Start*trip|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]End*trip|[L]Declaration*REJECTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]tau*join|[L]Declaration*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Request*Payment|[M]tau*from*tree|[L]Payment*Handled|[M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L]Start*trip|[M]Request*Payment|[L]End*trip|[M]Payment*Handled|
72341|;1;0,333333333333333;0,095238095238095;0,333333333333333;0,095238095238095;0,067075967788696;23;23;15;12;12;[L]Start*trip|[L]End*trip|[L]Permit*SUBMITTED*by*EMPLOYEE|[L]Permit*REJECTED*by*PRE*APPROVER|[M]Send*Reminder|[L]Permit*REJECTED*by*EMPLOYEE|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L]Permit*SUBMITTED*by*EMPLOYEE|[M]Start*trip|[L]Permit*APPROVED*by*PRE*APPROVER|[M]End*trip|[L]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*REJECTED*by*EMPLOYEE|[M]tau*join|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*from*tree|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]tau*from*tree|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
143546,143558,144996|;1;0,083333333333333;0,023255813953489;0,083333333333333;0,023255813953489;0,064863920211792;22;22;11;12;12;[M]Send*Reminder|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]Start*trip|[L]Declaration*REJECTED*by*SUPERVISOR|[M]End*trip|[L]Declaration*REJECTED*by*EMPLOYEE|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*APPROVED*by*PRE*APPROVER|[M]tau*join|[L]Declaration*FINAL*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Request*Payment|[M]Declaration*APPROVED*by*BUDGET*OWNER|[L]Payment*Handled|[M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L]Start*trip|[M]Request*Payment|[L]End*trip|[M]Payment*Handled|
73051,77816,82632,83224,81182,80859|;1;0,5;0,272727272727273;0,5;0,272727272727273;0,055505990982056;15;14;8;12;12;[L]Start*trip|[M]Send*Reminder|[L]Permit*SUBMITTED*by*EMPLOYEE|[L/M]Permit*FINAL*APPROVED*by*SUPERVISOR|[M]Start*trip|[L/M]End*trip|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[M]tau*join|[M]tau*from*tree|[M]Declaration*APPROVED*by*BUDGET*OWNER|[L/M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
74038|;1;0,416666666666667;0,116279069767442;0,416666666666667;0,116279069767442;0,063525199890137;24;24;17;12;12;[L]Permit*SUBMITTED*by*EMPLOYEE|[L]Permit*APPROVED*by*SUPERVISOR|[M]Send*Reminder|[L]Permit*FINAL*APPROVED*by*DIRECTOR|[M]Permit*FINAL*APPROVED*by*SUPERVISOR|[L/M]Start*trip|[L/M]End*trip|[L]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*APPROVED*by*SUPERVISOR|[L]Declaration*FINAL*APPROVED*by*DIRECTOR|[L]Declaration*REJECTED*by*MISSING|[M]tau*from*tree|[L/M]Declaration*SUBMITTED*by*EMPLOYEE|[L]Declaration*APPROVED*by*SUPERVISOR|[L]Declaration*REJECTED*by*EMPLOYEE|[M]tau*join|[L]Declaration*SUBMITTED*by*EMPLOYEE|[M]Declaration*APPROVED*by*ADMINISTRATION|[L]Declaration*APPROVED*by*SUPERVISOR|[M]tau*from*tree|[L]Declaration*FINAL*APPROVED*by*DIRECTOR|[M]Declaration*FINAL*APPROVED*by*SUPERVISOR|[L/M]Request*Payment|[L/M]Payment*Handled|
