Case_id;Replayed;Model_Fitness_Initial;Alignment_Fitness_Initial;Model_Fitness_Final;Alignment_Fitness_Final;Time;|Alignment| Initial;|Alignment| Final;|Trace|;|Parikh_Trace|;|Model's Move|;Alignment
530458987|;1;0,488888888888889;0,255813953488372;0,488888888888889;0,255813953488372;0,072474956512451;54;54;31;59;45;[M]tau*split|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Completed|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L]Completed|[M]tau*from*tree|[L/M]Completed|
530772502,732282433|;1;0,473684210526316;0,230769230769231;0,473684210526316;0,230769230769231;0,034552097320557;24;24;14;19;19;[M]tau*split|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L]Completed|[M]tau*from*tree|[L/M]Completed|
530838254|;1;0,457627118644068;0,219512195121951;0,457627118644068;0,219512195121951;0,121000051498413;75;75;43;83;59;[M]tau*split|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L]Queued|[M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L]Completed|[M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Accepted|[M]tau*from*tree|[L]Completed|[M]tau*from*tree|[L/M]Completed|
532109338|;1;0,482758620689655;0,241379310344828;0,482758620689655;0,241379310344828;0,050763130187988;36;36;21;41;29;[M]tau*split|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L]Completed|[M]tau*from*tree|[L/M]Completed|
536444735,726625502,729564393,733413965,734805950|;1;0,476190476190476;0,25;0,476190476190476;0,25;0,036278009414673;25;25;14;21;21;[M]tau*split|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L]Completed|[M]tau*from*tree|[L/M]Completed|
536481337|;1;0,482758620689655;0,25;0,482758620689655;0,25;0,046035051345825;35;35;20;29;29;[M]tau*split|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L]Completed|[M]tau*from*tree|[L/M]Completed|
537219938|;1;0,478260869565217;0,215686274509804;0,478260869565217;0,215686274509804;0,041498184204102;31;31;19;37;23;[M]tau*split|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L]Completed|[M]tau*from*tree|[L/M]Completed|
540390551|;1;0,473684210526316;0,230769230769231;0,473684210526316;0,230769230769231;0,034888982772827;24;24;14;19;19;[M]tau*split|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L]Completed|[M]tau*from*tree|[L/M]Completed|
541468268,682281772,687638428,698843072,720132322,729424771,730662807,733325188,733556791,734678001,735267733,736319032,736525391,736541381,736669131,736709298,738388361,738817691|;1;0,470588235294118;0,235294117647059;0,470588235294118;0,235294117647059;0,032252073287964;21;21;12;17;17;[M]tau*split|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L]Completed|[M]tau*from*tree|[L/M]Completed|
543317665|;1;0,448275862068966;0,2;0,448275862068966;0,2;0,05264687538147;39;39;23;45;29;[M]tau*split|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L]Queued|[M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Accepted|[M]tau*from*tree|[L]Completed|[M]tau*from*tree|[L/M]Completed|
543979253,686885675,699262145,706844801,707196413,720139895,722591617,726528943,729371940,730522301,730533489,731102081,731802464,732115634,732899879,732960195,733242301,733350311,733527715,734680961,734750143,734775455,734847634,734994398,735006290,735069481,735101563,735128441,735162430,735177737,735181741,735182303,735203157,735266029,735315389,735315426,736290060,736396055,736403381,736403778,736460590,736478998,736491238,736500677,736517053,736517752,736561851,736598916,736599009,736640460,736641065,736669150,736673532,736676599,736696073,736700820,736707954,736707986,736726624,736726674,737321059,737322740,737327349,737329733,737338397,737346265,737350653,737354015,737362805,737363255,737369081,737369943,737379081,737383931,737385691,737390851,737392781,737393322,737398038,737421721,737460186,737460767,737464026,737464711,738146155,738146201,738146219,738146249,738146321,738146352,738146430,738146539,738146571,738146601,738146911,738147262,738154971,738155391,738155863,738156937,738162118,738162461,738162969,738163074,738165279,738183625,738189060,738194051,738220592,738222760,738231351,738233372,738244755,738260464,738270463,738273309,738273514,738281901,738289120,738321806,738331831,738345086,738352959,738354877,738372919,738384002,738387528,738387796,738388032,738397843,738410373,738415716,738448836,738448875,738468025,738473477,738475201,738475287,738475333,738482543,738495814,738496653,738501549,738517465,738517834,738519974,738520011,738521380,738530767,738532339,738537252,738554264,738554303,738570563,738649250,738651085,738651324,738651383,738662281,738662979,738667704,738680901,738681010,738686485,738690961,738694284,738698915,738699512,738710898,738723146,738723584,738725061,738725092,738725241,738731009,738731061,738762640,738764410,738764771,738768747,738794823,738795985,738796063,738801152,738801466,738801502,738801530,738805035,738809521,738816977,738819511,738845143,738894021,738894279,738894462,738894540,738894680,739183187,739183648,739188427,739196353,739196774,739197517,739197672,739200231,739203256,739208015,739227089,739248008,739274179,739292191,739294508,739303270,739323166,739323701,739323763,739323815,739333570,739336265,739337880,739345164,739345796,739349221,739357879,739359233,739384172,739384308,739399352,739400069,739400627,739400698,739419216,739441216,739452351,739458918,739476198,739479240,739510071,739510108,739512971,739513518,739522187,739525350,739540932,739541864,739548891,739569771,739587396,739594564,739627716,739634008,739642918,739643571,739646584,739688521,739695491,739715341,739715631,739716264,739718009,739727821,739728136,739733074,739750135,739782542,739791800,739800101,739809072,739809156,739814493,739821679,739823295,739824377,739824427,739843472,739846111,740285665,740293761,740300138,740302057,740307293,740307634,740308447,740316771,740344932,740348202,740364387,740371820,740393498,740394347,740409271,740423292,740423830,740449572,740449730,740449736,740453064,740453732,740460458,740460471,740461032,740489949,740489995,740490061,740490182,740490360,740532920,740533531,740533550,740536916,740542105,740542342,740570581,740570608,740570748,740570835,740570874,740572315,740607871,740610296,740622990,740628896,740630613,740632381,740632403,740634961,740641837,740662139,740684551,740703682,740723068,740723138,740723616,740726055,740741761,740746345,740766742,740773742,740781343,740781471,740792459,740803513,740820201,740824718,740827080,740829567,740835239,740841599,740858155,740858571,740861371,740862061|;1;0,4;0,125;0,4;0,125;0,021142959594727;9;9;6;5;5;[L]Accepted|[M]tau*split|[L/M]Accepted|[L]Queued|[L]Accepted|[M]tau*from*tree|[L]Completed|[M]tau*from*tree|[L/M]Completed|
544969832,604144478|;1;0,428571428571429;0,2;0,428571428571429;0,2;0,035317897796631;27;27;15;21;21;[M]tau*split|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L]Queued|[M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Accepted|[M]tau*from*tree|[L]Completed|[M]tau*from*tree|[L/M]Completed|
544976636,620858291,730561693,732124409,733135051,733420258,734744358,736413598,736709433,738146751,738235971,738314450,738499184,738722955,739616092,739661200,740348417,740470730|;1;0,473684210526316;0,230769230769231;0,473684210526316;0,230769230769231;0,033198118209839;24;24;14;19;19;[M]tau*split|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L]Completed|[M]tau*from*tree|[L/M]Completed|
550213097|;1;0,428571428571429;0,189873417721519;0,428571428571429;0,189873417721519;0,058271884918213;47;47;27;53;35;[M]tau*split|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L]Queued|[M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L]Queued|[M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Accepted|[M]tau*from*tree|[L]Completed|[M]tau*from*tree|[L/M]Completed|
557297151|;1;0,444444444444444;0,206896551724138;0,444444444444444;0,206896551724138;0,045752048492432;35;35;20;39;27;[M]tau*split|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L]Queued|[M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Accepted|[M]tau*from*tree|[L]Completed|[M]tau*from*tree|[L/M]Completed|
559795575|;1;0,454545454545455;0,205479452054795;0,454545454545455;0,205479452054795;0,058840036392212;44;44;26;51;33;[M]tau*split|[L]Queued|[M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[L]Queued|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[M]tau*from*tree|[L/M]Accepted|[L]Accepted|[M]tau*from*tree|[L]Completed|[M]tau*from*tree|[L/M]Completed|
