Result of replaying M3.tpn on Process 1 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
53,"instance_303",1,Yes,"112.00","89.00","112.00","0.85","112.00","1,161.00","940.00","0.85","105.00","0.89","980.00","0.89",[M-REAL]A|[L]AG|[L/M]C|[M-INVI]t2t31|[L]AF|[L/M]AF|[L/M]AH|[L/M]AQ|[L/M]AN|[L/M]AJ|[L/M]AS|[M-REAL]AM|[L]BB|[L/M]AO|[L/M]AP|[L/M]AL|[L/M]AN|[L/M]AR|[L/M]AK|[L/M]AO|[L/M]AP|[L/M]AN|[L/M]AO|[M-INVI]t40t34|[L/M]AI|[L/M]AG|[L/M]BC|[L/M]BJ|[L/M]BK|[L/M]BD|[L/M]AF|[M-REAL]AU|[L]BN|[L/M]AW|[L/M]BA|[L/M]BB|[L/M]AZ|[L/M]AX|[L/M]AV|[L/M]AG|[L/M]BC|[L/M]BL|[L/M]BN|[L/M]BO|[L/M]BM|[L/M]BD|[M-REAL]AF|[L]A|[L/M]AU|[L/M]BA|[L/M]AW|[L/M]BB|[L/M]AY|[L/M]AX|[L/M]AV|[M-REAL]AG|[L/M]BC|[L/M]BE|[L/M]BI|[L/M]BF|[L/M]BD|[L/M]AF|[L/M]AU|[L/M]BA|[M-REAL]BB|[L]AY|[L/M]AW|[L]AM|[L/M]AY|[L/M]AX|[L/M]AV|[L/M]AG|[L/M]BC|[L/M]BL|[M-REAL]BN|[L/M]BO|[L]AU|[L/M]BM|[L/M]BD|[L/M]AF|[L/M]AU|[L/M]BA|[L/M]AW|[L/M]BB|[L/M]AY|[L/M]AX|[L/M]AV|[L/M]AG|[L/M]BC|[L/M]BE|[L/M]BI|[L/M]BF|[L/M]BD|[L/M]AF|[L/M]AU|[L/M]BA|[L/M]AW|[M-REAL]AY|[L/M]BB|[L/M]AX|[L/M]AV|[L/M]AG|[M-INVI]t32t3|[L/M]D|[L/M]B
54,"instance_18",1,Yes,"80.00","88.00","80.00","0.86","80.00","624.00","800.00","0.86","102.00","0.90","840.00","0.90",[L/M]A|[L/M]C|[M-INVI]t2t67|[L/M]BP|[L/M]BR|[M-INVI]t69t75|[L/M]BX|[L/M]BZ|[L/M]BY|[L]CM|[L/M]CB|[L/M]BX|[L/M]CA|[L/M]BY|[M-REAL]CB|[L]BQ|[L/M]BX|[L/M]CA|[L/M]BY|[M-INVI]t76t70|[L/M]BS|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CR|[M-REAL]CS|[M-REAL]CT|[L/M]CM|[L/M]CH|[L/M]CO|[L/M]CR|[L/M]CQ|[L/M]CP|[L/M]CJ|[L/M]CS|[M-INVI]t96t84|[L/M]CI|[L/M]CN|[L/M]CG|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[M-INVI]t69t80|[L/M]CC|[L/M]CD|[L/M]CE|[L/M]CC|[L/M]CD|[M-INVI]t81t70|[L/M]BS|[M-REAL]BQ|[L]CB|[L/M]CU|[L/M]CW|[L/M]CX|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CR|[M-REAL]CM|[L/M]CH|[L/M]CS|[M-REAL]CT|[M-REAL]CR|[L/M]CS|[L/M]CP|[L/M]CQ|[L]CI|[L/M]CT|[L/M]CO|[M-REAL]CR|[L/M]CN|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CJ|[M-REAL]CS|[M-REAL]CI|[M-INVI]t96t84|[L/M]CG|[L/M]BQ|[M-INVI]t68t3|[L/M]D|[L/M]B
55,"instance_436",1,Yes,"98.00","87.00","98.00","0.86","98.00","1,291.00","840.00","0.86","101.00","0.89","880.00","0.89",[L/M]A|[L/M]C|[M-INVI]t2t67|[L/M]BP|[L/M]CF|[L/M]CH|[L/M]CJ|[L/M]CM|[L/M]CR|[M-REAL]CS|[L/M]CQ|[M-REAL]CI|[M-INVI]t96t84|[L]D|[L/M]CP|[L/M]CO|[L]CO|[L/M]CN|[L/M]CG|[L/M]BQ|[L/M]CU|[L/M]CY|[L/M]DB|[L/M]DA|[L/M]CZ|[L/M]CV|[M-REAL]BP|[L]BX|[L/M]BR|[M-INVI]t69t75|[L/M]BX|[L/M]BZ|[L/M]BY|[M-INVI]t76t70|[L/M]BS|[L/M]BQ|[L/M]CU|[L/M]CY|[L]CI|[L/M]DB|[M-REAL]DA|[L/M]CZ|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CM|[L/M]CH|[L/M]CR|[L/M]CP|[L/M]CJ|[L/M]CS|[L]DA|[L/M]CQ|[M-REAL]CO|[L/M]CI|[L/M]CT|[L/M]CN|[L/M]CR|[L/M]CS|[M-INVI]t96t84|[L/M]CG|[L/M]BQ|[L/M]CU|[L/M]CY|[L/M]DB|[L/M]DA|[L/M]CZ|[L/M]CV|[L/M]BP|[L/M]BR|[M-INVI]t69t75|[L/M]BX|[L/M]CA|[L/M]BY|[L/M]CB|[M-REAL]BX|[L/M]CA|[L]BP|[L/M]BY|[M-INVI]t76t70|[L/M]BS|[L/M]BQ|[L/M]CU|[L/M]CY|[L/M]DB|[L/M]DA|[L/M]CZ|[L/M]CV|[L/M]BP|[L/M]BR|[M-INVI]t69t75|[L/M]BX|[L/M]CA|[L/M]BY|[M-INVI]t76t70|[L/M]BS|[L/M]BQ|[M-INVI]t68t3|[M-REAL]D|[L]CS|[L/M]B
56,"instance_275",1,Yes,"54.00","91.00","54.00","0.91","54.00","638.00","840.00","0.91","100.00","0.94","880.00","0.94",[L/M]A|[L/M]C|[M-INVI]t2t67|[L/M]BP|[L/M]CF|[L/M]CM|[L/M]CH|[L/M]CR|[L/M]CK|[L/M]CS|[L/M]CO|[L/M]CI|[L/M]CQ|[L/M]CP|[L/M]CN|[L/M]CT|[L/M]CR|[L/M]CS|[M-INVI]t96t84|[L/M]CG|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[M-REAL]DC|[L]BQ|[L/M]DD|[M-REAL]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[M-REAL]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CM|[L/M]CO|[L/M]CQ|[L/M]CH|[L/M]CR|[L/M]CP|[L/M]CK|[L/M]CS|[M-INVI]t96t84|[L/M]CI|[L/M]CN|[L/M]CG|[M-REAL]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[M-INVI]t69t75|[L/M]BX|[L/M]BZ|[L/M]BY|[M-REAL]CB|[L]BS|[L/M]BX|[L/M]CA|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]BZ|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]CA|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]BZ|[L/M]BY|[M-INVI]t76t70|[M-REAL]BS|[L]CB|[L/M]BQ|[M-INVI]t68t3|[L/M]D|[L/M]B
57,"instance_380",1,Yes,"82.00","87.00","82.00","0.87","82.00","1,017.00","820.00","0.87","100.00","0.90","860.00","0.90",[L/M]A|[L/M]C|[M-INVI]t2t67|[L/M]BP|[L/M]BR|[M-INVI]t69t75|[L/M]BX|[L/M]BZ|[L/M]BY|[M-INVI]t76t70|[L/M]BS|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[M-REAL]DC|[L]CI|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[L/M]BT|[L/M]BV|[L/M]BW|[L]CT|[L/M]BU|[L/M]BS|[L/M]BQ|[L/M]CU|[L/M]CY|[L/M]DB|[L/M]DA|[L/M]CZ|[L/M]CV|[L/M]BP|[L/M]CF|[M-REAL]CR|[L/M]CH|[L/M]CM|[L/M]CK|[L/M]CS|[L/M]CI|[M-REAL]CT|[L/M]CR|[M-REAL]CS|[M-INVI]t96t84|[L/M]CO|[L/M]CQ|[L/M]CP|[L/M]CN|[L/M]CG|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[L/M]DD|[L]BQ|[L/M]DE|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L]CN|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CR|[L/M]CM|[L/M]CH|[L/M]CP|[L/M]CS|[M-REAL]CT|[L/M]CQ|[L/M]CJ|[M-REAL]CI|[L/M]CO|[M-REAL]CN|[L]DC|[L/M]CR|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[M-INVI]t96t84|[L/M]CG|[M-REAL]BQ|[M-INVI]t68t3|[L/M]D|[L/M]B
58,"instance_374",1,Yes,"42.00","94.00","42.00","0.94","42.00","159.00","870.00","0.94","100.00","0.95","910.00","0.95",[L/M]A|[L/M]C|[M-INVI]t2t67|[L/M]BP|[L/M]BR|[L/M]BT|[L/M]BW|[L/M]BV|[L]CU|[L/M]BU|[L/M]BS|[L/M]BQ|[L/M]CU|[L/M]CY|[L/M]DA|[L/M]DB|[L/M]CZ|[L/M]CV|[L/M]BP|[L/M]BR|[M-INVI]t69t75|[L/M]BX|[L/M]CA|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]BZ|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]BZ|[L]CH|[L/M]BY|[L/M]CB|[L/M]BX|[L/M]BZ|[L/M]BY|[M-INVI]t76t70|[L/M]BS|[L/M]BQ|[M-REAL]CU|[L]CV|[L/M]CW|[L/M]CX|[L/M]CV|[L/M]BP|[L/M]CF|[M-REAL]CH|[L/M]CR|[L/M]CM|[L/M]CQ|[L/M]CJ|[L/M]CP|[L/M]CS|[L/M]CO|[M-INVI]t96t84|[L/M]CI|[L/M]CN|[L/M]CG|[L/M]BQ|[L/M]CU|[L/M]CW|[L/M]CX|[L/M]CV|[L/M]BP|[L/M]BR|[M-INVI]t69t75|[L/M]BX|[L/M]CA|[L/M]BY|[M-INVI]t76t70|[L/M]BS|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[M-REAL]CV|[L/M]BP|[L/M]CF|[L/M]CH|[L/M]CM|[L/M]CO|[L/M]CJ|[L/M]CR|[L/M]CP|[L/M]CI|[L/M]CQ|[L/M]CS|[L/M]CT|[L/M]CN|[L/M]CR|[L/M]CS|[M-INVI]t96t84|[L/M]CG|[L/M]BQ|[M-INVI]t68t3|[L/M]D|[L/M]B
59,"instance_190",1,Yes,"68.00","87.00","68.00","0.89","68.00","1,087.00","860.00","0.89","98.00","0.92","900.00","0.92",[L/M]A|[L/M]C|[M-INVI]t2t31|[L/M]AF|[L/M]AH|[L/M]AN|[L/M]AQ|[L/M]AO|[L/M]AJ|[L/M]AS|[L/M]AM|[L/M]AL|[L/M]AK|[L/M]AR|[L/M]AP|[L/M]AN|[L/M]AO|[L/M]AP|[L/M]AN|[L/M]AO|[L/M]AP|[L/M]AN|[L]AM|[L/M]AO|[L/M]AP|[M-REAL]AN|[L]AR|[L/M]AO|[M-INVI]t40t34|[L/M]AI|[L/M]AG|[L/M]BC|[L/M]BL|[L/M]BN|[M-REAL]BO|[L]AL|[L/M]BM|[L/M]BD|[L/M]AF|[L/M]AH|[L/M]AQ|[L/M]AN|[L/M]AS|[L/M]AJ|[L/M]AO|[L/M]AM|[L/M]AP|[M-REAL]AL|[L/M]AR|[L]BO|[L/M]AN|[L/M]AK|[L/M]AO|[M-INVI]t40t34|[L/M]AI|[L/M]AG|[L/M]BC|[L/M]BJ|[L/M]BK|[L/M]BD|[L/M]AF|[L/M]AH|[L/M]AQ|[L/M]AJ|[L/M]AN|[L/M]AS|[L/M]AL|[L/M]AO|[M-REAL]AP|[L/M]AN|[M-REAL]AO|[M-REAL]AR|[M-REAL]AM|[L/M]AP|[L/M]AK|[L/M]AN|[L/M]AO|[M-INVI]t40t34|[L/M]AI|[L/M]AG|[L/M]BC|[L/M]BL|[L/M]BO|[L/M]BN|[L/M]BM|[L/M]BD|[L/M]AF|[L/M]AU|[L/M]BA|[L/M]AW|[L/M]BB|[L/M]AY|[L/M]AX|[L/M]AV|[L/M]AG|[M-INVI]t32t3|[L/M]D|[L/M]B
60,"instance_262",1,Yes,"176.00","69.00","176.00","0.70","176.00","3,283.00","660.00","0.70","98.00","0.75","700.00","0.75",[L/M]A|[M-REAL]C|[M-INVI]t2t67|[L]CC|[L/M]BP|[L/M]BR|[M-INVI]t69t75|[L/M]BX|[L/M]CA|[L]BS|[L/M]BY|[M-INVI]t76t70|[L/M]BS|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CH|[L/M]CM|[L/M]CK|[L/M]CO|[L]BQ|[L/M]CR|[L/M]CS|[L/M]CI|[L/M]CP|[L/M]CQ|[M-REAL]CN|[M-INVI]t96t84|[L]DE|[L/M]CG|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[L/M]DD|[M-REAL]DE|[M-REAL]DC|[L/M]DD|[M-REAL]DE|[L/M]DC|[M-REAL]DD|[L/M]DE|[M-REAL]DC|[M-REAL]DD|[L/M]DE|[M-REAL]DC|[L]BQ|[L/M]DD|[M-REAL]DE|[L]BP|[L]CN|[L/M]DC|[M-REAL]DD|[M-INVI]t107t99|[L]BR|[L/M]CV|[L/M]BP|[M-REAL]BR|[L]DD|[L/M]BT|[L/M]BW|[L/M]BV|[L/M]BU|[M-REAL]BS|[M-REAL]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[M-REAL]DD|[M-REAL]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L/M]CV|[M-REAL]BP|[L/M]BR|[M-INVI]t69t80|[M-REAL]CC|[L]C|[L/M]CD|[M-INVI]t81t70|[L/M]BS|[M-REAL]BQ|[M-INVI]t68t3|[L/M]D|[L/M]B
61,"instance_328",1,Yes,"84.00","85.00","84.00","0.88","84.00","2,792.00","850.00","0.88","97.00","0.91","890.00","0.91",[L/M]A|[L/M]C|[M-INVI]t2t67|[L/M]BP|[L/M]BR|[L/M]BT|[L/M]BV|[L/M]BW|[L/M]BU|[L/M]BS|[L/M]BQ|[L/M]CU|[L/M]CY|[L/M]DB|[L/M]DA|[L/M]CZ|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CR|[L/M]CH|[L/M]CK|[L/M]CM|[L/M]CS|[L/M]CP|[L/M]CQ|[L]BW|[L/M]CI|[M-INVI]t96t84|[L/M]CO|[L]BW|[L/M]CN|[L/M]CG|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CM|[L/M]CR|[L/M]CH|[L/M]CQ|[L/M]CP|[M-REAL]CO|[L]CV|[L/M]CK|[L/M]CS|[L/M]CI|[L/M]CN|[L/M]CT|[L/M]CR|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[M-INVI]t96t84|[L/M]CG|[L/M]BQ|[L/M]CU|[M-REAL]CW|[L/M]CX|[M-REAL]CV|[L]CO|[L/M]BP|[L/M]BR|[L/M]BT|[M-REAL]BW|[L/M]BV|[L/M]BU|[L/M]BS|[L/M]BQ|[L/M]CU|[L/M]CY|[L]B|[L/M]DB|[L/M]DA|[L/M]CZ|[L/M]CV|[L/M]BP|[L/M]BR|[L/M]BT|[L/M]BV|[M-REAL]BW|[L/M]BU|[L/M]BS|[L/M]BQ|[M-INVI]t68t3|[L/M]D|[M-REAL]B|[L]CW
62,"instance_460",1,Yes,"56.00","89.00","56.00","0.92","56.00","574.00","900.00","0.92","97.00","0.94","940.00","0.94",[L/M]A|[L/M]C|[M-INVI]t2t31|[L/M]AF|[L/M]AU|[L/M]BA|[L/M]AW|[L/M]BB|[L]AM|[L/M]AY|[L/M]AX|[L/M]AV|[L/M]AG|[L/M]BC|[L/M]BL|[L/M]BN|[L/M]BO|[L/M]BM|[L/M]BD|[M-REAL]AF|[L/M]AH|[L/M]AN|[L/M]AQ|[L/M]AO|[L/M]AT|[L/M]AJ|[M-REAL]AM|[M-INVI]t40t34|[L/M]AR|[L/M]AL|[L/M]AK|[L/M]AI|[L/M]AG|[L/M]BC|[L/M]BL|[L/M]BO|[L/M]BN|[L/M]BM|[L/M]BD|[L/M]AF|[L/M]AU|[L/M]BA|[L/M]AW|[L/M]BB|[L/M]AZ|[L/M]AX|[L/M]AV|[L/M]AG|[L/M]BC|[L/M]BJ|[L/M]BK|[L/M]BD|[L/M]AF|[L]BL|[L/M]AU|[L/M]AW|[L/M]BA|[L/M]BB|[L/M]AY|[L/M]AX|[L/M]AV|[L/M]AG|[L/M]BC|[M-REAL]BL|[L/M]BN|[L/M]BO|[L/M]BM|[L/M]BD|[L/M]AF|[L/M]AU|[L/M]AW|[L/M]BA|[L/M]AY|[L/M]BB|[L]BB|[L/M]AX|[L/M]AV|[L/M]AG|[L/M]BC|[L/M]BL|[L/M]BO|[L/M]BN|[L/M]BM|[L/M]BD|[L/M]AF|[L/M]AU|[L/M]BA|[M-REAL]BB|[L/M]AW|[L/M]AY|[L]AF|[L/M]AX|[L/M]AV|[L/M]AG|[M-INVI]t32t3|[L/M]D|[L/M]B
63,"instance_82",1,Yes,"28.00","92.00","28.00","0.96","28.00","43.00","820.00","0.96","96.00","0.97","860.00","0.97",[L/M]A|[L/M]C|[M-INVI]t2t67|[M-REAL]BP|[L]BR|[L/M]CF|[L/M]CR|[L/M]CM|[L/M]CO|[L/M]CH|[L/M]CS|[L/M]CQ|[L/M]CJ|[L/M]CP|[L/M]CI|[L/M]CT|[L/M]CR|[L/M]CN|[L/M]CS|[M-INVI]t96t84|[L/M]CG|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[L/M]BT|[L/M]BW|[L/M]BV|[L/M]BU|[L/M]BS|[L/M]BQ|[L/M]CU|[L/M]CW|[L/M]CX|[L/M]CV|[L/M]BP|[M-REAL]BR|[M-INVI]t69t80|[L]BP|[L/M]CC|[L/M]CD|[M-INVI]t81t70|[L/M]BS|[L/M]BQ|[L/M]CU|[L/M]CY|[L/M]DB|[L/M]DA|[L/M]CZ|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CH|[L/M]CM|[L/M]CR|[L/M]CJ|[L/M]CS|[L/M]CI|[L/M]CO|[L/M]CT|[L/M]CP|[L/M]CQ|[L/M]CN|[L/M]CR|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[M-INVI]t96t84|[L/M]CG|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[M-INVI]t69t80|[L/M]CC|[L/M]CD|[L/M]CE|[L/M]CC|[L/M]CD|[M-INVI]t81t70|[L/M]BS|[L/M]BQ|[M-INVI]t68t3|[L/M]D|[L/M]B
64,"instance_393",1,Yes,"64.00","83.00","64.00","0.86","64.00","182.00","750.00","0.86","96.00","0.92","790.00","0.92",[L/M]A|[L/M]C|[M-INVI]t2t67|[L]DD|[L/M]BP|[L/M]BR|[M-INVI]t69t80|[L/M]CC|[L/M]CD|[M-INVI]t81t70|[L/M]BS|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[M-REAL]DC|[M-REAL]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-REAL]DE|[L]BX|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[M-REAL]DC|[M-REAL]DD|[L/M]DE|[M-REAL]DC|[L/M]DD|[L/M]DE|[L/M]DC|[M-REAL]DD|[M-REAL]DE|[L/M]DC|[M-REAL]DD|[M-REAL]DE|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[L/M]BT|[L/M]BV|[L/M]BW|[L/M]BU|[L/M]BS|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[M-INVI]t69t75|[M-REAL]BX|[L/M]BZ|[L/M]BY|[M-INVI]t76t70|[L/M]BS|[L/M]BQ|[M-INVI]t68t3|[L/M]D|[L/M]B
65,"instance_473",1,Yes,"70.00","86.00","70.00","0.90","70.00","588.00","790.00","0.90","96.00","0.92","830.00","0.92",[L/M]A|[L/M]C|[M-INVI]t2t67|[L/M]BP|[L/M]BR|[L/M]BT|[L/M]BW|[M-REAL]BV|[M-REAL]BU|[L/M]BS|[L]BU|[L]BV|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[M-REAL]DD|[L]CD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CH|[L/M]CR|[L/M]CM|[L/M]CP|[L/M]CQ|[L/M]CJ|[L/M]CS|[M-INVI]t96t84|[L/M]CO|[L/M]CI|[L/M]CN|[L/M]CG|[L]CG|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[M-INVI]t69t80|[L/M]CC|[M-REAL]CD|[M-INVI]t81t70|[L]DD|[L/M]BS|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CM|[L/M]CH|[L/M]CR|[L/M]CO|[L/M]CQ|[L/M]CP|[L/M]CK|[L/M]CS|[M-INVI]t96t84|[L/M]CI|[L/M]CN|[M-REAL]CG|[L/M]BQ|[M-INVI]t68t3|[L/M]D|[L/M]B
66,"instance_276",1,Yes,"0.00","94.00","0.00","1.00","0.00","23.00","770.00","1.00","94.00","1.00","810.00","1.00",[L/M]A|[L/M]C|[M-INVI]t2t67|[L/M]BP|[L/M]BR|[M-INVI]t69t80|[L/M]CC|[L/M]CD|[M-INVI]t81t70|[L/M]BS|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CM|[L/M]CQ|[L/M]CH|[L/M]CO|[L/M]CP|[L/M]CR|[L/M]CK|[L/M]CI|[L/M]CS|[L/M]CT|[L/M]CN|[L/M]CR|[L/M]CS|[L/M]CT|[L/M]CR|[L/M]CS|[M-INVI]t96t84|[L/M]CG|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[L/M]BT|[L/M]BW|[L/M]BV|[L/M]BU|[L/M]BS|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[M-INVI]t69t75|[L/M]BX|[L/M]CA|[L/M]BY|[M-INVI]t76t70|[L/M]BS|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[M-INVI]t69t75|[L/M]BX|[L/M]BZ|[L/M]BY|[M-INVI]t76t70|[L/M]BS|[L/M]BQ|[M-INVI]t68t3|[L/M]D|[L/M]B
67,"instance_45",1,Yes,"84.00","81.00","84.00","0.87","84.00","2,537.00","770.00","0.87","93.00","0.90","810.00","0.90",[L/M]A|[L/M]C|[M-INVI]t2t67|[L/M]BP|[L/M]CF|[L/M]CR|[L/M]CM|[L/M]CH|[L/M]CO|[L/M]CQ|[L/M]CS|[M-INVI]t96t84|[L/M]CJ|[L/M]CP|[L/M]CI|[L/M]CN|[L]BV|[L/M]CG|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L/M]CV|[L/M]BP|[L/M]BR|[M-INVI]t69t80|[L/M]CC|[L/M]CD|[L/M]CE|[L/M]CC|[L/M]CD|[M-INVI]t81t70|[L/M]BS|[L/M]BQ|[L/M]CU|[L/M]CY|[L/M]DB|[L/M]DA|[L/M]CZ|[L/M]CV|[L]B|[L/M]BP|[L/M]BR|[M-REAL]BT|[M-REAL]BV|[L]CJ|[L/M]BW|[L/M]BU|[L/M]BS|[L/M]BQ|[L/M]CU|[M-INVI]t98t106|[L/M]DC|[L/M]DD|[M-INVI]t107t99|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CM|[L/M]CQ|[L/M]CH|[M-REAL]CJ|[L/M]CP|[L/M]CR|[L/M]CS|[L]BT|[L/M]CO|[L/M]CI|[M-REAL]CN|[M-INVI]t96t84|[L]DA|[L/M]CG|[L/M]BQ|[L/M]CU|[L/M]CY|[L/M]DB|[M-REAL]DA|[L]CN|[L/M]CZ|[L/M]CV|[L/M]BP|[L/M]BR|[L/M]BT|[L/M]BW|[L/M]BV|[L/M]BU|[L/M]BS|[L/M]BQ|[M-INVI]t68t3|[L/M]D|[M-REAL]B
