Result of replaying prEm6.tpn on Process 15

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
229,"instance_342",1,Yes,"28,00","106,00","28,00","0,96","28,00","117,00","1.080,00","0,96","110,00","0,98","1.400,00","0,98",[L]A+complete|[M-REAL]B+complete|[L/M]C+complete|[L/M]AL+complete|[L/M]AN+complete|[L/M]BI+complete|[L/M]BX+complete|[L/M]AZ+complete|[L/M]BK+complete|[L/M]CD+complete|[L/M]BC+complete|[L/M]BB+complete|[L/M]CG+complete|[L/M]BV+complete|[L/M]BM+complete|[L/M]BA+complete|[L/M]CF+complete|[L/M]BQ+complete|[L/M]BW+complete|[L/M]BP+complete|[L/M]BO+complete|[L/M]BU+complete|[L/M]BT+complete|[L/M]BS+complete|[L/M]CE+complete|[L/M]BD+complete|[L/M]BR+complete|[L/M]BY+complete|[L/M]BN+complete|[L/M]BG+complete|[L/M]BF+complete|[L/M]BH+complete|[L/M]BL+complete|[L/M]BE+complete|[L/M]AO+complete|[L/M]BJ+complete|[L/M]AM+complete|[L/M]D+complete|[L/M]ET+complete|[L/M]EV+complete|[L/M]EX+complete|[L/M]FL+complete|[L/M]GU+complete|[L/M]IZ+complete|[L/M]EY+complete|[L/M]ID+complete|[L/M]JA+complete|[L/M]EZ+complete|[L/M]GW+complete|[L/M]FW+complete|[L/M]GE+complete|[L/M]IF+complete|[L/M]JB+complete|[L/M]FN+complete|[L/M]IJ+complete|[L/M]JE+complete|[L/M]HJ+complete|[L/M]FA+complete|[L/M]GA+complete|[L/M]FP+complete|[L/M]GP+complete|[L/M]II+complete|[L/M]IH+complete|[L/M]GK+complete|[L/M]JC+complete|[L/M]GG+complete|[L/M]IK+complete|[L/M]HL+complete|[L/M]FB+complete|[L/M]FQ+complete|[L/M]GD+complete|[L/M]IG+complete|[L/M]GO+complete|[L/M]GS+complete|[L/M]HM+complete|[L/M]GM+complete|[L/M]GI+complete|[L/M]FF+complete|[L/M]FO+complete|[L/M]JF+complete|[L/M]GT+complete|[L/M]GN+complete|[L/M]GR+complete|[L/M]GB+complete|[L/M]FG+complete|[L/M]IE+complete|[L/M]JH+complete|[L/M]HK+complete|[L/M]GH+complete|[L/M]FX+complete|[L/M]GL+complete|[L/M]GQ+complete|[L/M]GX+complete|[L/M]JK+complete|[L/M]FC+complete|[L/M]JJ+complete|[L/M]IL+complete|[L/M]GF+complete|[L/M]IU+complete|[L/M]JI+complete|[L/M]FM+complete|[L/M]IX+complete|[L/M]JG+complete|[L/M]EW+complete|[L/M]IV+complete|[L/M]IM+complete|[L/M]GV+complete|[L/M]EU+complete|[L]B+complete|[M-REAL]A+complete
230,"instance_1106",1,Yes,"28,00","106,00","28,00","0,96","28,00","113,00","1.080,00","0,96","110,00","0,98","1.400,00","0,98",[L]A+complete|[M-REAL]B+complete|[L/M]C+complete|[L/M]AL+complete|[L/M]AN+complete|[L/M]BI+complete|[L/M]AP+complete|[L/M]BX+complete|[L/M]AV+complete|[L/M]AR+complete|[L/M]BK+complete|[L/M]CH+complete|[L/M]AU+complete|[L/M]BV+complete|[L/M]BQ+complete|[L/M]AY+complete|[L/M]AX+complete|[L/M]BM+complete|[L/M]CL+complete|[L/M]BW+complete|[L/M]CK+complete|[L/M]AS+complete|[L/M]BO+complete|[L/M]CJ+complete|[L/M]BU+complete|[L/M]AW+complete|[L/M]BP+complete|[L/M]BS+complete|[L/M]BT+complete|[L/M]CI+complete|[L/M]AQ+complete|[L/M]BY+complete|[L/M]BN+complete|[L/M]BR+complete|[L/M]AO+complete|[L/M]BL+complete|[L/M]BJ+complete|[L/M]AM+complete|[L/M]D+complete|[L/M]ET+complete|[L/M]GU+complete|[L/M]EV+complete|[L/M]FL+complete|[L/M]EX+complete|[L/M]IZ+complete|[L/M]GW+complete|[L/M]EY+complete|[L/M]ID+complete|[L/M]JA+complete|[L/M]FN+complete|[L/M]GE+complete|[L/M]EZ+complete|[L/M]IF+complete|[L/M]JB+complete|[L/M]FW+complete|[L/M]HJ+complete|[L/M]FR+complete|[L/M]IJ+complete|[L/M]JD+complete|[L/M]FA+complete|[L/M]GK+complete|[L/M]II+complete|[L/M]HL+complete|[L/M]IH+complete|[L/M]FY+complete|[L/M]JC+complete|[L/M]GP+complete|[L/M]GG+complete|[L/M]FT+complete|[L/M]IK+complete|[L/M]HM+complete|[L/M]GN+complete|[L/M]JF+complete|[L/M]FB+complete|[L/M]GO+complete|[L/M]IG+complete|[L/M]GM+complete|[L/M]FZ+complete|[L/M]FS+complete|[L/M]GT+complete|[L/M]HK+complete|[L/M]GI+complete|[L/M]FD+complete|[L/M]GL+complete|[L/M]GS+complete|[L/M]FO+complete|[L/M]GR+complete|[L/M]JL+complete|[L/M]IE+complete|[L/M]FX+complete|[L/M]GX+complete|[L/M]FE+complete|[L/M]GQ+complete|[L/M]GH+complete|[L/M]JO+complete|[L/M]IL+complete|[L/M]FC+complete|[L/M]GF+complete|[L/M]JM+complete|[L/M]IN+complete|[L/M]FM+complete|[L/M]JG+complete|[L/M]EW+complete|[L/M]IR+complete|[L/M]IO+complete|[L/M]IM+complete|[L/M]GV+complete|[L/M]EU+complete|[L]B+complete|[M-REAL]A+complete
231,"instance_316",1,Yes,"28,00","106,00","28,00","0,96","28,00","121,00","1.080,00","0,96","110,00","0,98","1.400,00","0,98",[L]A+complete|[M-REAL]B+complete|[L/M]C+complete|[L/M]AL+complete|[L/M]BI+complete|[L/M]AN+complete|[L/M]BX+complete|[L/M]AP+complete|[L/M]BK+complete|[L/M]CH+complete|[L/M]AR+complete|[L/M]AV+complete|[L/M]BM+complete|[L/M]BQ+complete|[L/M]BV+complete|[L/M]CK+complete|[L/M]AT+complete|[L/M]BW+complete|[L/M]CJ+complete|[L/M]CL+complete|[L/M]BO+complete|[L/M]BP+complete|[L/M]BU+complete|[L/M]BT+complete|[L/M]AX+complete|[L/M]BS+complete|[L/M]AS+complete|[L/M]AY+complete|[L/M]CI+complete|[L/M]AW+complete|[L/M]BN+complete|[L/M]BR+complete|[L/M]BY+complete|[L/M]AQ+complete|[L/M]BL+complete|[L/M]AO+complete|[L/M]BJ+complete|[L/M]AM+complete|[L/M]D+complete|[L/M]ET+complete|[L/M]GU+complete|[L/M]EV+complete|[L/M]EX+complete|[L/M]FL+complete|[L/M]GW+complete|[L/M]EY+complete|[L/M]IZ+complete|[L/M]ID+complete|[L/M]GE+complete|[L/M]JA+complete|[L/M]FW+complete|[L/M]FN+complete|[L/M]EZ+complete|[L/M]HJ+complete|[L/M]JB+complete|[L/M]FP+complete|[L/M]IJ+complete|[L/M]GG+complete|[L/M]IF+complete|[L/M]GP+complete|[L/M]HL+complete|[L/M]JE+complete|[L/M]FA+complete|[L/M]FQ+complete|[L/M]GK+complete|[L/M]FY+complete|[L/M]HM+complete|[L/M]II+complete|[L/M]JC+complete|[L/M]FO+complete|[L/M]GJ+complete|[L/M]IK+complete|[L/M]GR+complete|[L/M]FZ+complete|[L/M]GO+complete|[L/M]IH+complete|[L/M]GS+complete|[L/M]GT+complete|[L/M]FB+complete|[L/M]GH+complete|[L/M]GN+complete|[L/M]JF+complete|[L/M]GM+complete|[L/M]HK+complete|[L/M]FX+complete|[L/M]FH+complete|[L/M]IG+complete|[L/M]GL+complete|[L/M]GX+complete|[L/M]GQ+complete|[L/M]JL+complete|[L/M]FK+complete|[L/M]FJ+complete|[L/M]IE+complete|[L/M]GF+complete|[L/M]JO+complete|[L/M]FM+complete|[L/M]JM+complete|[L/M]FI+complete|[L/M]IL+complete|[L/M]IS+complete|[L/M]JG+complete|[L/M]FC+complete|[L/M]EW+complete|[L/M]IT+complete|[L/M]IM+complete|[L/M]GV+complete|[L/M]EU+complete|[L]B+complete|[M-REAL]A+complete
232,"instance_1134",1,Yes,"28,00","106,00","28,00","0,96","28,00","110,00","1.080,00","0,96","110,00","0,98","1.400,00","0,98",[L]A+complete|[M-REAL]B+complete|[L/M]C+complete|[L/M]AL+complete|[L/M]AN+complete|[L/M]BI+complete|[L/M]BX+complete|[L/M]BK+complete|[L/M]AP+complete|[L/M]CD+complete|[L/M]AR+complete|[L/M]BV+complete|[L/M]BQ+complete|[L/M]BM+complete|[L/M]AV+complete|[L/M]BW+complete|[L/M]BT+complete|[L/M]CG+complete|[L/M]AT+complete|[L/M]BO+complete|[L/M]CF+complete|[L/M]BS+complete|[L/M]AY+complete|[L/M]CE+complete|[L/M]BP+complete|[L/M]AS+complete|[L/M]BU+complete|[L/M]BY+complete|[L/M]AX+complete|[L/M]BN+complete|[L/M]BR+complete|[L/M]AW+complete|[L/M]AQ+complete|[L/M]BL+complete|[L/M]AO+complete|[L/M]BJ+complete|[L/M]AM+complete|[L/M]D+complete|[L/M]ET+complete|[L/M]EV+complete|[L/M]GU+complete|[L/M]EX+complete|[L/M]FL+complete|[L/M]EY+complete|[L/M]IZ+complete|[L/M]ID+complete|[L/M]GE+complete|[L/M]FW+complete|[L/M]GW+complete|[L/M]JA+complete|[L/M]EZ+complete|[L/M]FN+complete|[L/M]JB+complete|[L/M]IJ+complete|[L/M]GP+complete|[L/M]GG+complete|[L/M]GK+complete|[L/M]GA+complete|[L/M]HJ+complete|[L/M]IF+complete|[L/M]FA+complete|[L/M]FR+complete|[L/M]JE+complete|[L/M]HL+complete|[L/M]IK+complete|[L/M]GO+complete|[L/M]GD+complete|[L/M]GN+complete|[L/M]GR+complete|[L/M]IH+complete|[L/M]GI+complete|[L/M]FB+complete|[L/M]GM+complete|[L/M]JC+complete|[L/M]FU+complete|[L/M]HM+complete|[L/M]II+complete|[L/M]GT+complete|[L/M]GB+complete|[L/M]JF+complete|[L/M]GS+complete|[L/M]FD+complete|[L/M]FS+complete|[L/M]GL+complete|[L/M]IG+complete|[L/M]HK+complete|[L/M]FX+complete|[L/M]GQ+complete|[L/M]GH+complete|[L/M]JL+complete|[L/M]FE+complete|[L/M]FO+complete|[L/M]GX+complete|[L/M]GF+complete|[L/M]IE+complete|[L/M]FC+complete|[L/M]JO+complete|[L/M]FM+complete|[L/M]JM+complete|[L/M]IL+complete|[L/M]EW+complete|[L/M]IU+complete|[L/M]JG+complete|[L/M]IX+complete|[L/M]IV+complete|[L/M]IM+complete|[L/M]GV+complete|[L/M]EU+complete|[L]B+complete|[M-REAL]A+complete
233,"instance_788",1,Yes,"28,00","106,00","28,00","0,96","28,00","108,00","1.080,00","0,96","110,00","0,98","1.400,00","0,98",[L]A+complete|[M-REAL]B+complete|[L/M]C+complete|[L/M]AL+complete|[L/M]AN+complete|[L/M]BI+complete|[L/M]AP+complete|[L/M]BX+complete|[L/M]BK+complete|[L/M]AV+complete|[L/M]AR+complete|[L/M]CD+complete|[L/M]AT+complete|[L/M]CG+complete|[L/M]BV+complete|[L/M]CF+complete|[L/M]AY+complete|[L/M]AX+complete|[L/M]BW+complete|[L/M]BM+complete|[L/M]AS+complete|[L/M]BQ+complete|[L/M]AW+complete|[L/M]CE+complete|[L/M]BP+complete|[L/M]BO+complete|[L/M]BU+complete|[L/M]BT+complete|[L/M]AQ+complete|[L/M]BS+complete|[L/M]BY+complete|[L/M]BN+complete|[L/M]BR+complete|[L/M]AO+complete|[L/M]BL+complete|[L/M]BJ+complete|[L/M]AM+complete|[L/M]D+complete|[L/M]ET+complete|[L/M]GU+complete|[L/M]EV+complete|[L/M]EX+complete|[L/M]FL+complete|[L/M]ID+complete|[L/M]EY+complete|[L/M]IZ+complete|[L/M]GW+complete|[L/M]EZ+complete|[L/M]FN+complete|[L/M]IJ+complete|[L/M]JA+complete|[L/M]GE+complete|[L/M]HJ+complete|[L/M]FR+complete|[L/M]IF+complete|[L/M]FW+complete|[L/M]FA+complete|[L/M]JB+complete|[L/M]JE+complete|[L/M]GK+complete|[L/M]GP+complete|[L/M]GG+complete|[L/M]IK+complete|[L/M]II+complete|[L/M]HS+complete|[L/M]JC+complete|[L/M]FV+complete|[L/M]GM+complete|[L/M]FB+complete|[L/M]FY+complete|[L/M]IH+complete|[L/M]HT+complete|[L/M]GN+complete|[L/M]GO+complete|[L/M]FF+complete|[L/M]GI+complete|[L/M]GT+complete|[L/M]JF+complete|[L/M]GL+complete|[L/M]GS+complete|[L/M]IG+complete|[L/M]FZ+complete|[L/M]FS+complete|[L/M]HK+complete|[L/M]GR+complete|[L/M]FG+complete|[L/M]JH+complete|[L/M]FX+complete|[L/M]GH+complete|[L/M]FO+complete|[L/M]GX+complete|[L/M]IE+complete|[L/M]JK+complete|[L/M]GQ+complete|[L/M]JJ+complete|[L/M]FC+complete|[L/M]GF+complete|[L/M]IL+complete|[L/M]JI+complete|[L/M]IU+complete|[L/M]FM+complete|[L/M]JG+complete|[L/M]EW+complete|[L/M]IX+complete|[L/M]IV+complete|[L/M]IM+complete|[L/M]GV+complete|[L/M]EU+complete|[L]B+complete|[M-REAL]A+complete
234,"instance_56",1,Yes,"28,00","106,00","28,00","0,96","28,00","121,00","1.080,00","0,96","110,00","0,98","1.400,00","0,98",[L]A+complete|[M-REAL]B+complete|[L/M]C+complete|[L/M]AL+complete|[L/M]BI+complete|[L/M]AN+complete|[L/M]BX+complete|[L/M]AZ+complete|[L/M]BK+complete|[L/M]CH+complete|[L/M]BC+complete|[L/M]BB+complete|[L/M]BQ+complete|[L/M]CL+complete|[L/M]CJ+complete|[L/M]CK+complete|[L/M]BM+complete|[L/M]BV+complete|[L/M]BA+complete|[L/M]BS+complete|[L/M]BO+complete|[L/M]BU+complete|[L/M]BP+complete|[L/M]BT+complete|[L/M]BW+complete|[L/M]CI+complete|[L/M]BD+complete|[L/M]BY+complete|[L/M]BR+complete|[L/M]BN+complete|[L/M]BF+complete|[L/M]BG+complete|[L/M]BH+complete|[L/M]BL+complete|[L/M]BJ+complete|[L/M]BE+complete|[L/M]AO+complete|[L/M]AM+complete|[L/M]D+complete|[L/M]ET+complete|[L/M]GU+complete|[L/M]EV+complete|[L/M]EX+complete|[L/M]FL+complete|[L/M]ID+complete|[L/M]IZ+complete|[L/M]EY+complete|[L/M]GW+complete|[L/M]IF+complete|[L/M]FN+complete|[L/M]GE+complete|[L/M]EZ+complete|[L/M]IJ+complete|[L/M]JA+complete|[L/M]FR+complete|[L/M]FW+complete|[L/M]HJ+complete|[L/M]JB+complete|[L/M]IH+complete|[L/M]II+complete|[L/M]FA+complete|[L/M]IK+complete|[L/M]GK+complete|[L/M]HS+complete|[L/M]JD+complete|[L/M]GP+complete|[L/M]FB+complete|[L/M]FY+complete|[L/M]FT+complete|[L/M]JC+complete|[L/M]GG+complete|[L/M]IG+complete|[L/M]HT+complete|[L/M]GM+complete|[L/M]FD+complete|[L/M]GR+complete|[L/M]FS+complete|[L/M]GO+complete|[L/M]GN+complete|[L/M]JF+complete|[L/M]FZ+complete|[L/M]GS+complete|[L/M]GI+complete|[L/M]FE+complete|[L/M]IE+complete|[L/M]HK+complete|[L/M]GL+complete|[L/M]GT+complete|[L/M]FO+complete|[L/M]FX+complete|[L/M]JH+complete|[L/M]GX+complete|[L/M]GH+complete|[L/M]FC+complete|[L/M]IL+complete|[L/M]JJ+complete|[L/M]GQ+complete|[L/M]JK+complete|[L/M]IS+complete|[L/M]GF+complete|[L/M]IT+complete|[L/M]JI+complete|[L/M]FM+complete|[L/M]IM+complete|[L/M]EW+complete|[L/M]JG+complete|[L/M]GV+complete|[L/M]EU+complete|[L]B+complete|[M-REAL]A+complete
235,"instance_372",1,Yes,"28,00","106,00","28,00","0,96","28,00","116,00","1.080,00","0,96","110,00","0,98","1.400,00","0,98",[L]A+complete|[M-REAL]B+complete|[L/M]C+complete|[L/M]AL+complete|[L/M]AN+complete|[L/M]BI+complete|[L/M]AZ+complete|[L/M]BK+complete|[L/M]BX+complete|[L/M]BC+complete|[L/M]CD+complete|[L/M]BB+complete|[L/M]BQ+complete|[L/M]BV+complete|[L/M]BM+complete|[L/M]CF+complete|[L/M]CG+complete|[L/M]BW+complete|[L/M]BA+complete|[L/M]BS+complete|[L/M]BP+complete|[L/M]BT+complete|[L/M]BO+complete|[L/M]CE+complete|[L/M]BU+complete|[L/M]BD+complete|[L/M]BN+complete|[L/M]BY+complete|[L/M]BH+complete|[L/M]BF+complete|[L/M]BR+complete|[L/M]BG+complete|[L/M]BL+complete|[L/M]BE+complete|[L/M]BJ+complete|[L/M]AO+complete|[L/M]AM+complete|[L/M]D+complete|[L/M]ET+complete|[L/M]GU+complete|[L/M]EV+complete|[L/M]EX+complete|[L/M]GW+complete|[L/M]FL+complete|[L/M]ID+complete|[L/M]IZ+complete|[L/M]EY+complete|[L/M]HU+complete|[L/M]EZ+complete|[L/M]FN+complete|[L/M]JA+complete|[L/M]IJ+complete|[L/M]GE+complete|[L/M]FW+complete|[L/M]IF+complete|[L/M]HW+complete|[L/M]IB+complete|[L/M]JB+complete|[L/M]FP+complete|[L/M]FA+complete|[L/M]HZ+complete|[L/M]IC+complete|[L/M]IH+complete|[L/M]JD+complete|[L/M]II+complete|[L/M]GG+complete|[L/M]FY+complete|[L/M]IK+complete|[L/M]GP+complete|[L/M]FQ+complete|[L/M]FB+complete|[L/M]IG+complete|[L/M]GK+complete|[L/M]JC+complete|[L/M]HX+complete|[L/M]FO+complete|[L/M]FZ+complete|[L/M]GJ+complete|[L/M]FD+complete|[L/M]GT+complete|[L/M]HV+complete|[L/M]JF+complete|[L/M]GM+complete|[L/M]GS+complete|[L/M]GN+complete|[L/M]IE+complete|[L/M]GH+complete|[L/M]GO+complete|[L/M]GR+complete|[L/M]FX+complete|[L/M]FE+complete|[L/M]JL+complete|[L/M]GX+complete|[L/M]GQ+complete|[L/M]GL+complete|[L/M]IL+complete|[L/M]JO+complete|[L/M]FC+complete|[L/M]GF+complete|[L/M]IS+complete|[L/M]JM+complete|[L/M]FM+complete|[L/M]JG+complete|[L/M]IT+complete|[L/M]EW+complete|[L/M]IM+complete|[L/M]GV+complete|[L/M]EU+complete|[L]B+complete|[M-REAL]A+complete
236,"instance_755",1,Yes,"28,00","106,00","28,00","0,96","28,00","120,00","1.080,00","0,96","110,00","0,98","1.400,00","0,98",[L]A+complete|[M-REAL]B+complete|[L/M]C+complete|[L/M]AL+complete|[L/M]AN+complete|[L/M]BI+complete|[L/M]AZ+complete|[L/M]BX+complete|[L/M]BK+complete|[L/M]BC+complete|[L/M]CH+complete|[L/M]BB+complete|[L/M]BV+complete|[L/M]BW+complete|[L/M]BM+complete|[L/M]CJ+complete|[L/M]BA+complete|[L/M]BQ+complete|[L/M]CL+complete|[L/M]CK+complete|[L/M]BO+complete|[L/M]BP+complete|[L/M]BD+complete|[L/M]BS+complete|[L/M]CI+complete|[L/M]BT+complete|[L/M]BU+complete|[L/M]BG+complete|[L/M]BY+complete|[L/M]BF+complete|[L/M]BN+complete|[L/M]BH+complete|[L/M]BR+complete|[L/M]BE+complete|[L/M]BL+complete|[L/M]BJ+complete|[L/M]AO+complete|[L/M]AM+complete|[L/M]D+complete|[L/M]ET+complete|[L/M]EV+complete|[L/M]GU+complete|[L/M]EX+complete|[L/M]FL+complete|[L/M]EY+complete|[L/M]ID+complete|[L/M]EZ+complete|[L/M]IZ+complete|[L/M]FN+complete|[L/M]GW+complete|[L/M]IJ+complete|[L/M]GE+complete|[L/M]FW+complete|[L/M]FA+complete|[L/M]JA+complete|[L/M]FP+complete|[L/M]IF+complete|[L/M]JB+complete|[L/M]HJ+complete|[L/M]FB+complete|[L/M]JD+complete|[L/M]GP+complete|[L/M]GK+complete|[L/M]FQ+complete|[L/M]FY+complete|[L/M]IK+complete|[L/M]IH+complete|[L/M]FF+complete|[L/M]GG+complete|[L/M]JC+complete|[L/M]II+complete|[L/M]FO+complete|[L/M]HS+complete|[L/M]FG+complete|[L/M]GN+complete|[L/M]FZ+complete|[L/M]GM+complete|[L/M]GS+complete|[L/M]JF+complete|[L/M]GR+complete|[L/M]IG+complete|[L/M]GO+complete|[L/M]GI+complete|[L/M]HT+complete|[L/M]GT+complete|[L/M]FC+complete|[L/M]GL+complete|[L/M]GQ+complete|[L/M]FX+complete|[L/M]JH+complete|[L/M]HK+complete|[L/M]IE+complete|[L/M]JJ+complete|[L/M]GH+complete|[L/M]GX+complete|[L/M]JK+complete|[L/M]IL+complete|[L/M]GF+complete|[L/M]JI+complete|[L/M]FM+complete|[L/M]IU+complete|[L/M]EW+complete|[L/M]JG+complete|[L/M]IW+complete|[L/M]IV+complete|[L/M]IM+complete|[L/M]GV+complete|[L/M]EU+complete|[L]B+complete|[M-REAL]A+complete
237,"instance_915",1,Yes,"28,00","105,00","28,00","0,96","28,00","109,00","1.070,00","0,96","109,00","0,98","1.390,00","0,98",[L]A+complete|[M-REAL]B+complete|[L/M]C+complete|[L/M]AL+complete|[L/M]BI+complete|[L/M]AN+complete|[L/M]BX+complete|[L/M]AP+complete|[L/M]BK+complete|[L/M]CD+complete|[L/M]AR+complete|[L/M]CG+complete|[L/M]AV+complete|[L/M]BV+complete|[L/M]CF+complete|[L/M]BM+complete|[L/M]BQ+complete|[L/M]AU+complete|[L/M]BW+complete|[L/M]BO+complete|[L/M]BP+complete|[L/M]AY+complete|[L/M]BS+complete|[L/M]CE+complete|[L/M]AS+complete|[L/M]BU+complete|[L/M]AX+complete|[L/M]BT+complete|[L/M]BN+complete|[L/M]BY+complete|[L/M]BR+complete|[L/M]AW+complete|[L/M]AQ+complete|[L/M]BL+complete|[L/M]AO+complete|[L/M]BJ+complete|[L/M]AM+complete|[L/M]D+complete|[L/M]ET+complete|[L/M]EV+complete|[L/M]GU+complete|[L/M]EX+complete|[L/M]FL+complete|[L/M]EY+complete|[L/M]ID+complete|[L/M]IZ+complete|[L/M]EZ+complete|[L/M]IJ+complete|[L/M]GW+complete|[L/M]FW+complete|[L/M]FN+complete|[L/M]IF+complete|[L/M]JA+complete|[L/M]FA+complete|[L/M]GE+complete|[L/M]FP+complete|[L/M]HJ+complete|[L/M]JB+complete|[L/M]IK+complete|[L/M]FY+complete|[L/M]GP+complete|[L/M]GG+complete|[L/M]GK+complete|[L/M]JE+complete|[L/M]IH+complete|[L/M]FB+complete|[L/M]FQ+complete|[L/M]HS+complete|[L/M]II+complete|[L/M]JC+complete|[L/M]GI+complete|[L/M]FF+complete|[L/M]FZ+complete|[L/M]FO+complete|[L/M]GS+complete|[L/M]GO+complete|[L/M]GR+complete|[L/M]GT+complete|[L/M]JF+complete|[L/M]GM+complete|[L/M]IG+complete|[L/M]GN+complete|[L/M]FG+complete|[L/M]HT+complete|[L/M]FX+complete|[L/M]GH+complete|[L/M]JH+complete|[L/M]GL+complete|[L/M]GQ+complete|[L/M]JJ+complete|[L/M]FC+complete|[L/M]HK+complete|[L/M]IE+complete|[L/M]JK+complete|[L/M]GF+complete|[L/M]GX+complete|[L/M]IL+complete|[L/M]FM+complete|[L/M]JI+complete|[L/M]IN+complete|[L/M]EW+complete|[L/M]JG+complete|[L/M]IR+complete|[L/M]IO+complete|[L/M]IM+complete|[L/M]GV+complete|[L/M]EU+complete|[L]B+complete|[M-REAL]A+complete
238,"instance_189",1,Yes,"28,00","105,00","28,00","0,96","28,00","107,00","1.070,00","0,96","109,00","0,98","1.390,00","0,98",[L]A+complete|[M-REAL]B+complete|[L/M]C+complete|[L/M]AL+complete|[L/M]AN+complete|[L/M]BI+complete|[L/M]AP+complete|[L/M]BX+complete|[L/M]BK+complete|[L/M]CD+complete|[L/M]AV+complete|[L/M]CG+complete|[L/M]CF+complete|[L/M]BV+complete|[L/M]AR+complete|[L/M]BM+complete|[L/M]BW+complete|[L/M]CE+complete|[L/M]AX+complete|[L/M]BQ+complete|[L/M]AU+complete|[L/M]BO+complete|[L/M]AY+complete|[L/M]BP+complete|[L/M]BY+complete|[L/M]AW+complete|[L/M]BU+complete|[L/M]BT+complete|[L/M]AS+complete|[L/M]BS+complete|[L/M]BN+complete|[L/M]BR+complete|[L/M]AQ+complete|[L/M]BL+complete|[L/M]AO+complete|[L/M]BJ+complete|[L/M]AM+complete|[L/M]D+complete|[L/M]ET+complete|[L/M]GU+complete|[L/M]EV+complete|[L/M]EX+complete|[L/M]FL+complete|[L/M]EY+complete|[L/M]IZ+complete|[L/M]ID+complete|[L/M]EZ+complete|[L/M]JA+complete|[L/M]GW+complete|[L/M]GE+complete|[L/M]IJ+complete|[L/M]FW+complete|[L/M]FN+complete|[L/M]JB+complete|[L/M]IF+complete|[L/M]FA+complete|[L/M]GP+complete|[L/M]HJ+complete|[L/M]GK+complete|[L/M]FR+complete|[L/M]JE+complete|[L/M]GG+complete|[L/M]IK+complete|[L/M]FY+complete|[L/M]II+complete|[L/M]FB+complete|[L/M]HL+complete|[L/M]IH+complete|[L/M]GR+complete|[L/M]JC+complete|[L/M]GM+complete|[L/M]GO+complete|[L/M]GT+complete|[L/M]HM+complete|[L/M]GJ+complete|[L/M]FV+complete|[L/M]FZ+complete|[L/M]GS+complete|[L/M]FF+complete|[L/M]GN+complete|[L/M]JF+complete|[L/M]IG+complete|[L/M]GH+complete|[L/M]GQ+complete|[L/M]FS+complete|[L/M]HK+complete|[L/M]JH+complete|[L/M]FG+complete|[L/M]GL+complete|[L/M]FX+complete|[L/M]IE+complete|[L/M]FO+complete|[L/M]GX+complete|[L/M]JJ+complete|[L/M]JK+complete|[L/M]GF+complete|[L/M]FC+complete|[L/M]IL+complete|[L/M]FM+complete|[L/M]JI+complete|[L/M]EW+complete|[L/M]IS+complete|[L/M]JG+complete|[L/M]IT+complete|[L/M]IM+complete|[L/M]GV+complete|[L/M]EU+complete|[L]B+complete|[M-REAL]A+complete
