Result of replaying BPIC15_1 on BPIC15_1.xes

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
850,"2966696",1,No,"0,00","0,00","1,00","0,00","485,00","140,00","1,00","148,00","1,00",[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau start|[M-INVI]tau from tree|[L/M]01_HOOFD_010|[L/M]01_HOOFD_065_2|[M-INVI]tau from tree|[L/M]01_HOOFD_030_2|[M-INVI]tau from tree|[L/M]01_HOOFD_015|[L/M]01_HOOFD_020|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]01_HOOFD_030_1|[M-INVI]tau from tree|[L/M]01_HOOFD_040|[M-INVI]tau from tree|[L/M]01_HOOFD_060|[M-INVI]tau from tree|[L/M]01_HOOFD_100|[M-INVI]tau from tree|[M-INVI]tau start|[M-INVI]tau start|[M-INVI]tau start|[M-INVI]tau start|[M-INVI]tau start|[M-INVI]tau start|[L/M]05_EIND_020|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]01_HOOFD_065_1|[M-INVI]tau from tree|[L/M]05_EIND_010|[M-INVI]tau from tree|[M-INVI]tau start|[M-INVI]tau start|[L/M]05_EIND_030_1|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]01_HOOFD_100|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree
851,"2976090",1,No,"0,00","0,00","1,00","0,00","370,00","90,00","1,00","98,00","1,00",[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau start|[M-INVI]tau from tree|[M-INVI]tau start|[M-INVI]tau start|[M-INVI]tau start|[M-INVI]tau start|[M-INVI]tau start|[M-INVI]tau start|[M-INVI]tau start|[L/M]05_EIND_020|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]01_HOOFD_010|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]01_HOOFD_015|[L/M]05_EIND_010|[M-INVI]tau from tree|[M-INVI]tau start|[M-INVI]tau start|[L/M]05_EIND_030_1|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau start|[M-INVI]tau start|[M-INVI]tau start|[M-INVI]tau start|[M-INVI]tau start|[L/M]05_EIND_030_2|[M-INVI]tau from tree|[L/M]01_HOOFD_790|[M-INVI]tau from tree|[L/M]05_EIND_070|[M-INVI]tau from tree|[L/M]01_HOOFD_800|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree
852,"6270958",1,No,"610,00","610,00","0,00","610,00","4,00","610,00","0,01","618,00","0,01",[L]01_HOOFD_010|[L]01_HOOFD_011|[L]01_HOOFD_015|[L]01_HOOFD_020|[L]01_HOOFD_030_1|[L]01_HOOFD_030_2|[L]02_DRZ_010|[L]04_BPT_005|[L]01_HOOFD_061|[L]01_HOOFD_065_0|[L]01_HOOFD_101|[L]01_HOOFD_110_0|[L]01_HOOFD_180|[L]08_AWB45_005|[L]08_AWB45_010|[L]08_AWB45_020_1|[L]08_AWB45_025|[L]08_AWB45_020_2|[L]08_AWB45_030|[L]08_AWB45_040|[L]08_AWB45_045|[L]08_AWB45_051_0|[L]01_HOOFD_193|[L]08_AWB45_005|[L]01_HOOFD_195|[L]01_HOOFD_196|[L]01_HOOFD_200|[L]01_HOOFD_250_1|[L]01_HOOFD_250_2|[L]01_HOOFD_330|[L]09_AH_I_010|[L]01_HOOFD_370|[L]01_HOOFD_375|[L]01_HOOFD_380|[L]01_HOOFD_430|[L]11_AH_II_010|[L]13_CRD_010|[L]13_CRD_020|[L]13_CRD_030_0|[L]01_HOOFD_480|[L]01_HOOFD_490_1|[L]01_HOOFD_490_1a|[L]01_HOOFD_490_2|[L]01_HOOFD_490_4|[L]01_HOOFD_491|[L]01_HOOFD_491a|[L]01_HOOFD_490_5a|[L]01_HOOFD_492_0|[L]01_HOOFD_493|[L]01_HOOFD_490_5|[L]01_HOOFD_494a|[L]01_HOOFD_495|[L]01_HOOFD_500|[L]01_HOOFD_510_0|[L]01_HOOFD_510_1|[L]01_HOOFD_515|[L]01_HOOFD_510_3|[L]01_HOOFD_519|[L]01_HOOFD_510_2a|[L]01_HOOFD_510_2|[L]01_HOOFD_510_4
853,"6903505",1,No,"610,00","610,00","0,00","610,00","4,00","610,00","0,01","618,00","0,01",[L]01_HOOFD_010|[L]01_HOOFD_011|[L]01_HOOFD_015|[L]01_HOOFD_020|[L]01_HOOFD_030_2|[L]01_HOOFD_030_1|[L]02_DRZ_010|[L]04_BPT_005|[L]01_HOOFD_061|[L]01_HOOFD_065_0|[L]01_HOOFD_101|[L]01_HOOFD_100_0|[L]01_HOOFD_110_0|[L]01_HOOFD_110_1|[L]01_HOOFD_110_2|[L]01_HOOFD_180|[L]08_AWB45_005|[L]08_AWB45_010|[L]08_AWB45_020_1|[L]08_AWB45_020_2|[L]08_AWB45_025|[L]01_HOOFD_490_5|[L]01_HOOFD_490_5a|[L]08_AWB45_030|[L]08_AWB45_040|[L]08_AWB45_045|[L]08_AWB45_051_0|[L]01_HOOFD_190_1|[L]01_HOOFD_190_2|[L]01_HOOFD_193|[L]08_AWB45_005|[L]01_HOOFD_195|[L]01_HOOFD_196|[L]01_HOOFD_200|[L]01_HOOFD_250_2|[L]01_HOOFD_250_1|[L]01_HOOFD_330|[L]09_AH_I_010|[L]01_HOOFD_370|[L]01_HOOFD_375|[L]01_HOOFD_380|[L]01_HOOFD_430|[L]11_AH_II_010|[L]13_CRD_010|[L]01_HOOFD_480|[L]01_HOOFD_490_1|[L]01_HOOFD_490_1a|[L]01_HOOFD_490_2|[L]01_HOOFD_510_2a|[L]01_HOOFD_490_4|[L]01_HOOFD_491|[L]01_HOOFD_494a|[L]01_HOOFD_495|[L]01_HOOFD_500|[L]01_HOOFD_510_0|[L]01_HOOFD_510_1|[L]01_HOOFD_510_4|[L]01_HOOFD_510_2|[L]01_HOOFD_510_3|[L]01_HOOFD_515|[L]01_HOOFD_519
854,"7711919",1,No,"610,00","610,00","0,00","610,00","4,00","610,00","0,01","618,00","0,01",[L]01_HOOFD_010|[L]01_HOOFD_011|[L]01_HOOFD_020|[L]02_DRZ_010|[L]01_HOOFD_050|[L]04_BPT_005|[L]01_HOOFD_065_0|[L]01_HOOFD_100_0|[L]01_HOOFD_015|[L]01_HOOFD_101|[L]01_HOOFD_061|[L]01_HOOFD_030_1|[L]01_HOOFD_030_2|[L]01_HOOFD_110_0|[L]01_HOOFD_180|[L]08_AWB45_005|[L]08_AWB45_010|[L]08_AWB45_020_0|[L]01_HOOFD_055|[L]08_AWB45_020_1|[L]08_AWB45_025|[L]08_AWB45_020_2|[L]08_AWB45_030|[L]08_AWB45_040|[L]08_AWB45_051_0|[L]01_HOOFD_193|[L]08_AWB45_045|[L]08_AWB45_005|[L]08_AWB45_060|[L]08_AWB45_005|[L]01_HOOFD_200|[L]01_HOOFD_330|[L]09_AH_I_010|[L]01_HOOFD_380|[L]01_HOOFD_430|[L]11_AH_II_010|[L]13_CRD_010|[L]01_HOOFD_480|[L]01_HOOFD_490_2|[L]01_HOOFD_491|[L]01_HOOFD_195|[L]01_HOOFD_250_1|[L]01_HOOFD_490_4|[L]01_HOOFD_490_1a|[L]01_HOOFD_375|[L]01_HOOFD_370|[L]08_AWB45_052|[L]01_HOOFD_494a|[L]01_HOOFD_250_2|[L]01_HOOFD_490_1|[L]01_HOOFD_500|[L]01_HOOFD_510_0|[L]01_HOOFD_490_5a|[L]01_HOOFD_510_3|[L]01_HOOFD_510_1|[L]01_HOOFD_495|[L]01_HOOFD_510_4|[L]01_HOOFD_490_5|[L]01_HOOFD_515|[L]01_HOOFD_510_2a|[L]01_HOOFD_510_2
855,"8644527",1,No,"610,00","610,00","0,00","610,00","4,00","610,00","0,01","618,00","0,01",[L]01_HOOFD_010|[L]01_HOOFD_011|[L]01_HOOFD_020|[L]02_DRZ_010|[L]04_BPT_005|[L]01_HOOFD_065_0|[L]01_HOOFD_015|[L]01_HOOFD_101|[L]01_HOOFD_030_1|[L]01_HOOFD_061|[L]01_HOOFD_030_2|[L]01_HOOFD_110_0|[L]11_AH_II_040b|[L]01_HOOFD_180|[L]08_AWB45_005|[L]01_HOOFD_200|[L]01_HOOFD_330|[L]09_AH_I_010|[L]01_HOOFD_380|[L]01_HOOFD_430|[L]11_AH_II_010|[L]11_AH_II_020|[L]11_AH_II_030|[L]11_AH_II_036|[L]11_AH_II_130|[L]11_AH_II_140|[L]01_HOOFD_480|[L]01_HOOFD_490_2|[L]01_HOOFD_491|[L]01_HOOFD_500|[L]01_HOOFD_510_0|[L]01_HOOFD_375|[L]11_AH_II_037_1|[L]01_HOOFD_494a|[L]11_AH_II_145|[L]11_AH_II_070_1|[L]01_HOOFD_510_3|[L]01_HOOFD_250_2|[L]01_HOOFD_490_1|[L]11_AH_II_040c|[L]11_AH_II_040a|[L]01_HOOFD_510_1|[L]11_AH_II_035|[L]01_HOOFD_515|[L]01_HOOFD_490_1a|[L]01_HOOFD_490_5a|[L]11_AH_II_040|[L]11_AH_II_040_d|[L]01_HOOFD_195|[L]01_HOOFD_250_1|[L]01_HOOFD_510_4|[L]01_HOOFD_370|[L]01_HOOFD_510_2a|[L]01_HOOFD_495|[L]11_AH_II_070_2|[L]11_AH_II_070_3a|[L]01_HOOFD_490_4|[L]11_AH_II_037_2|[L]11_AH_II_070_3|[L]01_HOOFD_490_5|[L]01_HOOFD_510_2
856,"3439233",1,No,"0,00","0,00","1,00","0,00","313,00","130,00","1,00","138,00","1,00",[M-INVI]tau split|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau start|[M-INVI]tau from tree|[L/M]01_HOOFD_010|[L/M]01_HOOFD_030_2|[M-INVI]tau from tree|[L/M]01_HOOFD_065_2|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]01_HOOFD_100|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]01_HOOFD_020|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]01_HOOFD_040|[M-INVI]tau from tree|[L/M]01_HOOFD_030_1|[M-INVI]tau from tree|[L/M]01_HOOFD_015|[L/M]01_HOOFD_060|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]04_BPT_005|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau start|[M-INVI]tau from tree|[L/M]04_BPT_010|[M-INVI]tau from tree|[M-INVI]tau start|[L/M]04_BPT_020|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]04_BPT_030|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree
857,"6275723",1,No,"600,00","600,00","0,00","600,00","4,00","600,00","0,01","608,00","0,01",[L]01_HOOFD_010|[L]01_HOOFD_011|[L]01_HOOFD_015|[L]01_HOOFD_020|[L]01_HOOFD_030_1|[L]01_HOOFD_030_2|[L]02_DRZ_010|[L]04_BPT_005|[L]01_HOOFD_061|[L]01_HOOFD_065_0|[L]01_HOOFD_101|[L]06_VD_030_5a|[L]06_VD_060_2a|[L]06_VD_010|[L]06_VD_020|[L]06_VD_030_1|[L]06_VD_030_1a|[L]06_VD_030_2|[L]06_VD_030_4|[L]06_VD_030_5|[L]06_VD_035|[L]03_VD_060_0|[L]06_VD_060_2|[L]06_VD_060_3|[L]01_HOOFD_100_0|[L]01_HOOFD_110_0|[L]01_HOOFD_180|[L]08_AWB45_005|[L]01_HOOFD_195|[L]01_HOOFD_196|[L]01_HOOFD_200|[L]01_HOOFD_250_1|[L]01_HOOFD_250_2|[L]01_HOOFD_330|[L]09_AH_I_010|[L]01_HOOFD_375|[L]01_HOOFD_370|[L]01_HOOFD_380|[L]01_HOOFD_430|[L]11_AH_II_010|[L]13_CRD_010|[L]01_HOOFD_480|[L]01_HOOFD_490_1|[L]01_HOOFD_490_1a|[L]01_HOOFD_490_2|[L]01_HOOFD_510_2a|[L]01_HOOFD_490_5a|[L]01_HOOFD_490_4|[L]01_HOOFD_491|[L]01_HOOFD_490_5|[L]01_HOOFD_494a|[L]01_HOOFD_495|[L]01_HOOFD_500|[L]01_HOOFD_510_0|[L]01_HOOFD_510_4|[L]01_HOOFD_510_1|[L]01_HOOFD_510_2|[L]01_HOOFD_510_3|[L]01_HOOFD_515|[L]01_HOOFD_519
858,"7300977",1,No,"600,00","600,00","0,00","600,00","4,00","600,00","0,01","608,00","0,01",[L]01_HOOFD_010|[L]01_HOOFD_011|[L]01_HOOFD_015|[L]01_HOOFD_020|[L]01_HOOFD_030_1|[L]01_HOOFD_030_2|[L]02_DRZ_010|[L]04_BPT_005|[L]01_HOOFD_061|[L]01_HOOFD_065_0|[L]01_HOOFD_101|[L]01_HOOFD_100_0|[L]06_VD_010|[L]01_HOOFD_110_0|[L]01_HOOFD_180|[L]08_AWB45_005|[L]01_HOOFD_196|[L]01_HOOFD_200|[L]06_VD_020|[L]06_VD_030_2|[L]03_VD_060_0|[L]06_VD_030_1a|[L]06_VD_035|[L]01_HOOFD_195|[L]06_VD_030_4|[L]06_VD_060_3|[L]01_HOOFD_250_2|[L]01_HOOFD_250_1|[L]06_VD_030_1|[L]06_VD_060_2a|[L]06_VD_030_5a|[L]06_VD_030_5|[L]06_VD_060_2|[L]01_HOOFD_330|[L]09_AH_I_010|[L]01_HOOFD_380|[L]01_HOOFD_430|[L]11_AH_II_010|[L]13_CRD_010|[L]01_HOOFD_480|[L]01_HOOFD_490_2|[L]01_HOOFD_490_1|[L]01_HOOFD_370|[L]01_HOOFD_375|[L]01_HOOFD_490_1a|[L]01_HOOFD_491|[L]01_HOOFD_500|[L]01_HOOFD_510_0|[L]01_HOOFD_519|[L]01_HOOFD_490_4|[L]01_HOOFD_495|[L]01_HOOFD_510_1|[L]01_HOOFD_510_3|[L]01_HOOFD_494a|[L]01_HOOFD_515|[L]01_HOOFD_490_5|[L]01_HOOFD_510_4|[L]01_HOOFD_510_2|[L]01_HOOFD_490_5a|[L]01_HOOFD_510_2a
859,"7490199",1,No,"600,00","600,00","0,00","600,00","4,00","600,00","0,01","608,00","0,01",[L]01_HOOFD_010|[L]01_HOOFD_011|[L]01_HOOFD_020|[L]02_DRZ_010|[L]04_BPT_005|[L]01_HOOFD_065_0|[L]01_HOOFD_100_0|[L]01_HOOFD_030_1|[L]01_HOOFD_061|[L]01_HOOFD_015|[L]01_HOOFD_101|[L]01_HOOFD_030_2|[L]01_HOOFD_110_0|[L]01_HOOFD_180|[L]08_AWB45_005|[L]08_AWB45_010|[L]08_AWB45_020_0|[L]08_AWB45_020_1|[L]08_AWB45_025|[L]08_AWB45_020_2|[L]08_AWB45_030|[L]08_AWB45_040|[L]08_AWB45_051_0|[L]01_HOOFD_193|[L]08_AWB45_005|[L]01_HOOFD_196|[L]01_HOOFD_200|[L]01_HOOFD_330|[L]09_AH_I_010|[L]01_HOOFD_380|[L]01_HOOFD_430|[L]11_AH_II_010|[L]13_CRD_010|[L]01_HOOFD_480|[L]01_HOOFD_490_2|[L]01_HOOFD_370|[L]01_HOOFD_250_1|[L]01_HOOFD_195|[L]01_HOOFD_375|[L]01_HOOFD_490_1a|[L]08_AWB45_045|[L]01_HOOFD_490_1|[L]01_HOOFD_250_2|[L]01_HOOFD_491|[L]01_HOOFD_492_0|[L]01_HOOFD_493|[L]01_HOOFD_491a|[L]01_HOOFD_494a|[L]01_HOOFD_490_4|[L]01_HOOFD_500|[L]01_HOOFD_510_0|[L]01_HOOFD_510_4|[L]01_HOOFD_495|[L]01_HOOFD_510_1|[L]01_HOOFD_510_3|[L]01_HOOFD_515|[L]01_HOOFD_510_2|[L]01_HOOFD_490_5a|[L]01_HOOFD_490_5|[L]01_HOOFD_510_2a
860,"9385395",1,No,"600,00","600,00","0,00","600,00","4,00","600,00","0,01","608,00","0,01",[L]01_HOOFD_011|[L]01_HOOFD_020|[L]02_DRZ_010|[L]04_BPT_005|[L]01_HOOFD_065_0|[L]01_HOOFD_110_0|[L]01_HOOFD_100_0|[L]01_HOOFD_101|[L]01_HOOFD_010|[L]01_HOOFD_015|[L]01_HOOFD_061|[L]01_HOOFD_030_1|[L]01_HOOFD_030_2|[L]08_AWB45_005|[L]08_AWB45_010|[L]08_AWB45_020_0|[L]01_HOOFD_180|[L]08_AWB45_020_2|[L]08_AWB45_025|[L]08_AWB45_020_1|[L]08_AWB45_051_0|[L]08_AWB45_040|[L]08_AWB45_030|[L]08_AWB45_045|[L]01_HOOFD_196|[L]01_HOOFD_200|[L]01_HOOFD_330|[L]09_AH_I_010|[L]01_HOOFD_380|[L]01_HOOFD_430|[L]11_AH_II_010|[L]13_CRD_010|[L]01_HOOFD_480|[L]01_HOOFD_490_2|[L]01_HOOFD_491|[L]08_AWB45_005|[L]01_HOOFD_193|[L]01_HOOFD_370|[L]01_HOOFD_375|[L]01_HOOFD_250_2|[L]01_HOOFD_490_1|[L]01_HOOFD_490_4|[L]01_HOOFD_250_1|[L]01_HOOFD_494a|[L]01_HOOFD_195|[L]01_HOOFD_490_1a|[L]01_HOOFD_500|[L]01_HOOFD_510_0|[L]01_HOOFD_519|[L]01_HOOFD_495|[L]01_HOOFD_530|[L]01_HOOFD_515|[L]01_HOOFD_510_4|[L]01_HOOFD_510_3|[L]01_HOOFD_510_1|[L]01_HOOFD_490_5|[L]01_HOOFD_510_2a|[L]01_HOOFD_490_5a|[L]01_HOOFD_510_2|[L]01_HOOFD_530a
861,"9857886",1,No,"600,00","600,00","0,00","600,00","4,00","600,00","0,01","608,00","0,01",[L]01_HOOFD_010|[L]01_HOOFD_011|[L]01_HOOFD_020|[L]02_DRZ_010|[L]04_BPT_005|[L]01_HOOFD_065_0|[L]01_HOOFD_110_0|[L]01_HOOFD_100_0|[L]01_HOOFD_030_1|[L]01_HOOFD_061|[L]01_HOOFD_015|[L]01_HOOFD_101|[L]01_HOOFD_030_2|[L]06_VD_020|[L]06_VD_030_2|[L]03_VD_060_0|[L]06_VD_010|[L]06_VD_035|[L]06_VD_030_1a|[L]06_VD_030_3a|[L]06_VD_060_4|[L]06_VD_060_2a|[L]06_VD_060_1|[L]06_VD_030_1|[L]06_VD_060_3|[L]06_VD_030_4|[L]06_VD_030_3|[L]06_VD_060_2|[L]01_HOOFD_180|[L]01_HOOFD_200|[L]01_HOOFD_330|[L]09_AH_I_010|[L]01_HOOFD_380|[L]01_HOOFD_430|[L]11_AH_II_010|[L]13_CRD_010|[L]01_HOOFD_480|[L]01_HOOFD_490_2|[L]08_AWB45_005|[L]01_HOOFD_375|[L]01_HOOFD_370|[L]01_HOOFD_490_1|[L]01_HOOFD_250_2|[L]01_HOOFD_250_1|[L]01_HOOFD_490_1a|[L]01_HOOFD_195|[L]01_HOOFD_491|[L]01_HOOFD_494a|[L]01_HOOFD_490_4|[L]01_HOOFD_500|[L]01_HOOFD_510_0|[L]01_HOOFD_510_1|[L]01_HOOFD_510_4|[L]01_HOOFD_515|[L]01_HOOFD_495|[L]01_HOOFD_510_3|[L]01_HOOFD_490_5a|[L]01_HOOFD_490_5|[L]01_HOOFD_510_2a|[L]01_HOOFD_510_2
862,"6009653",1,No,"590,00","590,00","0,00","590,00","4,00","590,00","0,01","598,00","0,01",[L]01_HOOFD_010|[L]01_HOOFD_011|[L]01_HOOFD_015|[L]01_HOOFD_020|[L]01_HOOFD_030_1|[L]01_HOOFD_030_2|[L]02_DRZ_010|[L]04_BPT_005|[L]01_HOOFD_061|[L]01_HOOFD_065_1|[L]01_HOOFD_065_2|[L]01_HOOFD_101|[L]01_HOOFD_110_1|[L]01_HOOFD_110_2|[L]01_HOOFD_180|[L]08_AWB45_005|[L]08_AWB45_010|[L]08_AWB45_020_1|[L]08_AWB45_025|[L]08_AWB45_020_2|[L]08_AWB45_030|[L]08_AWB45_040|[L]08_AWB45_045|[L]08_AWB45_051_0|[L]01_HOOFD_190_1|[L]01_HOOFD_190_2|[L]01_HOOFD_193|[L]08_AWB45_005|[L]01_HOOFD_195|[L]01_HOOFD_196|[L]01_HOOFD_200|[L]01_HOOFD_250_1|[L]01_HOOFD_250_2|[L]01_HOOFD_330|[L]09_AH_I_010|[L]01_HOOFD_370|[L]01_HOOFD_375|[L]01_HOOFD_380|[L]01_HOOFD_430|[L]11_AH_II_010|[L]01_HOOFD_480|[L]01_HOOFD_490_1|[L]01_HOOFD_490_2|[L]01_HOOFD_490_4|[L]01_HOOFD_491|[L]01_HOOFD_492_0|[L]01_HOOFD_492_1|[L]01_HOOFD_492_2|[L]01_HOOFD_493|[L]01_HOOFD_495|[L]01_HOOFD_500|[L]01_HOOFD_510_1|[L]01_HOOFD_510_4|[L]01_HOOFD_515|[L]01_HOOFD_510_3|[L]01_HOOFD_519|[L]01_HOOFD_490_5|[L]01_HOOFD_510_2|[L]01_HOOFD_516
863,"6705233",1,No,"590,00","590,00","0,00","590,00","4,00","590,00","0,01","598,00","0,01",[L]01_HOOFD_010|[L]01_HOOFD_011|[L]01_HOOFD_015|[L]01_HOOFD_020|[L]01_HOOFD_030_2|[L]01_HOOFD_030_1|[L]02_DRZ_010|[L]04_BPT_005|[L]01_HOOFD_061|[L]01_HOOFD_065_0|[L]01_HOOFD_110_0|[L]01_HOOFD_050|[L]03_GBH_005|[L]01_HOOFD_101|[L]01_HOOFD_100_0|[L]01_HOOFD_180|[L]01_HOOFD_055|[L]01_HOOFD_100|[L]08_AWB45_005|[L]01_HOOFD_195|[L]01_HOOFD_196|[L]01_HOOFD_200|[L]01_HOOFD_250_1|[L]01_HOOFD_250_2|[L]01_HOOFD_330|[L]09_AH_I_010|[L]01_HOOFD_375|[L]01_HOOFD_370|[L]01_HOOFD_380|[L]01_HOOFD_430|[L]11_AH_II_010|[L]13_CRD_010|[L]01_HOOFD_480|[L]01_HOOFD_490_1|[L]01_HOOFD_490_1a|[L]01_HOOFD_490_2|[L]01_HOOFD_490_4|[L]01_HOOFD_495|[L]01_HOOFD_500|[L]01_HOOFD_510_0|[L]01_HOOFD_510_1|[L]01_HOOFD_510_3|[L]01_HOOFD_515|[L]01_HOOFD_519|[L]01_HOOFD_490_3a|[L]01_HOOFD_490_3|[L]01_HOOFD_510_2a|[L]01_HOOFD_510_2|[L]01_HOOFD_510_4|[L]01_HOOFD_810|[L]01_BB_770|[L]01_BB_540|[L]01_BB_775|[L]01_HOOFD_805|[L]01_HOOFD_809|[L]01_HOOFD_811|[L]01_HOOFD_815|[L]01_HOOFD_814|[L]01_HOOFD_820
864,"7874918",1,No,"590,00","590,00","0,00","590,00","4,00","590,00","0,01","598,00","0,01",[L]01_HOOFD_010|[L]01_HOOFD_011|[L]01_HOOFD_020|[L]02_DRZ_010|[L]04_BPT_005|[L]01_HOOFD_065_0|[L]01_HOOFD_100_0|[L]01_HOOFD_030_1|[L]01_HOOFD_015|[L]01_HOOFD_101|[L]01_HOOFD_061|[L]01_HOOFD_110_0|[L]01_HOOFD_180|[L]08_AWB45_005|[L]08_AWB45_010|[L]08_AWB45_020_0|[L]08_AWB45_020_1|[L]08_AWB45_025|[L]08_AWB45_020_2|[L]08_AWB45_030|[L]08_AWB45_040|[L]08_AWB45_051_0|[L]08_AWB45_045|[L]01_HOOFD_193|[L]08_AWB45_005|[L]01_HOOFD_196|[L]01_HOOFD_200|[L]01_HOOFD_330|[L]09_AH_I_010|[L]01_HOOFD_380|[L]01_HOOFD_430|[L]11_AH_II_010|[L]13_CRD_010|[L]01_HOOFD_480|[L]01_HOOFD_490_2|[L]01_HOOFD_491|[L]01_HOOFD_492_0|[L]01_HOOFD_493|[L]01_HOOFD_195|[L]01_HOOFD_375|[L]01_HOOFD_494a|[L]01_HOOFD_250_1|[L]01_HOOFD_491a|[L]01_HOOFD_490_1|[L]01_HOOFD_490_1a|[L]01_HOOFD_370|[L]01_HOOFD_490_4|[L]01_HOOFD_250_2|[L]01_HOOFD_500|[L]01_HOOFD_510_0|[L]01_HOOFD_515|[L]01_HOOFD_510_4|[L]01_HOOFD_510_1|[L]01_HOOFD_495|[L]01_HOOFD_510_3|[L]01_HOOFD_510_2|[L]01_HOOFD_490_5|[L]01_HOOFD_490_5a|[L]01_HOOFD_510_2a
865,"9716323",1,No,"590,00","590,00","0,00","590,00","4,00","590,00","0,01","598,00","0,01",[L]01_HOOFD_010|[L]01_HOOFD_011|[L]01_HOOFD_020|[L]02_DRZ_010|[L]01_HOOFD_050|[L]04_BPT_005|[L]01_HOOFD_065_0|[L]01_HOOFD_100_0|[L]01_HOOFD_015|[L]01_HOOFD_101|[L]01_HOOFD_061|[L]01_HOOFD_030_1|[L]01_HOOFD_030_2|[L]01_HOOFD_180|[L]08_AWB45_005|[L]08_AWB45_010|[L]08_AWB45_020_0|[L]01_HOOFD_110_0|[L]08_AWB45_020_1|[L]08_AWB45_025|[L]08_AWB45_020_2|[L]08_AWB45_040|[L]08_AWB45_051_0|[L]08_AWB45_030|[L]08_AWB45_045|[L]08_AWB45_005|[L]01_HOOFD_196|[L]01_HOOFD_200|[L]01_HOOFD_330|[L]09_AH_I_010|[L]01_HOOFD_380|[L]01_HOOFD_430|[L]11_AH_II_010|[L]13_CRD_010|[L]01_HOOFD_480|[L]01_HOOFD_490_2|[L]01_HOOFD_193|[L]01_HOOFD_490_1|[L]01_HOOFD_195|[L]01_HOOFD_375|[L]01_HOOFD_490_1a|[L]01_HOOFD_370|[L]01_HOOFD_250_1|[L]01_HOOFD_250_2|[L]01_HOOFD_491|[L]01_HOOFD_490_4|[L]01_HOOFD_494a|[L]01_HOOFD_500|[L]01_HOOFD_510_0|[L]01_HOOFD_532|[L]01_HOOFD_510_4|[L]01_HOOFD_510_3|[L]01_HOOFD_515|[L]01_HOOFD_510_2a|[L]01_HOOFD_490_5a|[L]01_HOOFD_495|[L]01_HOOFD_490_5|[L]01_HOOFD_510_1|[L]01_HOOFD_510_2
