Result of replaying M4.tpn on Process 3 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
54,"instance_4",1,Yes,"426.00","30.00","426.00","0.34","426.00","195.00","570.00","0.34","87.00","0.29","602.00","0.29",[M-REAL]A|[L]AD|[L/M]C|[M-REAL]AA|[M-INVI]t26t28|[L]Y|[L/M]AC|[M-REAL]AD|[L]AP|[L]D|[L/M]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[L]AR|[L]R|[L/M]AB|[L/M]D|[M-REAL]AK|[L]R|[L]W|[L/M]AM|[M-REAL]AL|[L]AC|[L/M]AO|[L/M]AQ|[M-REAL]AP|[M-REAL]C|[M-INVI]t2t4|[L/M]E|[M-REAL]R|[L]AK|[L/M]U|[M-REAL]S|[M-REAL]F|[L/M]W|[L]AA|[L]AD|[L]F|[L/M]Z|[L]Z|[L]AP|[L]E|[L]AO|[L]AL|[L]F|[L]AB|[L/M]Y|[L/M]X|[M-REAL]E|[M-REAL]R|[L/M]U|[M-REAL]S|[M-REAL]F|[M-INVI]t5t3|[L]R|[L/M]D|[M-REAL]AK|[M-REAL]AM|[M-REAL]AL|[M-REAL]AO|[M-REAL]AQ|[M-REAL]AP|[L]F|[L/M]C|[L]S|[L]X|[L]S|[L]T|[L]C|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[L]AL|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[L]E|[L]AK|[L]A|[L]S|[L]AM|[L/M]B
55,"instance_421",1,Yes,"278.00","48.00","278.00","0.56","278.00","136.00","630.00","0.56","86.00","0.58","662.00","0.58",[L/M]A|[L/M]C|[M-INVI]t2t4|[L/M]E|[M-INVI]t4t6|[M-REAL]G|[L/M]I|[M-REAL]H|[L]J|[L]G|[L/M]L|[L/M]G|[L]G|[L]H|[L/M]I|[L/M]H|[M-INVI]t7t5|[L/M]F|[L]H|[L/M]W|[L/M]Y|[L]H|[L/M]Z|[M-REAL]X|[L/M]E|[M-INVI]t4t6|[L/M]G|[L/M]J|[L/M]H|[L/M]L|[L]D|[L/M]G|[M-REAL]I|[M-REAL]H|[L]G|[L]G|[L/M]L|[L/M]G|[L/M]I|[L/M]H|[L]I|[L]K|[L/M]L|[M-REAL]G|[L/M]K|[L/M]H|[L/M]L|[L/M]G|[M-REAL]I|[L]W|[L]F|[L/M]H|[M-REAL]L|[L]H|[L]E|[L]H|[L/M]G|[L/M]J|[M-REAL]H|[L/M]L|[L/M]G|[M-REAL]I|[L]L|[L]F|[L/M]H|[L/M]L|[M-REAL]G|[L]L|[L/M]K|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-REAL]W|[L/M]Z|[L]J|[L/M]Y|[L/M]X|[M-REAL]E|[L/M]R|[L/M]U|[L/M]S|[M-REAL]F|[M-INVI]t5t3|[M-REAL]D|[L]X|[L/M]B
56,"instance_340",1,Yes,"378.00","31.00","378.00","0.36","378.00","166.00","520.00","0.36","85.00","0.32","552.00","0.32",[M-REAL]A|[M-REAL]C|[M-INVI]t2t4|[L]AO|[L]F|[L/M]E|[L]AK|[L/M]R|[L]F|[L/M]U|[L]D|[L]AP|[L/M]S|[M-REAL]F|[M-REAL]W|[L]AA|[L]A|[L]T|[L/M]Y|[L]AL|[L/M]Z|[M-REAL]X|[L/M]E|[M-REAL]R|[M-REAL]T|[L]W|[L]AQ|[L/M]S|[M-REAL]F|[L/M]W|[L]X|[L/M]Z|[L/M]Y|[M-REAL]X|[M-REAL]E|[L]AI|[L]F|[L/M]R|[L/M]T|[L/M]S|[M-REAL]F|[M-INVI]t5t3|[M-REAL]D|[M-REAL]AK|[L]C|[L/M]AM|[M-REAL]AL|[L]AK|[L]R|[L]B|[L]AA|[L/M]AO|[M-REAL]AQ|[M-REAL]AP|[L/M]C|[M-REAL]AA|[M-INVI]t26t28|[M-REAL]AC|[L]AL|[L]AP|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[L]AB|[L/M]D|[M-REAL]AK|[L]AG|[L/M]AN|[M-REAL]AL|[M-REAL]AO|[L]AC|[L/M]AR|[M-REAL]AP|[L/M]C|[M-INVI]t2t4|[L]AF|[L]X|[L/M]E|[M-REAL]M|[M-REAL]O|[M-REAL]N|[M-REAL]F|[M-INVI]t5t3|[L/M]D|[M-REAL]B
57,"instance_423",1,Yes,"316.00","44.00","316.00","0.52","316.00","188.00","620.00","0.52","84.00","0.52","652.00","0.52",[L/M]A|[M-REAL]C|[L]H|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[L/M]AD|[L/M]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[L]C|[L]J|[L/M]AB|[M-REAL]D|[L]E|[L]AP|[L/M]AK|[M-REAL]AM|[L]I|[L]H|[L/M]AL|[M-REAL]AO|[L]G|[L/M]AQ|[M-REAL]AP|[M-REAL]C|[M-INVI]t2t4|[M-REAL]E|[L]G|[L]D|[L]AD|[L/M]M|[L/M]P|[L/M]N|[L/M]F|[L/M]W|[L]L|[L/M]Y|[L/M]Z|[L/M]X|[M-REAL]E|[M-INVI]t4t6|[L/M]G|[M-REAL]I|[L]AM|[L]D|[L/M]H|[L/M]L|[L/M]G|[L/M]J|[L]L|[L]E|[L]C|[L/M]H|[M-INVI]t7t5|[L/M]F|[M-REAL]W|[M-REAL]Z|[L]AO|[L/M]Y|[L]G|[L/M]X|[L/M]E|[M-INVI]t4t6|[M-REAL]G|[L]Z|[L/M]I|[L]L|[L/M]H|[L/M]L|[L/M]G|[L]K|[L/M]J|[L/M]H|[M-INVI]t7t5|[L]W|[L]J|[L]G|[L/M]F|[M-INVI]t5t3|[M-REAL]D|[L]H|[L/M]B
58,"instance_385",1,Yes,"380.00","34.00","380.00","0.40","380.00","166.00","580.00","0.40","84.00","0.38","612.00","0.38",[L/M]A|[L/M]C|[M-INVI]t2t4|[M-REAL]E|[M-REAL]M|[M-REAL]O|[L]AL|[L]W|[L]F|[L/M]N|[L]O|[L]AK|[L/M]F|[M-REAL]W|[M-REAL]Y|[L]E|[L]AB|[L/M]Z|[L/M]X|[L/M]E|[L]AP|[L]D|[L]AG|[L]Z|[L]M|[L]E|[L]AD|[L]AK|[L/M]M|[L/M]P|[L/M]N|[M-REAL]F|[M-INVI]t5t3|[L]Y|[L/M]D|[M-REAL]AK|[L/M]AM|[L]AC|[L/M]AL|[M-REAL]AO|[L]W|[L/M]AQ|[M-REAL]AP|[L]X|[L]AR|[L]D|[L/M]C|[L]M|[L]AF|[L]AH|[L]AO|[L]F|[L]Y|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[M-REAL]AD|[L/M]AE|[M-REAL]AC|[L]N|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[M-REAL]AK|[L/M]AN|[M-REAL]AL|[L/M]AO|[M-REAL]AQ|[L/M]AP|[L/M]C|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[L]O|[L/M]AD|[L/M]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[L/M]B|[L]AB
59,"instance_236",1,Yes,"246.00","44.00","246.00","0.53","246.00","149.00","510.00","0.53","83.00","0.55","542.00","0.55",[L]AL|[L/M]A|[M-REAL]C|[L]AB|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[L]AN|[L]AA|[L/M]AD|[M-INVI]t29t27|[L]B|[L/M]AB|[L]AQ|[L/M]D|[M-REAL]AK|[M-REAL]AM|[M-REAL]AL|[L]C|[L]AA|[L]AD|[L/M]AO|[L]AB|[L/M]AQ|[L/M]AP|[M-REAL]C|[M-REAL]AA|[M-INVI]t26t31|[L]AK|[L/M]AF|[L/M]AH|[L/M]AG|[M-INVI]t32t27|[L/M]AB|[L/M]D|[M-REAL]AK|[L/M]AM|[L]C|[L/M]AL|[L/M]AO|[L/M]AQ|[M-REAL]AP|[L/M]C|[M-REAL]AA|[M-INVI]t26t28|[M-REAL]AC|[M-REAL]AD|[L]AP|[L/M]AE|[L]AM|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[L/M]AK|[M-REAL]AM|[L/M]AL|[L/M]AO|[M-REAL]AQ|[L/M]AP|[L/M]C|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[L]AK|[L/M]D|[M-REAL]B
60,"instance_77",1,Yes,"372.00","34.00","372.00","0.41","372.00","200.00","580.00","0.41","82.00","0.39","612.00","0.39",[L/M]A|[L/M]C|[M-INVI]t2t4|[L]AO|[L/M]E|[L]AO|[L/M]R|[L/M]T|[L/M]S|[M-REAL]F|[L]AL|[L/M]W|[L]F|[L]AD|[L]AM|[L/M]Y|[L/M]Z|[L]AQ|[L/M]X|[M-REAL]E|[L/M]R|[L/M]V|[M-REAL]S|[M-REAL]F|[M-INVI]t5t3|[M-REAL]D|[L/M]AK|[M-REAL]AM|[M-REAL]AL|[M-REAL]AO|[M-REAL]AQ|[L]F|[L/M]AP|[L]AC|[L]AA|[L]AL|[L]AD|[L]AM|[L]AB|[L/M]C|[L/M]AA|[M-INVI]t26t31|[L]AC|[L/M]AF|[L/M]AH|[L/M]AG|[M-INVI]t32t27|[M-REAL]AB|[M-REAL]D|[M-REAL]AK|[L/M]AN|[L/M]AL|[M-REAL]AO|[M-REAL]AQ|[L]AK|[L/M]AP|[L]D|[L]E|[L]AK|[L/M]C|[M-REAL]AA|[M-INVI]t26t28|[L]D|[L]C|[L/M]AC|[M-REAL]AD|[L]AB|[L]AP|[L/M]AE|[M-REAL]AC|[M-REAL]AD|[M-INVI]t29t27|[L/M]AB|[L]D|[L/M]D|[L]AA|[L]AQ|[L]AD|[L]S|[L]AO|[L]AR|[L/M]B
61,"instance_437",1,Yes,"356.00","35.00","356.00","0.43","356.00","174.00","570.00","0.43","82.00","0.41","602.00","0.41",[M-REAL]A|[L]X|[L/M]C|[M-INVI]t2t4|[M-REAL]E|[M-REAL]R|[L/M]U|[L]F|[L/M]S|[L]R|[L/M]F|[L/M]W|[M-REAL]Y|[L]W|[L/M]Z|[M-REAL]X|[L/M]E|[M-INVI]t4t6|[L]A|[L]B|[L/M]G|[L]O|[L]Y|[L/M]K|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[L]Z|[L/M]W|[L]Y|[L/M]Y|[L/M]Z|[M-REAL]X|[L]F|[L/M]E|[M-REAL]M|[M-REAL]O|[L]C|[L]AQ|[L/M]N|[L/M]F|[L/M]W|[L/M]Y|[L]F|[L/M]Z|[L]X|[L/M]X|[L]R|[L]E|[L]S|[L]AD|[L]D|[L/M]E|[L]H|[L]E|[L/M]R|[L]AN|[L/M]T|[M-REAL]S|[M-REAL]F|[M-INVI]t5t3|[L]AC|[L/M]D|[L/M]AK|[M-REAL]AM|[L]U|[L/M]AL|[L/M]AO|[M-REAL]AQ|[L/M]AP|[M-REAL]C|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[M-REAL]AD|[M-INVI]t29t27|[L]X|[L/M]AB|[M-REAL]D|[M-REAL]B|[L]S|[L]M
62,"instance_383",1,Yes,"362.00","36.00","362.00","0.45","362.00","206.00","610.00","0.45","80.00","0.44","642.00","0.44",[L/M]A|[L]AC|[L/M]C|[M-INVI]t2t4|[L]X|[L]AO|[L/M]E|[L/M]R|[L/M]T|[L/M]S|[L]Z|[L/M]F|[L]C|[L/M]W|[L]AR|[L/M]Y|[L/M]Z|[L/M]X|[L/M]E|[L]R|[L/M]M|[L/M]O|[L]AP|[L/M]N|[M-REAL]F|[M-INVI]t5t3|[L]E|[L]E|[L]T|[L/M]D|[M-REAL]AK|[M-REAL]AM|[M-REAL]AL|[M-REAL]AO|[M-REAL]AQ|[M-REAL]AP|[L/M]C|[L]AO|[L]AL|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[L]S|[L/M]AB|[M-REAL]D|[L]W|[L]F|[L/M]AK|[L/M]AM|[L/M]AL|[M-REAL]AO|[L]W|[L/M]AR|[L/M]AP|[M-REAL]C|[M-INVI]t2t4|[M-REAL]E|[M-REAL]M|[L/M]P|[L]F|[L]AK|[L]X|[L]D|[L]S|[L]F|[L]Z|[L/M]N|[L]E|[L/M]F|[M-INVI]t5t3|[L]Y|[L]Y|[L]M|[L/M]D|[L]V|[L]R|[L]AN|[L/M]B
63,"instance_11",1,Yes,"300.00","38.00","300.00","0.47","300.00","136.00","520.00","0.47","80.00","0.46","552.00","0.46",[L]AO|[L/M]A|[L/M]C|[M-REAL]AA|[M-INVI]t26t28|[M-REAL]AC|[M-REAL]AD|[M-INVI]t29t27|[L/M]AB|[M-REAL]D|[M-REAL]AK|[M-REAL]AM|[L/M]AL|[M-REAL]AO|[M-REAL]AQ|[L]AD|[L/M]AP|[L/M]C|[M-REAL]AA|[M-INVI]t26t28|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[L]AA|[L/M]AB|[L/M]D|[L/M]AK|[L/M]AN|[L/M]AL|[M-REAL]AO|[M-REAL]AQ|[L]AD|[L]AG|[L]AK|[L]D|[L/M]AP|[L/M]C|[L/M]AA|[M-INVI]t26t31|[M-REAL]AF|[L]AC|[L]AA|[L]AE|[L]D|[L]D|[L]AQ|[L/M]AH|[L/M]AG|[L/M]AJ|[M-REAL]AF|[L/M]AH|[M-REAL]AG|[M-INVI]t32t27|[L]AO|[L]AD|[L/M]AB|[M-REAL]D|[L/M]AK|[L/M]AN|[M-REAL]AL|[L]AR|[L/M]AO|[L/M]AQ|[M-REAL]AP|[L]AC|[L/M]C|[L]AF|[L]AL|[L/M]AA|[M-INVI]t26t31|[L]AN|[L/M]AF|[M-REAL]AH|[M-REAL]AG|[M-INVI]t32t27|[L]AP|[L/M]AB|[M-REAL]D|[L]AC|[L/M]B
64,"instance_405",1,Yes,"322.00","33.00","322.00","0.42","322.00","153.00","540.00","0.42","79.00","0.44","572.00","0.44",[M-REAL]A|[L]F|[L/M]C|[M-INVI]t2t4|[L/M]E|[L]X|[L]N|[L/M]R|[L]O|[L/M]U|[M-REAL]S|[M-REAL]F|[M-REAL]W|[L]O|[L/M]Y|[L/M]Z|[L]W|[L]W|[L]F|[L/M]X|[L/M]E|[L]Y|[L]W|[L/M]M|[M-REAL]O|[M-REAL]N|[L/M]F|[M-REAL]W|[L]F|[L]N|[L/M]Y|[L]W|[L/M]Z|[M-REAL]X|[L/M]E|[L/M]M|[L]F|[L]N|[L/M]O|[L/M]N|[M-REAL]F|[M-REAL]W|[M-REAL]Y|[M-REAL]Z|[L]B|[L]M|[L/M]X|[L/M]E|[M-REAL]M|[L/M]P|[M-REAL]N|[M-REAL]F|[L]Z|[L/M]W|[L]A|[L/M]Y|[L/M]Z|[M-REAL]X|[L]F|[L/M]E|[M-REAL]M|[L/M]O|[M-REAL]N|[M-REAL]F|[M-REAL]W|[L]X|[L/M]Z|[L]S|[L/M]Y|[L]M|[L/M]X|[L/M]E|[L/M]M|[M-REAL]O|[L/M]N|[M-REAL]F|[M-INVI]t5t3|[L/M]D|[M-REAL]B
65,"instance_116",1,Yes,"320.00","31.00","320.00","0.40","320.00","116.00","450.00","0.40","78.00","0.34","482.00","0.34",[M-REAL]A|[M-REAL]C|[L]AB|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[L]C|[L]AR|[L/M]AD|[M-REAL]AE|[L]AN|[L]S|[L]D|[L]AK|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[L]A|[L/M]D|[M-REAL]AK|[M-REAL]AM|[M-REAL]AL|[L/M]AO|[M-REAL]AQ|[M-REAL]AP|[M-REAL]C|[M-INVI]t2t4|[L]AO|[L]U|[L]AB|[L/M]E|[L]AB|[L/M]R|[M-REAL]T|[M-REAL]S|[L]AA|[L]AC|[L/M]F|[M-INVI]t5t3|[M-REAL]D|[L]AL|[L/M]AK|[L/M]AM|[M-REAL]AL|[M-REAL]AO|[M-REAL]AQ|[L/M]AP|[L]AO|[L]AL|[L/M]C|[M-REAL]AA|[M-INVI]t26t28|[L]D|[L/M]AC|[L]C|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[L/M]AK|[L]AL|[L/M]AN|[M-REAL]AL|[M-REAL]AO|[L/M]AQ|[L/M]AP|[L/M]C|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[L]AR|[L]AP|[L/M]B
66,"instance_70",1,Yes,"276.00","38.00","276.00","0.49","276.00","177.00","500.00","0.49","77.00","0.48","532.00","0.48",[L/M]A|[L/M]C|[L]AH|[L/M]AA|[M-INVI]t26t31|[L]AK|[L/M]AF|[L]AC|[L/M]AH|[L/M]AG|[M-INVI]t32t27|[L/M]AB|[L]AD|[L/M]D|[L/M]AK|[M-REAL]AM|[M-REAL]AL|[L]C|[L]AP|[L/M]AO|[L]D|[L/M]AQ|[M-REAL]AP|[M-REAL]C|[L]U|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[M-REAL]AD|[L]AP|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[L]AL|[L]B|[L/M]AK|[L/M]AN|[L/M]AL|[L/M]AO|[M-REAL]AQ|[M-REAL]AP|[L]AM|[L/M]C|[M-REAL]AA|[M-INVI]t26t28|[M-REAL]AC|[M-REAL]AD|[M-INVI]t29t27|[L]AQ|[L]E|[L/M]AB|[M-REAL]D|[M-REAL]AK|[L]C|[L/M]AM|[L]F|[L]AP|[L]S|[L/M]AL|[L/M]AO|[L/M]AQ|[M-REAL]AP|[M-REAL]C|[L]D|[L/M]AA|[M-INVI]t26t31|[L/M]AF|[M-REAL]AH|[L/M]AG|[M-INVI]t32t27|[L/M]AB|[L/M]D|[M-REAL]B|[L]R
67,"instance_274",1,Yes,"320.00","33.00","320.00","0.43","320.00","177.00","530.00","0.43","77.00","0.43","562.00","0.43",[L/M]A|[L]AK|[L/M]C|[M-INVI]t2t4|[L/M]E|[M-REAL]M|[L]D|[L/M]P|[M-REAL]N|[L/M]F|[L]Y|[L/M]W|[M-REAL]Y|[L]F|[L]E|[L/M]Z|[L/M]X|[M-REAL]E|[L/M]R|[L/M]U|[L]AM|[L/M]S|[M-REAL]F|[M-REAL]W|[L/M]Y|[M-REAL]Z|[M-REAL]X|[M-REAL]E|[L]F|[L]C|[L/M]M|[L]W|[L]AO|[L/M]O|[L/M]N|[L]D|[L]G|[L]AR|[L/M]F|[M-REAL]W|[M-REAL]Y|[L]N|[L/M]Z|[L]E|[L/M]X|[L]AP|[L]Y|[L]Z|[L/M]E|[L/M]M|[M-REAL]O|[L/M]N|[M-REAL]F|[M-REAL]W|[M-REAL]Z|[M-REAL]Y|[L]AL|[L]P|[L/M]X|[M-REAL]E|[M-INVI]t4t6|[L/M]G|[L/M]I|[L]B|[L/M]H|[L/M]L|[M-REAL]G|[L]M|[L/M]I|[L/M]H|[M-INVI]t7t5|[L]E|[L]W|[L/M]F|[M-INVI]t5t3|[M-REAL]D|[M-REAL]B
68,"instance_196",1,Yes,"148.00","41.00","148.00","0.55","148.00","49.00","410.00","0.55","75.00","0.67","442.00","0.67",[M-REAL]A|[L/M]C|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[L/M]AE|[M-REAL]AC|[M-REAL]AD|[L/M]AE|[L/M]AC|[M-REAL]AD|[L]B|[L/M]AE|[L/M]AC|[M-REAL]AD|[L/M]AE|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[M-REAL]AD|[L/M]AE|[L/M]AC|[M-REAL]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[L/M]D|[M-REAL]B|[L]A
69,"instance_40",1,Yes,"306.00","33.00","306.00","0.44","306.00","154.00","520.00","0.44","75.00","0.45","552.00","0.45",[L/M]A|[L/M]C|[M-INVI]t2t4|[M-REAL]E|[M-REAL]R|[M-REAL]T|[L]L|[L]G|[L]Y|[L/M]S|[M-REAL]F|[L]X|[L/M]W|[L/M]Z|[M-REAL]Y|[L]F|[L]P|[L]E|[L]K|[L/M]X|[L/M]E|[M-REAL]M|[M-REAL]O|[M-REAL]N|[L]L|[L/M]F|[L]M|[L/M]W|[L/M]Z|[M-REAL]Y|[M-REAL]X|[L]V|[L]N|[L/M]E|[L]L|[L/M]M|[L/M]Q|[M-REAL]N|[M-REAL]F|[L]H|[L]Y|[L/M]W|[L/M]Y|[M-REAL]Z|[M-REAL]X|[M-REAL]E|[M-INVI]t4t6|[L]F|[L/M]G|[L/M]K|[L/M]H|[M-REAL]L|[L]E|[L/M]G|[L/M]K|[L/M]H|[M-REAL]L|[L]N|[L/M]G|[L/M]K|[L]Z|[L]X|[L/M]H|[L]R|[L/M]L|[M-REAL]G|[L]D|[L/M]J|[L/M]H|[M-INVI]t7t5|[L/M]F|[M-INVI]t5t3|[M-REAL]D|[L]G|[L/M]B
70,"instance_429",1,Yes,"280.00","35.00","280.00","0.47","280.00","186.00","470.00","0.47","75.00","0.44","502.00","0.44",[M-REAL]A|[L]W|[L/M]C|[L/M]AA|[M-INVI]t26t31|[L/M]AF|[L]J|[L]AO|[L/M]AH|[L/M]AG|[M-INVI]t32t27|[L]AQ|[L/M]AB|[L/M]D|[M-REAL]AK|[L/M]AN|[L]AP|[L/M]AL|[L/M]AO|[M-REAL]AQ|[M-REAL]AP|[L/M]C|[L]B|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[L]E|[L/M]AK|[L/M]AN|[L]F|[L/M]AL|[M-REAL]AO|[L/M]AR|[M-REAL]AP|[L/M]C|[M-INVI]t2t4|[M-REAL]E|[M-INVI]t4t6|[M-REAL]G|[L]Y|[L/M]K|[L/M]H|[L/M]L|[L]F|[L]Q|[L/M]G|[M-REAL]I|[L]D|[L/M]H|[M-INVI]t7t5|[M-REAL]F|[M-REAL]W|[M-REAL]Y|[L]G|[L]AK|[L]A|[L/M]Z|[M-REAL]X|[L/M]E|[L]D|[L]AB|[L/M]M|[M-REAL]O|[L/M]N|[M-REAL]F|[M-INVI]t5t3|[M-REAL]D|[M-REAL]B|[L]X|[L]AP|[L]AC
71,"instance_115",1,Yes,"252.00","39.00","252.00","0.52","252.00","140.00","490.00","0.52","75.00","0.52","522.00","0.52",[L/M]A|[L/M]C|[M-REAL]AA|[M-INVI]t26t28|[L]AF|[L/M]AC|[M-REAL]AD|[L]AL|[L/M]AE|[L]AP|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[L]AO|[L]AB|[L/M]AB|[L/M]D|[L/M]AK|[L]F|[L]C|[L/M]AM|[M-REAL]AL|[L]B|[L/M]AO|[L/M]AR|[L/M]AP|[M-REAL]C|[L/M]AA|[M-INVI]t26t28|[L]C|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[L/M]AK|[L/M]AM|[L/M]AL|[L/M]AO|[M-REAL]AQ|[M-REAL]AP|[L]AD|[L]S|[L/M]C|[M-INVI]t2t4|[L/M]E|[L/M]R|[M-REAL]T|[M-REAL]S|[M-REAL]F|[M-INVI]t5t3|[L]AB|[L/M]D|[L/M]AK|[M-REAL]AM|[L]AG|[L/M]AL|[M-REAL]AO|[L]D|[L/M]AQ|[L/M]AP|[M-REAL]C|[L]AR|[L/M]AA|[M-INVI]t26t31|[M-REAL]AF|[L]AA|[L/M]AI|[M-REAL]AG|[M-INVI]t32t27|[M-REAL]AB|[M-REAL]D|[M-REAL]B|[L]V|[L]AN
72,"instance_137",1,Yes,"280.00","34.00","280.00","0.46","280.00","165.00","480.00","0.46","74.00","0.45","512.00","0.45",[L]T|[L/M]A|[M-REAL]C|[M-INVI]t2t4|[L]AL|[L/M]E|[L/M]R|[M-REAL]T|[L]AB|[L/M]S|[M-REAL]F|[L]AE|[L]AA|[L/M]W|[M-REAL]Y|[M-REAL]Z|[L]AK|[L/M]X|[L/M]E|[L/M]M|[M-REAL]O|[L]AD|[L/M]N|[M-REAL]F|[M-INVI]t5t3|[L]Z|[L/M]D|[M-REAL]AK|[L/M]AM|[M-REAL]AL|[L]AK|[L]C|[L/M]AO|[L]C|[L]AP|[L]AE|[L/M]AQ|[L]AL|[L]AC|[L/M]AP|[M-REAL]C|[M-REAL]AA|[M-INVI]t26t28|[L]B|[L/M]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[L]Y|[L]F|[L]O|[L/M]AB|[L/M]D|[M-REAL]AK|[L]F|[L/M]AN|[M-REAL]AL|[L/M]AO|[L/M]AR|[M-REAL]AP|[L/M]C|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[M-REAL]B
73,"instance_434",1,Yes,"298.00","36.00","298.00","0.49","298.00","174.00","550.00","0.49","73.00","0.49","582.00","0.49",[L]AP|[L/M]A|[L/M]C|[M-REAL]AA|[M-INVI]t26t28|[L]E|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[L]C|[L/M]AK|[M-REAL]AM|[L/M]AL|[M-REAL]AO|[L]Z|[L/M]AR|[M-REAL]AP|[M-REAL]C|[M-INVI]t2t4|[L]W|[L]AN|[L]H|[L]D|[L]R|[L/M]E|[L]U|[L/M]R|[L]F|[L]F|[L]Y|[L/M]U|[L]AA|[L/M]S|[M-REAL]F|[L]AO|[L]L|[L]S|[L/M]W|[M-REAL]Z|[L/M]Y|[L]AB|[L/M]X|[L/M]E|[M-INVI]t4t6|[L]L|[L/M]G|[L/M]J|[L/M]H|[M-REAL]L|[M-REAL]G|[L]Z|[L]K|[L/M]K|[L/M]H|[L/M]L|[L/M]G|[L/M]K|[L]B|[L/M]H|[L/M]L|[L]G|[L]G|[L]X|[L/M]G|[L/M]K|[L/M]H|[M-INVI]t7t5|[L/M]F|[M-INVI]t5t3|[M-REAL]D|[M-REAL]B
