Result of replaying ML1.tpn on Process 11 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Traversed Arcs","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Num. States","Move-Model Fitness","Trace Fitness","Max Fitness Cost","Move-Log Fitness","Trace Length","Queued States",Match
69,"instance_370",1,Yes,"1,436.00","37.00","76.00","47.00","972.00","0.66","0.36","58.00","0.45","47.00","1,069.00",[L]C|[L/M]A|[M-REAL]C|[L/M]E|[L]AE|[L/M]G|[M-REAL]F|[L]AC|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L/M]R|[M-REAL]S|[L]Z|[L/M]Q|[L/M]R|[M-REAL]S|[L]R|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[M-REAL]R|[M-REAL]t17t2|[L]F|[L/M]C|[L]E|[L]AA|[L]R|[L]D|[L]AA|[L]AB|[L]S|[L]AE|[L/M]E|[L]AD|[L/M]I|[M-REAL]F|[L]AB|[L/M]D|[L/M]Q|[M-REAL]t19t25|[L/M]Z|[M-REAL]AB|[L]F|[L/M]AA|[M-REAL]t26t20|[L]F|[L]Q|[L]AE|[L/M]U|[L]Z|[L]Z|[L]I|[L]C|[L]AA|[L]S|[L/M]B
70,"instance_42",1,Yes,"1,272.00","32.00","72.00","44.00","849.00","0.65","0.42","55.00","0.59","44.00","950.00",[M-REAL]A|[L]S|[L/M]C|[M-REAL]E|[L]Q|[L/M]G|[L/M]F|[L/M]D|[M-REAL]t3t16|[M-REAL]Q|[L]E|[L/M]R|[M-REAL]t17t2|[L/M]C|[L/M]E|[L]S|[L]P|[L/M]H|[L/M]F|[L/M]D|[M-REAL]t3t16|[L]AA|[L]Z|[L]R|[L]C|[L]O|[L]Q|[L]D|[L/M]Q|[L/M]R|[M-REAL]S|[L/M]Q|[L/M]R|[M-REAL]S|[L]A|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[M-REAL]t17t2|[M-REAL]C|[L/M]O|[M-REAL]P|[L]C|[L/M]D|[L/M]Q|[M-REAL]t19t25|[L/M]Z|[L]AB|[L]B|[L]P|[L]AE|[L/M]AD|[L/M]AA|[M-REAL]t26t20|[L/M]U|[M-REAL]B
71,"instance_292",1,Yes,"1,288.00","24.00","66.00","43.00","767.00","0.70","0.56","54.00","0.77","43.00","856.00",[L/M]A|[L/M]C|[L/M]E|[M-REAL]G|[L]AB|[L/M]F|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[M-REAL]t17t2|[L/M]C|[L/M]E|[L/M]I|[L/M]F|[L/M]D|[M-REAL]t3t16|[M-REAL]Q|[M-REAL]R|[M-REAL]t17t2|[L]AD|[L]Z|[L]O|[L/M]C|[L/M]E|[L/M]I|[L/M]F|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L/M]R|[M-REAL]t17t2|[L/M]C|[M-REAL]O|[L]R|[L/M]P|[L/M]D|[L]Q|[L/M]Q|[M-REAL]t19t25|[L]AA|[L]AE|[L/M]Z|[M-REAL]AB|[L]I|[L/M]AA|[L/M]AE|[L/M]Z|[L]AA|[L/M]AB|[M-REAL]AA|[M-REAL]t26t20|[L/M]U|[L/M]B
72,"instance_391",1,Yes,"1,121.00","30.00","51.00","49.00","664.00","0.77","0.50","60.00","0.55","49.00","781.00",[M-REAL]A|[M-REAL]C|[L/M]O|[L]C|[L]R|[L]Q|[L]F|[L/M]P|[L/M]D|[M-REAL]t3t16|[M-REAL]Q|[L/M]R|[L]R|[L/M]S|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[M-REAL]S|[L/M]Q|[L/M]R|[L]C|[L]O|[L/M]S|[L]G|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[M-REAL]R|[M-REAL]t17t2|[L]E|[L/M]C|[L/M]E|[L]O|[L]P|[L]U|[L]Q|[L]Q|[L]C|[L]D|[L]A|[L]P|[L]D|[L]D|[L]R|[L]C|[L/M]I|[L/M]F|[L/M]D|[L/M]Q|[L/M]V|[L/M]Y|[L/M]W|[M-REAL]U|[L/M]B
73,"instance_184",1,Yes,"1,727.00","32.00","115.00","48.00","1,075.00","0.75","0.46","59.00","0.50","48.00","1,150.00",[L/M]A|[L/M]C|[L/M]E|[L]D|[L]C|[L]F|[L/M]G|[L/M]F|[M-REAL]D|[M-REAL]t3t16|[L/M]Q|[L/M]R|[M-REAL]t17t2|[L/M]C|[L/M]E|[L]I|[L/M]H|[L/M]F|[L]Q|[L]D|[L]R|[L/M]D|[M-REAL]t3t16|[L]Y|[L/M]Q|[L/M]R|[M-REAL]t17t2|[L/M]C|[L/M]O|[L]E|[L/M]M|[L/M]N|[M-REAL]L|[L/M]K|[L/M]D|[L]C|[L]E|[L/M]Q|[L]R|[L]I|[L]Q|[L]D|[L]Q|[L]R|[L]C|[L]L|[L]F|[L]O|[L]U|[L/M]V|[M-REAL]X|[L/M]W|[M-REAL]U|[L]P|[L]D|[L/M]B
74,"instance_406",1,Yes,"1,097.00","30.00","57.00","48.00","768.00","0.76","0.49","59.00","0.54","48.00","840.00",[L/M]A|[L/M]C|[M-REAL]E|[L]AD|[L/M]G|[M-REAL]F|[L]AA|[L]AE|[L/M]D|[M-REAL]Q|[M-REAL]t19t25|[L]AE|[L]AE|[L/M]Z|[L/M]AD|[L/M]AA|[L]AC|[L/M]AE|[L]Z|[L/M]Z|[L/M]AD|[L/M]AA|[L]U|[L/M]AE|[L/M]Z|[L/M]AC|[L]AA|[L]AC|[L]E|[L]AA|[L/M]AA|[L/M]AE|[L/M]Z|[M-REAL]AB|[L]AE|[L/M]AA|[L/M]AE|[L]AC|[L]F|[L]Q|[L/M]Z|[L/M]AC|[L/M]AA|[L]Z|[L]Z|[L/M]AE|[M-REAL]Z|[L/M]AB|[L]AB|[L]AA|[L]Z|[L]Z|[L/M]AA|[M-REAL]t26t20|[M-REAL]U|[L/M]B
75,"instance_126",1,Yes,"1,076.00","29.00","66.00","49.00","697.00","0.79","0.52","60.00","0.55","49.00","777.00",[L/M]A|[M-REAL]C|[L]U|[L/M]E|[L/M]H|[L/M]F|[L]AE|[L]R|[L]Q|[L]D|[L]C|[L]AE|[L]M|[L]L|[L]Z|[L]K|[L/M]D|[L]AC|[L/M]Q|[M-REAL]t19t25|[L/M]Z|[M-REAL]AB|[L/M]AA|[L]Z|[L/M]AE|[L/M]Z|[L]AD|[L]AA|[L]AA|[L/M]AC|[L/M]AA|[M-REAL]AE|[L]AD|[L/M]Z|[L/M]AB|[L]AE|[L/M]AA|[L/M]AE|[L/M]Z|[L/M]AD|[M-REAL]AA|[L/M]AE|[L/M]Z|[L]C|[L]AA|[L]O|[L]N|[L/M]AD|[L/M]AA|[L/M]AE|[L/M]Z|[L/M]AB|[L/M]AA|[M-REAL]t26t20|[M-REAL]U|[L/M]B
76,"instance_304",1,Yes,"1,279.00","33.00","67.00","42.00","862.00","0.62","0.38","53.00","0.55","42.00","953.00",[L/M]A|[L/M]C|[M-REAL]O|[L]Q|[L/M]L|[L]Y|[L]C|[L]D|[L]L|[L/M]M|[L/M]N|[L/M]K|[M-REAL]D|[M-REAL]t3t16|[L]R|[L/M]Q|[L]W|[L]C|[L]O|[L]B|[L]P|[L/M]R|[M-REAL]t17t2|[L]I|[L/M]C|[L/M]E|[M-REAL]G|[L]K|[L]R|[L/M]F|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L]S|[L]O|[L]U|[L/M]R|[M-REAL]t17t2|[M-REAL]C|[L/M]O|[M-REAL]L|[L/M]N|[L/M]M|[M-REAL]K|[L/M]D|[L/M]Q|[L/M]V|[M-REAL]X|[M-REAL]W|[M-REAL]U|[M-REAL]B|[L]Q|[L]D
77,"instance_274",1,Yes,"1,529.00","30.00","78.00","45.00","987.00","0.70","0.46","56.00","0.58","45.00","1,060.00",[L/M]A|[L/M]C|[L]AD|[L]R|[L/M]O|[L]Z|[L/M]M|[L/M]N|[M-REAL]L|[L/M]K|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L/M]R|[L]AE|[L/M]S|[M-REAL]Q|[L/M]R|[M-REAL]t17t2|[L]B|[L]S|[L/M]C|[L/M]E|[L/M]G|[L/M]F|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L/M]R|[M-REAL]t17t2|[L]AA|[L]F|[L]Q|[L]AC|[L]Q|[L]U|[L]AA|[L/M]C|[L/M]E|[L/M]G|[M-REAL]F|[L/M]D|[L/M]Q|[M-REAL]t19t25|[L]Z|[L]R|[L]AE|[L/M]Z|[L/M]AD|[L]L|[L]S|[L/M]AA|[M-REAL]t26t20|[M-REAL]U|[M-REAL]B|[L]Q
78,"instance_62",1,Yes,"1,512.00","35.00","91.00","47.00","1,025.00","0.71","0.40","58.00","0.43","47.00","1,085.00",[M-REAL]A|[L]Z|[L/M]C|[L/M]O|[L]U|[L/M]M|[L/M]N|[L/M]L|[L/M]K|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L/M]R|[M-REAL]t17t2|[L/M]C|[L]AE|[L]R|[L]D|[L]AB|[L]P|[L]Q|[L]O|[L]AA|[L]O|[L]Q|[L]N|[L]AC|[L]D|[L/M]O|[L]L|[L]R|[L]C|[L/M]P|[L/M]D|[L]AA|[L/M]Q|[M-REAL]t19t25|[L/M]Z|[L]B|[L]C|[L]A|[L/M]AC|[M-REAL]AA|[L/M]AE|[L/M]Z|[L/M]AC|[L]M|[L]AE|[L]Z|[L]K|[L]AA|[L/M]AA|[M-REAL]t26t20|[M-REAL]U|[M-REAL]B
79,"instance_359",1,Yes,"1,469.00","23.00","90.00","44.00","869.00","0.74","0.58","55.00","0.73","44.00","965.00",[L]Q|[L/M]A|[L/M]C|[L/M]O|[L/M]P|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L/M]R|[M-REAL]t17t2|[L]X|[L/M]C|[L/M]E|[L/M]H|[L/M]F|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L/M]R|[L/M]S|[M-REAL]Q|[L/M]R|[M-REAL]t17t2|[L/M]C|[L/M]E|[L/M]I|[L/M]F|[L/M]D|[M-REAL]t3t16|[M-REAL]Q|[L/M]R|[M-REAL]t17t2|[L/M]C|[L]K|[L/M]O|[L/M]M|[L/M]N|[L]E|[L]Q|[L]Q|[L]D|[L]R|[L]C|[L]B|[L/M]L|[M-REAL]K|[L]F|[L/M]D|[L/M]Q|[L/M]V|[M-REAL]X|[L/M]W|[L/M]U|[M-REAL]B|[L]I
80,"instance_179",1,Yes,"999.00","26.00","62.00","45.00","607.00","0.76","0.54","56.00","0.62","45.00","731.00",[M-REAL]A|[L]Q|[L/M]C|[M-REAL]E|[L]O|[L/M]I|[L/M]F|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L/M]R|[M-REAL]S|[L]E|[L]P|[L/M]Q|[L/M]R|[M-REAL]t17t2|[L/M]C|[L]O|[L]P|[L]D|[L]Q|[L]S|[L/M]O|[L/M]L|[L/M]N|[L]C|[L]C|[L/M]M|[L/M]K|[L/M]D|[M-REAL]t3t16|[M-REAL]Q|[L]V|[L]R|[L]A|[L/M]R|[M-REAL]t17t2|[L]R|[L/M]C|[L/M]O|[L/M]M|[L]D|[L/M]L|[L/M]N|[L/M]K|[L/M]D|[L]Q|[L/M]Q|[M-REAL]V|[L/M]X|[L/M]W|[L/M]U|[L/M]B
81,"instance_90",1,Yes,"747.00","16.00","43.00","44.00","394.00","0.79","0.71","55.00","0.86","44.00","525.00",[L/M]A|[L/M]C|[L/M]O|[L/M]M|[L/M]L|[L]L|[L/M]N|[M-REAL]K|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L/M]R|[M-REAL]t17t2|[L/M]C|[L/M]O|[M-REAL]L|[L/M]M|[M-REAL]N|[L]D|[L/M]K|[L]M|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[M-REAL]t17t2|[L/M]C|[L]N|[L]K|[L/M]O|[M-REAL]M|[L/M]N|[L]K|[L/M]L|[M-REAL]K|[M-REAL]D|[L/M]Q|[L/M]V|[L/M]Y|[L/M]W|[L/M]U|[L/M]B
82,"instance_72",1,Yes,"1,432.00","33.00","113.00","41.00","935.00","0.62","0.37","52.00","0.49","41.00","999.00",[L]D|[L/M]A|[L/M]C|[L/M]E|[L/M]I|[L]S|[L]Q|[L]C|[L]R|[L/M]F|[M-REAL]D|[M-REAL]t3t16|[L]F|[L/M]Q|[L/M]R|[M-REAL]t17t2|[L]W|[L]Q|[L]X|[L/M]C|[L/M]E|[L/M]I|[M-REAL]F|[L]M|[L/M]D|[M-REAL]t3t16|[L]R|[L/M]Q|[L]B|[L]G|[L]F|[L]O|[L]U|[L/M]R|[M-REAL]t17t2|[L/M]C|[M-REAL]O|[L]D|[L/M]L|[M-REAL]M|[L/M]N|[L/M]K|[L/M]D|[L/M]Q|[L/M]V|[M-REAL]X|[M-REAL]W|[M-REAL]U|[M-REAL]B|[L]R|[L]S|[L]Q|[L]E
83,"instance_177",1,Yes,"807.00","24.00","47.00","48.00","519.00","0.85","0.59","59.00","0.60","48.00","594.00",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L/M]G|[L]Z|[L]AE|[L]E|[L/M]F|[L/M]D|[L/M]Q|[M-REAL]t19t25|[L/M]Z|[L/M]AD|[L]Z|[L]AA|[L/M]AA|[L/M]AE|[L/M]Z|[L/M]AB|[L/M]AA|[L]AA|[L/M]AE|[L/M]Z|[L/M]AC|[L]AE|[L/M]AA|[L]AB|[L]AA|[L/M]AE|[L]A|[L]AC|[L]AE|[L/M]Z|[L/M]AD|[L/M]AA|[L/M]AE|[L/M]Z|[L/M]AB|[L/M]AA|[L]C|[L]AA|[L]Z|[L]AB|[L/M]AE|[L/M]Z|[L/M]AB|[L/M]AA|[M-REAL]t26t20|[L]AD|[L]Z|[L]AE|[L/M]U|[L/M]B
84,"instance_275",1,Yes,"1,231.00","28.00","75.00","44.00","789.00","0.74","0.49","55.00","0.57","44.00","881.00",[L/M]A|[L/M]C|[L/M]O|[L/M]P|[L]S|[L]Q|[L]R|[L/M]D|[M-REAL]t3t16|[L]D|[L/M]Q|[M-REAL]R|[L]C|[L]Q|[L/M]S|[L/M]Q|[L]D|[L/M]R|[M-REAL]S|[L]Y|[L]O|[L/M]Q|[L]M|[L]N|[L]S|[L]L|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[M-REAL]S|[L/M]Q|[L]S|[L]K|[L/M]R|[M-REAL]t17t2|[L/M]C|[L/M]O|[L]R|[L/M]L|[L/M]M|[M-REAL]N|[M-REAL]K|[M-REAL]D|[L/M]Q|[L]K|[L]N|[L/M]V|[M-REAL]X|[L]R|[L/M]W|[L/M]U|[L/M]B
85,"instance_423",1,Yes,"1,078.00","22.00","54.00","42.00","611.00","0.74","0.58","53.00","0.74","42.00","730.00",[L/M]A|[M-REAL]C|[L]Z|[L/M]E|[L/M]I|[L/M]F|[L/M]D|[M-REAL]t3t16|[L]B|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[M-REAL]S|[L]P|[L/M]Q|[L]Q|[L/M]R|[M-REAL]S|[L]AA|[L/M]Q|[L/M]R|[M-REAL]t17t2|[L/M]C|[L/M]O|[M-REAL]P|[L]AD|[L/M]D|[M-REAL]Q|[M-REAL]t19t25|[L]S|[L/M]Z|[L/M]AC|[L/M]AA|[L/M]AE|[L/M]Z|[L/M]AC|[L]S|[L]AE|[L]Z|[L/M]AA|[L/M]AE|[M-REAL]Z|[L]C|[L/M]AB|[L/M]AA|[M-REAL]t26t20|[L/M]U|[M-REAL]B
86,"instance_445",1,Yes,"818.00","20.00","48.00","40.00","468.00","0.72","0.61","51.00","0.82","40.00","594.00",[L/M]A|[M-REAL]C|[L]O|[L/M]E|[L/M]I|[L/M]F|[L/M]D|[M-REAL]t3t16|[L]C|[L]V|[L/M]Q|[L]Q|[L/M]R|[M-REAL]t17t2|[L/M]C|[L/M]O|[L/M]P|[M-REAL]D|[M-REAL]t3t16|[L/M]Q|[L]N|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[M-REAL]t17t2|[L/M]C|[L]D|[L]R|[L/M]E|[L/M]I|[L/M]F|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[M-REAL]R|[M-REAL]t17t2|[L/M]C|[M-REAL]O|[M-REAL]N|[L/M]L|[L/M]M|[L/M]K|[L/M]D|[M-REAL]Q|[M-REAL]V|[L/M]X|[L/M]W|[L/M]U|[L/M]B
87,"instance_121",1,Yes,"1,524.00","37.00","88.00","46.00","1,054.00","0.70","0.35","57.00","0.35","46.00","1,118.00",[L/M]A|[M-REAL]C|[L]Q|[L]Q|[L/M]O|[L/M]P|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L/M]R|[L/M]S|[M-REAL]Q|[L/M]R|[M-REAL]t17t2|[L]D|[L/M]C|[L/M]E|[M-REAL]G|[L]Q|[L/M]F|[L]O|[L]C|[L]Q|[L]R|[L]C|[L/M]D|[L]B|[L/M]Q|[L]D|[L]R|[L/M]V|[L]M|[L]L|[L]N|[L]G|[L]C|[L]O|[L]P|[L]E|[L]R|[L]S|[L]Q|[L]R|[L]W|[L/M]X|[M-REAL]W|[L]G|[L]F|[L]D|[L]C|[L]K|[L/M]U|[M-REAL]B
88,"instance_416",1,Yes,"1,028.00","21.00","57.00","44.00","573.00","0.78","0.62","55.00","0.73","44.00","710.00",[L/M]A|[L]U|[L/M]C|[L/M]O|[L/M]P|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L/M]R|[L]C|[L]K|[L/M]S|[L]L|[L]M|[L]N|[L]D|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[M-REAL]t17t2|[L/M]C|[L/M]O|[L]AD|[L/M]P|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L/M]R|[M-REAL]S|[L]O|[L]R|[L/M]Q|[L/M]R|[L]Q|[L/M]S|[L/M]Q|[L]S|[L/M]R|[M-REAL]t17t2|[L/M]C|[L/M]O|[L/M]P|[L/M]D|[L/M]Q|[M-REAL]t19t25|[L/M]Z|[M-REAL]AB|[L/M]AA|[M-REAL]t26t20|[M-REAL]U|[L/M]B
89,"instance_171",1,Yes,"1,166.00","32.00","78.00","43.00","791.00","0.69","0.41","54.00","0.47","43.00","886.00",[L/M]A|[M-REAL]C|[L]F|[L]Q|[L/M]O|[L]R|[L/M]L|[L/M]M|[M-REAL]N|[L/M]K|[L]R|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L]D|[L]V|[L]O|[L]P|[L]D|[L]Q|[L]E|[L]I|[L]W|[L]C|[L/M]R|[M-REAL]S|[L]C|[L/M]Q|[L/M]R|[L]C|[L]R|[L]P|[L]D|[L]Q|[L]N|[L/M]S|[L/M]Q|[M-REAL]R|[M-REAL]t17t2|[L]O|[L/M]C|[L/M]E|[L/M]G|[L/M]F|[L/M]D|[M-REAL]Q|[M-REAL]V|[L]C|[L/M]X|[M-REAL]W|[L/M]U|[L/M]B
90,"instance_170",1,Yes,"896.00","29.00","75.00","43.00","578.00","0.72","0.46","54.00","0.53","43.00","677.00",[M-REAL]A|[M-REAL]C|[L]Q|[L/M]O|[L]Q|[L]B|[L/M]L|[M-REAL]M|[M-REAL]N|[L/M]K|[L]Q|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L/M]R|[L]C|[L]R|[L]A|[L]C|[L/M]S|[L/M]Q|[L/M]R|[L/M]S|[M-REAL]Q|[L]F|[L/M]R|[L/M]S|[L/M]Q|[L]S|[L]S|[L/M]R|[M-REAL]t17t2|[M-REAL]C|[L]Q|[L/M]E|[L/M]G|[L/M]F|[L/M]D|[L]M|[L]R|[L]I|[L]C|[L]E|[L]D|[L/M]Q|[L/M]V|[L/M]X|[L/M]W|[L/M]U|[M-REAL]B|[L]R|[L]N
91,"instance_249",1,Yes,"943.00","20.00","45.00","43.00","512.00","0.78","0.63","54.00","0.74","43.00","622.00",[L/M]A|[L/M]C|[L/M]E|[L/M]I|[L]Q|[L/M]F|[L/M]D|[M-REAL]t3t16|[L]R|[L/M]Q|[L/M]R|[M-REAL]S|[L]X|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[M-REAL]R|[M-REAL]t17t2|[L/M]C|[L/M]E|[L/M]H|[M-REAL]F|[L]U|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L/M]R|[M-REAL]t17t2|[L/M]C|[L/M]O|[L/M]P|[L/M]D|[L/M]Q|[L]R|[L]O|[L]P|[L]D|[L/M]V|[M-REAL]X|[L/M]W|[M-REAL]U|[L]S|[L]F|[L]C|[L/M]B
92,"instance_431",1,Yes,"1,281.00","35.00","72.00","43.00","883.00","0.65","0.35","54.00","0.40","43.00","973.00",[M-REAL]A|[L]S|[L/M]C|[L]C|[L]Q|[L]Q|[L]P|[L]D|[L]P|[L]I|[L]R|[L]C|[L]O|[L/M]O|[L]D|[L]S|[L]R|[L/M]P|[L]A|[L]F|[L]Q|[L]E|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L/M]R|[M-REAL]S|[L]Y|[L/M]Q|[L/M]R|[M-REAL]S|[L/M]Q|[L/M]R|[M-REAL]t17t2|[L/M]C|[L/M]E|[M-REAL]G|[L/M]F|[L/M]D|[L/M]Q|[M-REAL]V|[M-REAL]X|[L]R|[L]G|[L]O|[L]D|[L]C|[L]U|[L/M]W|[M-REAL]U|[L]V|[L/M]B
93,"instance_409",1,Yes,"1,243.00","29.00","76.00","44.00","799.00","0.74","0.47","55.00","0.52","44.00","895.00",[L/M]A|[L/M]C|[L/M]O|[L/M]P|[L/M]D|[M-REAL]t3t16|[L]R|[L]C|[L/M]Q|[L]N|[L]E|[L/M]R|[L]AA|[L]F|[L]Q|[L]G|[L/M]S|[L/M]Q|[L]K|[L]Q|[L]C|[L]O|[L/M]R|[M-REAL]S|[L]AE|[L]L|[L]D|[L/M]Q|[L/M]R|[M-REAL]t17t2|[L/M]C|[L/M]O|[M-REAL]P|[L]U|[L]D|[L/M]D|[M-REAL]Q|[M-REAL]t19t25|[L/M]Z|[L/M]AD|[L/M]AA|[L]M|[L/M]AE|[L/M]Z|[L/M]AC|[L/M]AA|[M-REAL]t26t20|[M-REAL]U|[L]Z|[L]P|[L]AD|[L/M]B
94,"instance_407",1,Yes,"902.00","22.00","46.00","41.00","553.00","0.74","0.58","52.00","0.71","41.00","664.00",[M-REAL]A|[L]Q|[L/M]C|[L/M]O|[L]Q|[L]R|[L/M]P|[L/M]D|[M-REAL]t3t16|[L]A|[L/M]Q|[M-REAL]R|[L/M]S|[L/M]Q|[L]O|[L]S|[L]D|[L]R|[L]C|[L/M]R|[M-REAL]S|[L]P|[L/M]Q|[L]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[L/M]S|[M-REAL]Q|[L/M]R|[L]R|[L/M]S|[L/M]Q|[M-REAL]R|[M-REAL]t17t2|[L/M]C|[L/M]O|[L/M]L|[L/M]N|[L/M]M|[L/M]K|[L/M]D|[M-REAL]Q|[M-REAL]t19t25|[L/M]Z|[L/M]AB|[L/M]AA|[M-REAL]t26t20|[L/M]U|[L/M]B
95,"instance_351",1,Yes,"1,284.00","30.00","79.00","42.00","814.00","0.70","0.43","53.00","0.50","42.00","935.00",[M-REAL]A|[L]Q|[L/M]C|[L/M]O|[L/M]P|[M-REAL]D|[M-REAL]t3t16|[L]I|[L/M]Q|[L]D|[L/M]R|[L]N|[L/M]S|[L/M]Q|[M-REAL]R|[L/M]S|[L/M]Q|[L]E|[L]F|[L]D|[L]C|[L/M]R|[M-REAL]t17t2|[L]O|[L]K|[L]A|[L/M]C|[L]Q|[L/M]O|[L]M|[L/M]N|[L]L|[L]R|[L]D|[L]Q|[L]R|[L]U|[L]R|[L/M]M|[L/M]L|[L/M]K|[L/M]D|[M-REAL]Q|[M-REAL]t19t25|[L/M]Z|[L/M]AD|[L/M]AA|[M-REAL]t26t20|[M-REAL]U|[L/M]B|[L]C
96,"instance_101",1,Yes,"876.00","30.00","50.00","38.00","569.00","0.62","0.39","49.00","0.55","38.00","677.00",[M-REAL]A|[M-REAL]C|[M-REAL]O|[L]S|[L]S|[L/M]M|[L/M]L|[M-REAL]N|[L]B|[L]W|[L/M]K|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L/M]R|[L]D|[L]O|[L]Q|[L/M]S|[L]P|[L]R|[L]A|[L/M]Q|[L/M]R|[M-REAL]S|[L]D|[L/M]Q|[L/M]R|[M-REAL]S|[L]C|[L/M]Q|[L/M]R|[L]P|[L/M]S|[L/M]Q|[L/M]R|[M-REAL]t17t2|[L/M]C|[L/M]O|[M-REAL]P|[M-REAL]D|[M-REAL]Q|[L]C|[L]N|[L/M]V|[L/M]Y|[M-REAL]W|[L]Q|[L/M]U|[M-REAL]B|[L]O
97,"instance_371",1,Yes,"769.00","25.00","43.00","43.00","502.00","0.76","0.54","54.00","0.60","43.00","587.00",[M-REAL]A|[M-REAL]C|[L]F|[L]Z|[L]AD|[L/M]E|[L/M]I|[M-REAL]F|[L/M]D|[L]D|[L/M]Q|[M-REAL]t19t25|[L]AC|[L]C|[L]I|[L]R|[L]A|[L]F|[L]Q|[L/M]Z|[L/M]AC|[L/M]AA|[L/M]AE|[L/M]Z|[L/M]AB|[L/M]AA|[M-REAL]AE|[L]AB|[L/M]Z|[L/M]AD|[L/M]AA|[L]AE|[L/M]AE|[L/M]Z|[M-REAL]AB|[L]E|[L/M]AA|[L/M]AE|[L/M]Z|[L/M]AC|[L/M]AA|[L/M]AE|[L]C|[L]AA|[L/M]Z|[M-REAL]AB|[L]AE|[L/M]AA|[M-REAL]t26t20|[L/M]U|[L/M]B
98,"instance_146",1,Yes,"1,154.00","25.00","67.00","41.00","703.00","0.72","0.52","52.00","0.63","41.00","792.00",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]F|[L/M]D|[M-REAL]t3t16|[L/M]Q|[L]AD|[L/M]R|[M-REAL]t17t2|[L]O|[L]D|[L/M]C|[M-REAL]E|[L]Q|[L/M]I|[L/M]F|[L/M]D|[M-REAL]t3t16|[L]M|[L/M]Q|[L]E|[L]C|[L]Q|[L/M]R|[L/M]S|[L]N|[L]K|[L/M]Q|[L]S|[L/M]R|[M-REAL]S|[L/M]Q|[L/M]R|[M-REAL]t17t2|[L/M]C|[L/M]E|[L/M]I|[L/M]F|[L/M]D|[M-REAL]Q|[M-REAL]V|[M-REAL]X|[M-REAL]W|[L/M]U|[L]L|[L]Z|[L]R|[L]AA|[L/M]B
99,"instance_160",1,Yes,"1,117.00","33.00","57.00","45.00","746.00","0.75","0.41","56.00","0.40","45.00","837.00",[M-REAL]A|[L/M]C|[L]R|[L/M]E|[L/M]I|[L/M]F|[L]S|[L]Q|[L]R|[L/M]D|[M-REAL]t3t16|[L]E|[L]R|[L/M]Q|[L]O|[L]E|[L]W|[L/M]R|[M-REAL]S|[L/M]Q|[L]D|[L]A|[L]C|[L]P|[L]D|[L]D|[L/M]R|[M-REAL]t17t2|[L]G|[L/M]C|[L/M]E|[L]F|[L]Q|[L]Q|[L]C|[L/M]I|[M-REAL]F|[L/M]D|[L]C|[L/M]Q|[L]F|[L]S|[L]I|[L]F|[L]R|[L]Q|[L/M]V|[L/M]Y|[M-REAL]W|[L/M]U|[L/M]B
