Result of replaying M9.tpn on Process 6 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Traversed Arcs","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Num. States","Move-Model Fitness","Trace Fitness","Max Fitness Cost","Move-Log Fitness","Trace Length","Queued States",Match
49,"instance_30",1,Yes,"3,343.00","39.00","275.00","82.00","2,001.00","0.79","0.60","98.00","0.72","82.00","2,296.00",[M-REAL]A|[L/M]C|[L]C|[L/M]E|[L/M]F|[L]L|[L/M]D|[L/M]K|[L/M]M|[M-REAL]L|[L]K|[L]K|[L/M]C|[L/M]E|[L/M]F|[M-REAL]D|[L/M]K|[L]D|[L/M]M|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L]AR|[L/M]D|[L]AT|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[L/M]G|[L/M]J|[L]E|[L/M]I|[L/M]H|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L/M]G|[L]T|[L/M]I|[M-REAL]J|[L/M]H|[M-REAL]D|[L/M]K|[L]Y|[L/M]M|[M-REAL]L|[L/M]C|[L/M]E|[L]B|[L]D|[L]AG|[L]L|[L]M|[L]L|[L]A|[L]AF|[L/M]F|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L/M]G|[L/M]J|[L/M]I|[L/M]H|[L/M]D|[M-REAL]K|[L]S|[L/M]M|[L/M]L|[L/M]C|[M-REAL]E|[L/M]F|[L/M]D|[L/M]O|[M-REAL]S|[L/M]W|[M-REAL]T|[L]J|[L/M]P|[L/M]X|[M-REAL]AF|[L]E|[L/M]AP|[M-REAL]AR|[M-REAL]AT|[L/M]AS|[L/M]AQ|[M-REAL]AG|[M-REAL]Y|[M-REAL]B|[L]D|[L]F
50,"instance_20",1,Yes,"3,497.00","40.00","276.00","77.00","2,192.00","0.73","0.57","93.00","0.75","77.00","2,424.00",[M-REAL]A|[L]E|[L/M]C|[M-REAL]G|[L/M]J|[L]F|[L/M]I|[L/M]H|[M-REAL]D|[L/M]K|[M-REAL]M|[L]D|[L/M]L|[L/M]C|[L/M]G|[L/M]I|[L/M]J|[L/M]H|[L/M]D|[L/M]K|[L]M|[L/M]N|[M-REAL]L|[L/M]C|[M-REAL]E|[L]A|[L/M]F|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L/M]G|[L/M]J|[L/M]I|[M-REAL]H|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[M-REAL]C|[M-REAL]G|[L/M]J|[L]G|[L]E|[L/M]I|[L]E|[L/M]H|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L]AB|[L/M]C|[L/M]G|[M-REAL]I|[L]D|[L/M]J|[L/M]H|[M-REAL]D|[L]C|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[M-REAL]E|[M-REAL]F|[L/M]D|[L]F|[L]M|[L/M]K|[M-REAL]M|[L]L|[L/M]L|[L/M]C|[L/M]G|[M-REAL]J|[L/M]I|[M-REAL]H|[L]P|[L/M]D|[L/M]O|[L/M]Q|[M-REAL]R|[M-REAL]P|[L]AA|[L]H|[L/M]X|[L/M]Z|[M-REAL]AB|[L/M]AC|[M-REAL]AA|[L]R|[L/M]AD|[L]Y|[L/M]AE|[M-REAL]Y|[L/M]B
51,"instance_377",1,Yes,"2,621.00","39.00","195.00","81.00","1,603.00","0.78","0.60","97.00","0.72","81.00","1,879.00",[M-REAL]A|[L]L|[L/M]C|[M-REAL]E|[L/M]F|[L]F|[L]F|[L/M]D|[M-REAL]K|[L]F|[L/M]N|[L/M]L|[L/M]C|[L]N|[L]K|[L/M]E|[L/M]F|[L/M]D|[L]D|[L]F|[L]C|[L]E|[L]D|[L/M]K|[L/M]M|[L/M]L|[L]T|[L/M]C|[M-REAL]E|[L]S|[L/M]F|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[L/M]E|[M-REAL]F|[L]K|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[M-REAL]C|[L]F|[L/M]E|[M-REAL]F|[L]L|[L/M]D|[M-REAL]K|[L/M]M|[L/M]L|[L/M]C|[L]E|[L/M]E|[M-REAL]F|[L/M]D|[L/M]K|[L/M]M|[M-REAL]L|[L]A|[L/M]C|[L/M]E|[L/M]F|[M-REAL]D|[L]K|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[L/M]E|[M-REAL]F|[M-REAL]D|[L]C|[L]AG|[L/M]O|[M-REAL]S|[L/M]U|[M-REAL]T|[L]E|[L/M]P|[L/M]X|[L/M]AF|[L/M]AL|[L/M]AO|[L/M]AM|[M-REAL]AG|[L]D|[L/M]Y|[L/M]B
52,"instance_102",1,Yes,"1,939.00","26.00","156.00","84.00","1,075.00","0.85","0.74","100.00","0.85","84.00","1,328.00",[L/M]A|[L/M]C|[L/M]E|[L/M]F|[M-REAL]D|[L]L|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[M-REAL]D|[L]M|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L]D|[L/M]M|[M-REAL]L|[L]D|[L]N|[L/M]C|[M-REAL]G|[L]L|[L/M]J|[L/M]I|[L/M]H|[M-REAL]D|[L]F|[L/M]K|[M-REAL]M|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]M|[M-REAL]L|[L]G|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[L/M]E|[M-REAL]F|[L]E|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[M-REAL]C|[L]R|[L/M]E|[M-REAL]F|[L]D|[L/M]D|[L/M]K|[M-REAL]M|[L/M]L|[L/M]C|[L/M]G|[L/M]I|[L/M]J|[L/M]H|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[M-REAL]E|[L]F|[L/M]F|[L/M]D|[L/M]O|[L/M]Q|[M-REAL]R|[L]C|[L/M]P|[L/M]X|[L/M]AF|[L/M]AL|[L/M]AO|[L/M]AM|[L/M]AG|[L/M]Y|[L/M]B
53,"instance_454",1,Yes,"1,870.00","30.00","156.00","83.00","1,072.00","0.84","0.70","99.00","0.80","83.00","1,320.00",[L/M]A|[M-REAL]C|[L]I|[L/M]G|[L/M]J|[L]G|[L/M]I|[L/M]H|[L/M]D|[L/M]K|[L/M]M|[L]Y|[L/M]L|[L]C|[L/M]C|[L/M]E|[M-REAL]F|[L]L|[L/M]D|[L/M]K|[L/M]N|[M-REAL]L|[L]F|[L/M]C|[L/M]G|[L/M]J|[L]E|[L/M]I|[L/M]H|[L/M]D|[L/M]K|[M-REAL]M|[L/M]L|[L]L|[L]H|[L]J|[L/M]C|[M-REAL]E|[M-REAL]F|[L]H|[L/M]D|[L/M]K|[L]N|[L/M]M|[M-REAL]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[M-REAL]M|[L]F|[L/M]L|[L/M]C|[M-REAL]E|[M-REAL]F|[L]N|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L]I|[L]J|[L/M]C|[M-REAL]E|[M-REAL]F|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L/M]O|[L/M]S|[L/M]U|[L/M]T|[L/M]P|[L/M]X|[L/M]Z|[L/M]AB|[L/M]AC|[L/M]AA|[L/M]AD|[L/M]AE|[M-REAL]Y|[L]G|[L/M]B
54,"instance_17",1,Yes,"3,987.00","46.00","305.00","73.00","2,615.00","0.69","0.48","89.00","0.67","73.00","2,753.00",[L/M]A|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]N|[M-REAL]L|[L]Y|[L/M]C|[L/M]G|[L]G|[L]L|[L/M]J|[M-REAL]I|[L/M]H|[M-REAL]D|[L/M]K|[M-REAL]M|[L]AX|[L]H|[L]K|[L/M]L|[L/M]C|[L/M]G|[L/M]I|[L/M]J|[L]D|[L/M]H|[L/M]D|[L/M]K|[L/M]N|[M-REAL]L|[L/M]C|[L]D|[L/M]E|[L]G|[L/M]F|[L]AU|[L/M]D|[M-REAL]K|[L]M|[L/M]N|[L/M]L|[L]Q|[L/M]C|[L/M]E|[M-REAL]F|[M-REAL]D|[L/M]K|[L]X|[L]K|[L/M]N|[L/M]L|[M-REAL]C|[M-REAL]G|[L]AV|[L]I|[L/M]J|[L/M]I|[M-REAL]H|[L]O|[L/M]D|[L/M]K|[M-REAL]M|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[M-REAL]K|[L]H|[L/M]M|[L/M]L|[L/M]C|[M-REAL]E|[L]J|[L]M|[L/M]F|[M-REAL]D|[M-REAL]O|[M-REAL]Q|[L/M]R|[L/M]P|[M-REAL]X|[M-REAL]AU|[L]L|[L/M]AW|[M-REAL]AX|[M-REAL]AV|[M-REAL]Y|[L]D|[L]C|[L]I|[L/M]B
55,"instance_146",1,Yes,"4,004.00","44.00","340.00","81.00","2,553.00","0.78","0.55","97.00","0.63","81.00","2,789.00",[L]K|[L/M]A|[L/M]C|[L/M]E|[L/M]F|[L]N|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L]I|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L]C|[L/M]M|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L]D|[L]X|[L/M]K|[L/M]N|[L/M]L|[M-REAL]C|[L/M]E|[M-REAL]F|[L]E|[L/M]D|[M-REAL]K|[L/M]N|[L]C|[L/M]L|[L/M]C|[M-REAL]E|[M-REAL]F|[L/M]D|[L/M]K|[L]AA|[L]F|[L/M]M|[L]H|[L]G|[L]F|[L]E|[L]Y|[L]M|[L/M]L|[L]K|[L/M]C|[L]J|[L]L|[L]D|[L]K|[L]C|[L/M]G|[L/M]J|[L]S|[L/M]I|[M-REAL]H|[L]T|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L/M]G|[L/M]I|[L/M]J|[L/M]H|[M-REAL]D|[L/M]O|[M-REAL]S|[L/M]W|[M-REAL]T|[M-REAL]P|[M-REAL]X|[L]H|[L]AE|[L]L|[L]F|[L/M]Z|[L/M]AC|[L/M]AB|[M-REAL]AA|[L/M]AD|[M-REAL]AE|[M-REAL]Y|[L]P|[L]D|[L/M]B
56,"instance_396",1,Yes,"3,751.00","36.00","275.00","84.00","2,198.00","0.85","0.64","100.00","0.69","84.00","2,450.00",[L/M]A|[L/M]C|[L/M]G|[L/M]J|[L/M]I|[L]L|[L/M]H|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L]K|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L]L|[L/M]K|[L]K|[L/M]N|[L/M]L|[L/M]C|[L]BC|[L/M]E|[M-REAL]F|[M-REAL]D|[L/M]K|[L]Q|[L]K|[L/M]M|[L/M]L|[M-REAL]C|[L]AV|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L]C|[L]G|[L]J|[L]I|[L/M]C|[L]F|[L]F|[L]AU|[L]D|[L/M]E|[L/M]F|[L/M]D|[M-REAL]K|[L]H|[L/M]N|[M-REAL]L|[L/M]C|[L]X|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L]M|[L/M]O|[M-REAL]Q|[L]C|[L]E|[L]N|[L]D|[L]L|[L]D|[L/M]R|[L/M]P|[M-REAL]X|[M-REAL]AU|[L/M]AY|[M-REAL]BA|[L/M]AZ|[M-REAL]AV|[L]C|[L/M]Y|[L/M]B
57,"instance_420",1,Yes,"1,803.00","28.00","156.00","80.00","1,019.00","0.82","0.71","96.00","0.82","80.00","1,257.00",[L/M]A|[L/M]C|[L]I|[L/M]G|[L/M]I|[L]AW|[L/M]J|[M-REAL]H|[M-REAL]D|[L]E|[L/M]K|[L/M]M|[M-REAL]L|[L]D|[L/M]C|[L]C|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L/M]G|[L/M]J|[L/M]I|[L/M]H|[M-REAL]D|[L]L|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L/M]G|[L]D|[L/M]I|[L]H|[L/M]J|[M-REAL]H|[M-REAL]D|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L]J|[L]L|[L/M]K|[L/M]N|[L/M]L|[M-REAL]C|[M-REAL]E|[L]H|[L/M]F|[L/M]D|[L/M]K|[L/M]M|[M-REAL]L|[L]AU|[L/M]C|[L/M]E|[L/M]F|[L]P|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[L/M]G|[M-REAL]I|[M-REAL]J|[L/M]H|[L/M]D|[L/M]O|[L/M]Q|[L/M]R|[M-REAL]P|[L]D|[L/M]X|[M-REAL]AU|[M-REAL]AW|[L/M]AX|[L/M]AV|[L/M]Y|[L/M]B
58,"instance_160",1,Yes,"2,368.00","37.00","190.00","81.00","1,436.00","0.81","0.62","97.00","0.70","81.00","1,631.00",[M-REAL]A|[L]I|[L/M]C|[L/M]E|[L/M]F|[L]I|[L]Y|[L]M|[L]E|[L]C|[L]G|[L]H|[L]D|[L]J|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L]B|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[L]K|[L/M]G|[L]H|[L/M]I|[M-REAL]J|[L/M]H|[L]G|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[M-REAL]K|[L/M]N|[L/M]L|[L/M]C|[M-REAL]G|[L/M]I|[L/M]J|[L/M]H|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[M-REAL]E|[L]L|[L/M]F|[M-REAL]D|[L]E|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[M-REAL]E|[M-REAL]F|[L]D|[L]L|[L/M]D|[L/M]K|[L/M]N|[M-REAL]L|[L/M]C|[M-REAL]E|[L/M]F|[L]G|[L]AW|[L]A|[L]J|[L]J|[L/M]D|[L/M]O|[L/M]S|[L/M]U|[L/M]T|[L/M]P|[L/M]X|[L/M]AU|[M-REAL]AW|[L/M]AX|[L/M]AV|[M-REAL]Y|[M-REAL]B|[L]K
59,"instance_474",1,Yes,"3,072.00","43.00","267.00","76.00","1,974.00","0.75","0.53","92.00","0.66","76.00","2,180.00",[L]D|[L/M]A|[L/M]C|[L/M]E|[L]I|[L/M]F|[L/M]D|[L/M]K|[L]C|[L/M]N|[L/M]L|[L]S|[L/M]C|[L/M]G|[L]K|[L]AC|[L]H|[L]K|[L]C|[L/M]I|[L]M|[L]L|[L]G|[L]L|[L/M]J|[L/M]H|[L/M]D|[M-REAL]K|[L]C|[L]E|[L/M]N|[L/M]L|[L/M]C|[L/M]G|[L]L|[L]N|[L/M]J|[M-REAL]I|[L/M]H|[L/M]D|[M-REAL]K|[L]I|[L/M]M|[M-REAL]L|[L/M]C|[L/M]E|[L]AD|[L/M]F|[M-REAL]D|[L/M]K|[M-REAL]M|[L]I|[L/M]L|[L/M]C|[M-REAL]E|[L/M]F|[L/M]D|[L]Y|[L/M]K|[L/M]N|[M-REAL]L|[M-REAL]C|[L]P|[L]G|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[M-REAL]C|[M-REAL]G|[M-REAL]I|[L/M]J|[L]D|[L/M]H|[L/M]D|[L/M]O|[M-REAL]S|[L/M]V|[L/M]T|[M-REAL]P|[L]K|[L/M]X|[L/M]Z|[M-REAL]AC|[L/M]AB|[L]J|[L/M]AA|[M-REAL]AD|[L/M]AE|[M-REAL]Y|[L/M]B
60,"instance_355",1,Yes,"2,177.00","36.00","176.00","75.00","1,344.00","0.77","0.60","91.00","0.75","75.00","1,564.00",[L/M]A|[L/M]C|[M-REAL]G|[L]D|[L]H|[L/M]J|[M-REAL]I|[L]K|[L]AA|[L/M]H|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[M-REAL]E|[L/M]F|[L]O|[L]K|[L]I|[L]H|[L/M]D|[L/M]K|[L]L|[L/M]N|[L/M]L|[L]L|[L/M]C|[L/M]E|[M-REAL]F|[L/M]D|[L/M]K|[L]Z|[L/M]N|[M-REAL]L|[L/M]C|[L/M]E|[M-REAL]F|[L]AC|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L]G|[L/M]D|[M-REAL]K|[L]J|[L/M]N|[L/M]L|[L/M]C|[M-REAL]G|[L/M]I|[L/M]J|[M-REAL]H|[L]G|[L/M]D|[L/M]K|[L/M]N|[M-REAL]L|[L/M]C|[L/M]G|[L/M]J|[L/M]I|[L/M]H|[M-REAL]D|[M-REAL]K|[L]AD|[L/M]N|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[M-REAL]O|[L]G|[L/M]Q|[L/M]R|[L/M]P|[L/M]X|[M-REAL]Z|[L]F|[L/M]AB|[M-REAL]AC|[M-REAL]AA|[M-REAL]AD|[L]I|[L/M]AE|[L/M]Y|[L/M]B
61,"instance_316",1,Yes,"2,989.00","42.00","236.00","72.00","1,886.00","0.71","0.52","88.00","0.69","72.00","2,136.00",[L/M]A|[M-REAL]C|[L]N|[L/M]G|[L/M]J|[L/M]I|[L/M]H|[M-REAL]D|[L]E|[L/M]K|[M-REAL]M|[L]I|[L/M]L|[L/M]C|[L]M|[L/M]E|[M-REAL]F|[M-REAL]D|[L]G|[L]C|[L]Y|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[M-REAL]E|[L]D|[L/M]F|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[M-REAL]K|[M-REAL]M|[L]R|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L]L|[L]AU|[L/M]K|[L/M]M|[L]O|[L/M]L|[M-REAL]C|[L]F|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]M|[M-REAL]L|[L/M]C|[M-REAL]E|[M-REAL]F|[L]C|[L]Q|[L]BA|[L]H|[L]D|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[L/M]G|[L/M]J|[L/M]I|[L/M]H|[M-REAL]D|[M-REAL]O|[M-REAL]Q|[M-REAL]R|[L]AZ|[L]K|[L/M]P|[L/M]X|[M-REAL]AU|[L/M]AY|[M-REAL]BA|[M-REAL]AZ|[L]J|[L/M]AV|[M-REAL]Y|[L]D|[L/M]B
62,"instance_236",1,Yes,"3,676.00","48.00","308.00","73.00","2,467.00","0.70","0.46","89.00","0.60","73.00","2,648.00",[L/M]A|[L/M]C|[L/M]E|[L/M]F|[M-REAL]D|[L/M]K|[L/M]M|[L/M]L|[M-REAL]C|[L]S|[L]F|[L/M]E|[L/M]F|[L/M]D|[L]T|[L/M]K|[L/M]M|[L/M]L|[L]E|[L]E|[L]P|[L]D|[L]K|[L]AF|[L]C|[L/M]C|[L/M]G|[L]O|[L/M]I|[M-REAL]J|[M-REAL]H|[L/M]D|[L]D|[L/M]K|[L]W|[L]I|[L/M]N|[L/M]L|[L/M]C|[M-REAL]E|[M-REAL]F|[L]AG|[L]C|[L/M]D|[L]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[M-REAL]E|[L]C|[L/M]F|[M-REAL]D|[L/M]K|[L/M]N|[L/M]L|[M-REAL]C|[L]L|[L/M]E|[L/M]F|[L/M]D|[M-REAL]K|[M-REAL]M|[L]J|[L/M]L|[L/M]C|[M-REAL]E|[L]G|[L]K|[L]N|[L]H|[L]J|[L/M]F|[L/M]D|[M-REAL]O|[M-REAL]Q|[M-REAL]R|[M-REAL]P|[L]E|[L/M]X|[M-REAL]AF|[L]N|[L]H|[L/M]AP|[L/M]AR|[L]AQ|[L/M]AS|[L/M]AT|[M-REAL]AQ|[M-REAL]AG|[L/M]Y|[L/M]B
63,"instance_288",1,Yes,"2,911.00","38.00","230.00","73.00","1,853.00","0.75","0.57","89.00","0.73","73.00","2,035.00",[L/M]A|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[M-REAL]K|[L]AV|[L/M]N|[L/M]L|[L/M]C|[L/M]G|[L]O|[L/M]I|[M-REAL]J|[L/M]H|[L]N|[L]K|[L/M]D|[M-REAL]K|[M-REAL]M|[L/M]L|[M-REAL]C|[L]H|[L/M]G|[L/M]I|[L/M]J|[L/M]H|[L]J|[L/M]D|[L/M]K|[M-REAL]M|[M-REAL]L|[L/M]C|[M-REAL]E|[L/M]F|[L]C|[L]G|[L/M]D|[L]I|[L]E|[L]C|[L]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[M-REAL]C|[L]M|[L/M]E|[L/M]F|[M-REAL]D|[L/M]K|[L/M]N|[M-REAL]L|[L]BA|[L/M]C|[L]T|[L/M]E|[M-REAL]F|[L]L|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L]P|[L/M]C|[M-REAL]E|[L/M]F|[L/M]D|[M-REAL]O|[L/M]S|[L/M]V|[M-REAL]T|[M-REAL]P|[L]J|[L/M]X|[L/M]AU|[L/M]AY|[M-REAL]BA|[L]L|[L/M]AZ|[M-REAL]AV|[L]K|[L/M]Y|[L/M]B
64,"instance_240",1,Yes,"3,707.00","47.00","286.00","73.00","2,332.00","0.72","0.47","89.00","0.59","73.00","2,592.00",[M-REAL]A|[L]T|[L/M]C|[M-REAL]E|[L]K|[L]D|[L/M]F|[L]S|[L/M]D|[L/M]K|[L/M]M|[L]C|[L]AF|[L]G|[L]A|[L]H|[L]E|[L]M|[L/M]L|[L/M]C|[L/M]E|[M-REAL]F|[L]X|[L]G|[L/M]D|[L]C|[L/M]K|[L/M]N|[L]AM|[L]L|[L/M]L|[M-REAL]C|[L/M]E|[L/M]F|[M-REAL]D|[L]J|[L/M]K|[L/M]N|[L/M]L|[M-REAL]C|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]N|[L]H|[L/M]L|[L/M]C|[M-REAL]E|[L]D|[L/M]F|[L]I|[L]I|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[L/M]C|[L]G|[L]J|[L/M]E|[M-REAL]F|[L/M]D|[M-REAL]K|[L]O|[L/M]N|[L/M]L|[L/M]C|[M-REAL]E|[L]H|[L/M]F|[L/M]D|[M-REAL]O|[M-REAL]S|[L]K|[L]I|[L]J|[L/M]V|[M-REAL]T|[L/M]P|[M-REAL]X|[M-REAL]AF|[L/M]AL|[L/M]AO|[M-REAL]AM|[L]Y|[L/M]AG|[M-REAL]Y|[L]C|[L/M]B
65,"instance_128",1,Yes,"2,492.00","34.00","193.00","73.00","1,511.00","0.77","0.62","89.00","0.77","73.00","1,716.00",[L/M]A|[L/M]C|[L]K|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L]E|[L/M]D|[M-REAL]K|[M-REAL]M|[L]C|[L]D|[L/M]L|[L/M]C|[L/M]G|[L/M]J|[M-REAL]I|[L]C|[L/M]H|[M-REAL]D|[L/M]K|[L]M|[L/M]N|[L/M]L|[M-REAL]C|[L]I|[L/M]G|[L/M]I|[M-REAL]J|[L]AK|[L/M]H|[M-REAL]D|[L]N|[L/M]K|[L/M]M|[M-REAL]L|[L]AG|[L/M]C|[L/M]E|[L/M]F|[L]D|[L]G|[L/M]D|[M-REAL]K|[M-REAL]M|[L/M]L|[L/M]C|[M-REAL]E|[L]M|[L/M]F|[L/M]D|[L/M]K|[M-REAL]M|[L/M]L|[M-REAL]C|[M-REAL]G|[L]K|[L/M]J|[L/M]I|[L/M]H|[M-REAL]D|[L/M]K|[L]D|[L/M]N|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L/M]O|[L/M]Q|[L/M]R|[L/M]P|[L/M]X|[L/M]AF|[L/M]AH|[M-REAL]AK|[L/M]AJ|[L]J|[L/M]AI|[M-REAL]AG|[L]L|[L/M]Y|[L/M]B
66,"instance_201",1,Yes,"3,340.00","43.00","277.00","72.00","2,118.00","0.72","0.51","88.00","0.65","72.00","2,296.00",[L/M]A|[L/M]C|[L/M]E|[L/M]F|[M-REAL]D|[L]F|[L]AT|[L/M]K|[L/M]N|[L/M]L|[L]L|[L/M]C|[M-REAL]E|[L]C|[L]D|[L/M]F|[L/M]D|[L/M]K|[L/M]M|[L/M]L|[L]M|[L/M]C|[L/M]G|[L/M]I|[L/M]J|[L/M]H|[L/M]D|[M-REAL]K|[L]Y|[L/M]M|[M-REAL]L|[M-REAL]C|[L]N|[L/M]G|[L]D|[L/M]I|[M-REAL]J|[L/M]H|[L/M]D|[L/M]K|[M-REAL]M|[L]J|[L/M]L|[L/M]C|[M-REAL]E|[L]AQ|[L/M]F|[M-REAL]D|[L]AR|[L]E|[L/M]K|[M-REAL]M|[L]C|[L/M]L|[L/M]C|[L/M]E|[M-REAL]F|[L/M]D|[L]O|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[L]D|[L]F|[L]Q|[L]N|[L]L|[L]E|[L/M]E|[L/M]F|[L/M]D|[M-REAL]O|[M-REAL]Q|[L]B|[L/M]R|[L/M]P|[L/M]X|[L/M]AF|[L/M]AP|[M-REAL]AR|[M-REAL]AT|[L/M]AS|[M-REAL]AQ|[L]E|[L/M]AG|[M-REAL]Y|[M-REAL]B|[L]K|[L]K
67,"instance_35",1,Yes,"2,795.00","38.00","210.00","72.00","1,725.00","0.74","0.57","88.00","0.72","72.00","1,946.00",[L/M]A|[L/M]C|[L]S|[L/M]G|[L]E|[L/M]J|[M-REAL]I|[L/M]H|[M-REAL]D|[L]AU|[L/M]K|[L/M]M|[L/M]L|[L/M]C|[L/M]E|[L/M]F|[M-REAL]D|[L]M|[L/M]K|[L/M]M|[M-REAL]L|[L]F|[L/M]C|[L/M]E|[L/M]F|[L/M]D|[L/M]K|[L/M]N|[L/M]L|[M-REAL]C|[L]K|[L/M]E|[M-REAL]F|[M-REAL]D|[L/M]K|[L]G|[L]D|[L]L|[L/M]N|[L/M]L|[M-REAL]C|[L/M]G|[L/M]J|[L/M]I|[L/M]H|[L/M]D|[M-REAL]K|[M-REAL]M|[L]H|[L]C|[L]D|[L/M]L|[L]C|[L/M]C|[M-REAL]E|[L]I|[L/M]F|[L/M]D|[M-REAL]K|[L]F|[L/M]N|[L/M]L|[L/M]C|[L/M]E|[M-REAL]F|[L]L|[L/M]D|[L/M]K|[L/M]N|[M-REAL]L|[L]K|[L]I|[L]J|[L/M]C|[M-REAL]E|[M-REAL]F|[L/M]D|[L/M]O|[M-REAL]S|[L/M]W|[L/M]T|[L/M]P|[L/M]X|[M-REAL]AU|[L]D|[L/M]AW|[L/M]AX|[L/M]AV|[L/M]Y|[L/M]B
